experiment_id,dag_size,method,identifiability,adjustment_set,true_parents,nb_CI_tests
30_60,30,pc,False,,['17'],2928
30_61,30,locpc,False,,"['7', '16']",566
30_61,30,pc,False,,"['7', '16']",1927
30_62,30,locpc,False,,"['4', '9']",719
30_62,30,pc,False,,"['4', '9']",1726
30_63,30,locpc,True,"['21', '3']","['3', '21']",2533
30_63,30,pc,False,,"['3', '21']",4614
30_64,30,locpc,True,"['2', '13', '9']","['9', '13']",1375
30_64,30,pc,True,"['13', '2', '9']","['9', '13']",3147
30_65,30,locpc,True,[],"['4', '5']",2266
30_65,30,pc,True,[],"['4', '5']",4378
30_66,30,locpc,False,,"['7', '13']",1731
30_66,30,pc,False,,"['7', '13']",3238
30_67,30,locpc,True,"['5', '7', '12', '22']","['5', '12', '22']",2948
30_67,30,pc,True,"['12', '22']","['5', '12', '22']",4378
30_68,30,locpc,True,"['24', '14', '9', '16', '10']","['10', '16']",1690
30_68,30,pc,True,"['14', '16', '10']","['10', '16']",2613
30_69,30,locpc,True,[],['0'],1729
30_69,30,pc,True,[],['0'],3603
30_70,30,locpc,True,"['24', '8', '26']","['8', '26']",1074
30_70,30,pc,True,"['24', '8', '26']","['8', '26']",1634
30_71,30,locpc,True,"['17', '23', '10']","['10', '23']",5124
30_71,30,pc,True,"['17', '23', '10']","['10', '23']",7085
30_72,30,locpc,False,,"['1', '12']",391
30_72,30,pc,False,,"['1', '12']",1822
30_73,30,locpc,False,,"['8', '14', '16']",814
30_73,30,pc,True,"['8', '16']","['8', '14', '16']",4601
30_74,30,locpc,True,[],"['3', '22']",862
30_74,30,pc,True,[],"['3', '22']",2368
30_75,30,locpc,False,,['3'],743
30_75,30,pc,False,,['3'],2454
30_76,30,locpc,True,[],['9'],1060
30_76,30,pc,True,[],['9'],2331
30_77,30,locpc,False,,['14'],674
30_77,30,pc,False,,['14'],2895
30_78,30,locpc,True,"['27', '11']",['11'],1096
30_78,30,pc,True,"['27', '11']",['11'],2156
30_79,30,locpc,True,"['20', '7', '28']","['7', '20']",2810
30_79,30,pc,True,"['20', '7', '28']","['7', '20']",4213
30_80,30,locpc,False,,['5'],682
30_80,30,pc,True,[],['5'],2023
30_81,30,locpc,False,,"['6', '29']",455
30_81,30,pc,False,,"['6', '29']",1619
30_82,30,locpc,True,[],"['3', '28']",830
30_82,30,pc,True,[],"['3', '28']",3403
30_83,30,locpc,False,,['17'],1351
30_83,30,pc,False,,['17'],2295
30_84,30,locpc,True,['19'],['26'],600
30_84,30,pc,True,['19'],['26'],2658
30_85,30,locpc,False,,"['22', '27']",772
30_85,30,pc,False,,"['22', '27']",2826
30_86,30,locpc,False,,['6'],2860
30_86,30,pc,False,,['6'],5217
30_87,30,locpc,True,"['29', '25', '26', '5', '13']",['25'],3987
30_87,30,pc,True,"['29', '25', '26', '13']",['25'],5490
30_88,30,locpc,False,,"['6', '11']",175
30_88,30,pc,True,['5'],"['6', '11']",1246
30_89,30,locpc,True,['25'],['25'],1990
30_89,30,pc,False,,['25'],3022
30_90,30,locpc,False,,"['21', '27']",398
30_90,30,pc,True,"['11', '21', '27']","['21', '27']",2033
30_91,30,locpc,True,"['22', '23', '8']","['8', '22', '23']",1853
30_91,30,pc,True,"['8', '22', '23']","['8', '22', '23']",5436
30_92,30,locpc,False,,['15'],2971
30_92,30,pc,False,,['15'],4359
30_93,30,locpc,False,,['6'],1726
30_93,30,pc,False,,['6'],3787
30_94,30,locpc,True,"['19', '20', '6']","['6', '19', '21']",659
30_94,30,pc,True,"['6', '19', '20']","['6', '19', '21']",2128
30_95,30,locpc,False,,['10'],2060
30_95,30,pc,True,[],['10'],5147
30_96,30,locpc,False,,['16'],904
30_96,30,pc,False,,['16'],1918
30_97,30,locpc,False,,"['6', '29']",270
30_97,30,pc,True,"['29', '6']","['6', '29']",2036
30_98,30,locpc,True,"['4', '18', '15']",['5'],1241
30_98,30,pc,True,"['15', '4', '18']",['5'],3412
30_99,30,locpc,True,"['26', '7']","['7', '22']",2668
30_99,30,pc,True,[],"['7', '22']",3291
40_0,40,locpc,True,['4'],['4'],775
40_0,40,pc,True,['4'],['4'],3197
40_1,40,locpc,False,,"['17', '20']",301
40_1,40,pc,False,,"['17', '20']",3184
40_2,40,locpc,True,[],"['5', '39']",207
40_2,40,pc,True,[],"['5', '39']",11260
40_3,40,locpc,False,,"['20', '28']",1632
40_3,40,pc,True,[],"['20', '28']",4663
40_4,40,locpc,False,,"['5', '21', '25']",2652
40_4,40,pc,True,"['21', '25']","['5', '21', '25']",5743
40_5,40,locpc,False,,"['6', '33']",1888
40_5,40,pc,False,,"['6', '33']",3991
40_6,40,locpc,False,,['2'],311
40_6,40,pc,False,,['2'],2729
40_7,40,locpc,False,,"['13', '37']",575
40_7,40,pc,False,,"['13', '37']",2588
40_8,40,locpc,False,,['14'],969
40_8,40,pc,False,,['14'],3785
40_9,40,locpc,True,[],['1'],371
40_9,40,pc,True,['15'],['1'],3631
40_10,40,locpc,True,[],['31'],159
40_10,40,pc,True,[],['31'],4886
40_11,40,locpc,True,"['25', '17', '7', '15', '4']","['15', '17', '25']",893
40_11,40,pc,True,"['17', '15', '7', '25', '4']","['15', '17', '25']",4206
40_12,40,locpc,False,,"['22', '34']",2546
40_12,40,pc,False,,"['22', '34']",5726
40_13,40,locpc,True,"['25', '11']","['11', '25']",1024
40_13,40,pc,True,['11'],"['11', '25']",3629
40_14,40,locpc,True,"['5', '26', '37', '14']","['5', '14', '26']",430
40_14,40,pc,True,"['14', '5']","['5', '14', '26']",2945
40_15,40,locpc,True,"['4', '31']","['4', '18']",411
40_15,40,pc,True,"['4', '31']","['4', '18']",3312
40_16,40,locpc,False,,['4'],4402
40_16,40,pc,False,,['4'],8064
40_17,40,locpc,True,"['15', '10']",['10'],815
40_17,40,pc,False,,['10'],5739
40_18,40,locpc,True,[],"['20', '38']",367
40_18,40,pc,True,[],"['20', '38']",2773
40_19,40,locpc,True,"['16', '3']","['3', '16']",934
40_19,40,pc,False,,"['3', '16']",2927
40_20,40,locpc,False,,['8'],1207
40_20,40,pc,True,[],['8'],4265
40_21,40,locpc,True,[],"['3', '33']",1713
40_21,40,pc,True,[],"['3', '33']",7171
40_22,40,locpc,True,"['15', '19', '25']",['25'],342
40_22,40,pc,True,"['19', '15', '25']",['25'],2858
40_23,40,locpc,False,,"['26', '33', '35']",655
40_23,40,pc,True,"['33', '35']","['26', '33', '35']",4785
40_24,40,locpc,False,,['38'],1334
40_24,40,pc,False,,['38'],3807
40_25,40,locpc,True,"['22', '33', '26']","['26', '33']",329
40_25,40,pc,True,"['22', '26', '33']","['26', '33']",3917
40_26,40,locpc,True,"['9', '25', '8']","['9', '25']",2160
40_26,40,pc,True,"['9', '25', '8']","['9', '25']",3358
40_27,40,locpc,True,"['15', '29', '2', '20']",['15'],1524
40_27,40,pc,True,"['15', '20', '2', '29']",['15'],6999
40_28,40,locpc,False,,"['4', '16']",1609
40_28,40,pc,False,,"['4', '16']",5059
40_29,40,locpc,True,"['13', '27', '8']","['8', '27']",1170
40_29,40,pc,True,"['27', '8', '13']","['8', '27']",9384
40_30,40,locpc,True,[],"['19', '33', '34']",102
40_30,40,pc,True,[],"['19', '33', '34']",4954
40_31,40,locpc,False,,['10'],278
40_31,40,pc,False,,['10'],2905
40_32,40,locpc,True,[],['21'],1570
40_32,40,pc,True,[],['21'],4096
40_33,40,locpc,True,"['10', '6', '37']","['6', '37']",466
40_33,40,pc,True,"['6', '10', '37']","['6', '37']",3505
40_34,40,locpc,True,"['9', '3']",['9'],2917
40_34,40,pc,False,,['9'],6459
40_35,40,locpc,True,['36'],['36'],719
40_35,40,pc,True,['36'],['36'],3364
40_36,40,locpc,True,"['6', '29']","['3', '6', '29']",1598
40_36,40,pc,True,"['6', '29']","['3', '6', '29']",6839
40_37,40,locpc,False,,['34'],2136
40_37,40,pc,False,,['34'],7514
40_38,40,locpc,True,[],['8'],1887
40_38,40,pc,True,[],['8'],5286
40_39,40,locpc,True,[],['0'],1104
40_39,40,pc,True,[],['0'],5045
40_40,40,locpc,True,"['22', '20', '38']","['20', '22']",693
40_40,40,pc,True,"['22', '20', '38']","['20', '22']",4158
40_41,40,locpc,True,"['2', '37']","['4', '37']",817
40_41,40,pc,True,"['2', '37']","['4', '37']",4433
40_42,40,locpc,False,,"['13', '35']",757
40_42,40,pc,False,,"['13', '35']",5150
40_43,40,locpc,False,,"['31', '34']",1980
40_43,40,pc,True,"['31', '34']","['31', '34']",4540
40_44,40,locpc,False,,"['36', '39']",3246
40_44,40,pc,False,,"['36', '39']",9975
40_45,40,locpc,False,,"['8', '18']",738
40_45,40,pc,False,,"['8', '18']",6139
40_46,40,locpc,True,"['33', '5', '8', '26', '37']","['5', '37']",5361
40_46,40,pc,True,"['33', '5', '37']","['5', '37']",7704
40_47,40,locpc,False,,['11'],3549
40_47,40,pc,False,,['11'],6670
40_48,40,locpc,False,,"['3', '27']",658
40_48,40,pc,False,,"['3', '27']",4111
40_49,40,locpc,True,"['10', '3', '19', '8']",['16'],806
40_49,40,pc,True,"['10', '3', '19', '8', '16']",['16'],3888
40_50,40,locpc,False,,"['5', '22']",539
40_50,40,pc,True,"['5', '21', '22']","['5', '22']",3962
40_51,40,locpc,False,,['8'],912
40_51,40,pc,False,,['8'],4264
40_52,40,locpc,True,"['34', '16', '4']","['16', '34']",625
40_52,40,pc,False,,"['16', '34']",4094
40_53,40,locpc,False,,['35'],1038
40_53,40,pc,False,,['35'],2783
40_54,40,locpc,False,,['22'],1871
40_54,40,pc,False,,['22'],6505
40_55,40,locpc,True,[],"['10', '38']",75
40_55,40,pc,True,"['15', '29', '38']","['10', '38']",4211
40_56,40,locpc,False,,"['27', '38']",2153
40_56,40,pc,False,,"['27', '38']",5502
40_57,40,locpc,True,"['26', '10', '27']","['10', '26', '27']",344
40_57,40,pc,True,"['26', '27', '10']","['10', '26', '27']",2923
40_58,40,locpc,False,,"['2', '35']",667
40_58,40,pc,False,,"['2', '35']",3397
40_59,40,locpc,True,"['12', '22']","['12', '22', '31']",399
40_59,40,pc,True,"['22', '12']","['12', '22', '31']",3710
40_60,40,locpc,True,"['15', '25', '8', '17', '39']",['25'],2736
40_60,40,pc,True,"['25', '8', '39', '17', '15']",['25'],9640
40_61,40,locpc,True,"['22', '25']",['25'],4431
40_61,40,pc,False,,['25'],7068
40_62,40,locpc,True,"['10', '38', '11', '3']","['10', '11']",2675
40_62,40,pc,True,"['38', '11', '3']","['10', '11']",3953
40_63,40,locpc,False,,['29'],4263
40_63,40,pc,False,,['29'],8078
40_64,40,locpc,False,,"['35', '38']",852
40_64,40,pc,False,,"['35', '38']",4101
40_65,40,locpc,True,"['14', '13', '3']","['13', '14']",1908
40_65,40,pc,True,"['12', '3', '14', '13']","['13', '14']",7772
40_66,40,locpc,False,,['19'],1020
40_66,40,pc,False,,['19'],5170
40_67,40,locpc,False,,['19'],1035
40_67,40,pc,False,,['19'],4801
40_68,40,locpc,True,"['7', '32']",['7'],194
40_68,40,pc,True,"['7', '32']",['7'],2100
40_69,40,locpc,True,"['12', '25', '33']",['33'],4387
40_69,40,pc,False,,['33'],6959
40_70,40,locpc,True,"['20', '29', '38']","['15', '29', '38']",326
40_70,40,pc,True,"['20', '29', '38']","['15', '29', '38']",2998
40_71,40,locpc,True,"['38', '2', '24']","['2', '38']",1171
40_71,40,pc,False,,"['2', '38']",10032
40_72,40,locpc,True,"['25', '24', '2']",['19'],3396
40_72,40,pc,True,"['24', '2', '25']",['19'],11453
40_73,40,locpc,True,"['38', '17', '21', '3']","['3', '21']",1720
40_73,40,pc,True,"['3', '17', '21', '38']","['3', '21']",7597
40_74,40,locpc,False,,['20'],905
40_74,40,pc,False,,['20'],4654
40_75,40,locpc,False,,['36'],3135
40_75,40,pc,True,[],['36'],10395
40_76,40,locpc,True,[],"['6', '24']",1102
40_76,40,pc,True,[],"['6', '24']",3176
40_77,40,locpc,True,['27'],"['27', '39']",2850
40_77,40,pc,True,['27'],"['27', '39']",6006
40_78,40,locpc,True,"['27', '21']",['27'],3031
40_78,40,pc,False,,['27'],4910
40_79,40,locpc,True,"['27', '18']","['18', '27']",2187
40_79,40,pc,False,,"['18', '27']",3391
40_80,40,locpc,False,,"['14', '23']",608
40_80,40,pc,False,,"['14', '23']",2837
40_81,40,locpc,False,,['36'],1373
40_81,40,pc,False,,['36'],4403
40_82,40,locpc,True,[],['19'],2701
40_82,40,pc,True,[],['19'],5166
40_83,40,locpc,False,,"['14', '17']",730
40_83,40,pc,False,,"['14', '17']",2845
40_84,40,locpc,True,"['22', '11', '14', '35', '32']","['11', '14']",2612
40_84,40,pc,True,"['22', '11', '14']","['11', '14']",3816
40_85,40,locpc,True,"['25', '19', '6']",['25'],3504
40_85,40,pc,True,"['19', '25', '6']",['25'],9147
40_86,40,locpc,True,[],"['24', '39']",52
40_86,40,pc,True,[],"['24', '39']",4248
40_87,40,locpc,True,"['17', '25', '3']","['3', '17']",1700
40_87,40,pc,True,"['25', '3', '17']","['3', '17']",9597
40_88,40,locpc,True,"['16', '31']",['16'],812
40_88,40,pc,True,"['31', '16']",['16'],3690
40_89,40,locpc,True,[],"['6', '12']",501
40_89,40,pc,True,[],"['6', '12']",5760
40_90,40,locpc,True,"['11', '10']","['11', '29']",1770
40_90,40,pc,True,"['29', '10', '11']","['11', '29']",6772
40_91,40,locpc,True,"['19', '6']","['6', '19', '22']",866
40_91,40,pc,True,"['19', '6']","['6', '19', '22']",4740
40_92,40,locpc,True,[],['36'],112
40_92,40,pc,True,['10'],['36'],4731
40_93,40,locpc,False,,"['31', '39']",1245
40_93,40,pc,False,,"['31', '39']",4929
40_94,40,locpc,False,,['21'],2885
40_94,40,pc,False,,['21'],5815
40_95,40,locpc,True,[],"['0', '8']",2985
40_95,40,pc,True,[],"['0', '8']",8323
40_96,40,locpc,True,"['30', '19', '23', '32']","['23', '32']",2875
40_96,40,pc,True,"['30', '19', '23', '32']","['23', '32']",4039
40_97,40,locpc,False,,['32'],373
40_97,40,pc,False,,['32'],3316
40_98,40,locpc,True,"['17', '37']","['17', '21']",1325
40_98,40,pc,True,"['17', '21', '37']","['17', '21']",4663
40_99,40,locpc,True,"['21', '2', '20']","['2', '20']",824
40_99,40,pc,True,"['2', '21', '20']","['2', '20']",4604
50_0,50,locpc,False,,"['7', '13']",6272
50_0,50,pc,False,,"['7', '13']",9594
50_1,50,locpc,False,,['41'],3125
50_1,50,pc,False,,['41'],5444
50_2,50,locpc,True,['47'],"['8', '47']",3302
50_2,50,pc,True,['47'],"['8', '47']",11602
50_3,50,locpc,True,"['9', '35']",['6'],3536
50_3,50,pc,True,"['35', '9']",['6'],7553
50_4,50,locpc,True,"['12', '38']","['12', '38']",3780
50_4,50,pc,True,"['12', '38']","['12', '38']",12560
50_5,50,locpc,False,,"['16', '34']",715
50_5,50,pc,False,,"['16', '34']",4713
50_6,50,locpc,True,"['24', '21', '38', '12']","['12', '24']",1204
50_6,50,pc,True,"['24', '21', '12', '38']","['12', '24']",7835
50_7,50,locpc,True,"['23', '31']",['23'],1801
50_7,50,pc,False,,['23'],4999
50_8,50,locpc,False,,"['26', '33']",1464
50_8,50,pc,False,,"['26', '33']",5309
50_9,50,locpc,True,"['27', '24', '37']",['24'],473
50_9,50,pc,True,"['27', '37', '24']",['24'],7286
50_10,50,locpc,True,"['1', '23', '4', '26']",['23'],3428
50_10,50,pc,True,"['1', '4']",['23'],5042
50_11,50,locpc,True,"['12', '3', '9']","['3', '12']",839
50_11,50,pc,True,[],"['3', '12']",6566
50_12,50,locpc,True,"['49', '18', '19']","['18', '19', '49']",3889
50_12,50,pc,True,"['49', '18', '19']","['18', '19', '49']",5552
50_13,50,locpc,True,"['7', '11', '0', '5']","['0', '5', '11']",6746
50_13,50,pc,True,"['7', '0', '11', '5']","['0', '5', '11']",8862
50_14,50,locpc,False,,['5'],2214
50_14,50,pc,True,[],['5'],9293
50_15,50,locpc,False,,['31'],5056
50_15,50,pc,False,,['31'],6992
50_16,50,locpc,False,,"['37', '48']",686
50_16,50,pc,False,,"['37', '48']",5067
50_17,50,locpc,True,[],"['39', '48']",931
50_17,50,pc,True,[],"['39', '48']",4877
50_18,50,locpc,True,"['47', '40']","['3', '40', '47']",1807
50_18,50,pc,True,"['47', '40', '3']","['3', '40', '47']",5805
50_19,50,locpc,True,"['46', '25', '48', '17']","['25', '46']",907
50_19,50,pc,True,"['17', '46', '25', '48']","['25', '46']",5462
50_20,50,locpc,True,"['12', '26']",['26'],904
50_20,50,pc,True,"['12', '26']",['26'],5973
50_21,50,locpc,True,['16'],"['16', '20']",550
50_21,50,pc,True,['16'],"['16', '20']",6460
50_22,50,locpc,True,['2'],"['2', '26']",5480
50_22,50,pc,True,['2'],"['2', '26']",13150
50_23,50,locpc,True,['43'],['43'],1875
50_23,50,pc,True,['43'],['43'],7290
50_24,50,locpc,False,,['11'],1127
50_24,50,pc,False,,['11'],5205
50_25,50,locpc,True,"['12', '45']",['12'],1250
50_25,50,pc,True,"['12', '45']",['12'],6013
50_26,50,locpc,True,"['32', '42']",['19'],1361
50_26,50,pc,True,"['42', '19', '32']",['19'],11627
50_27,50,locpc,False,,"['34', '41']",1262
50_27,50,pc,False,,"['34', '41']",6487
50_28,50,locpc,True,[],"['1', '21']",715
50_28,50,pc,True,[],"['1', '21']",6098
50_29,50,locpc,False,,"['12', '23', '28']",890
50_29,50,pc,True,"['28', '23']","['12', '23', '28']",6324
50_30,50,locpc,False,,"['26', '36']",4818
50_30,50,pc,False,,"['26', '36']",8916
50_31,50,locpc,True,"['48', '31', '10']","['31', '48']",474
50_31,50,pc,True,"['31', '48', '10']","['31', '48']",7924
50_32,50,locpc,False,,"['1', '4', '34']",2260
50_32,50,pc,True,"['34', '4']","['1', '4', '34']",6528
50_33,50,locpc,False,,"['1', '15']",866
50_33,50,pc,False,,"['1', '15']",8749
50_34,50,locpc,False,,['45'],495
50_34,50,pc,False,,['45'],7609
50_35,50,locpc,False,,"['6', '25']",987
50_35,50,pc,False,,"['6', '25']",5507
50_36,50,locpc,False,,"['3', '24']",5180
50_36,50,pc,False,,"['3', '24']",8862
50_37,50,locpc,False,,"['17', '46']",2499
50_37,50,pc,False,,"['17', '46']",8474
50_38,50,locpc,False,,"['39', '46']",2218
50_38,50,pc,False,,"['39', '46']",8827
50_39,50,locpc,False,,"['40', '44']",677
50_39,50,pc,False,,"['40', '44']",4098
50_40,50,locpc,False,,"['7', '16']",4767
50_40,50,pc,False,,"['7', '16']",11955
50_41,50,locpc,True,[],['48'],169
50_41,50,pc,True,"['6', '43', '22', '49']",['48'],4761
50_42,50,locpc,False,,"['2', '14']",2618
50_42,50,pc,False,,"['2', '14']",6578
50_43,50,locpc,False,,['47'],3916
50_43,50,pc,True,[],['47'],12825
50_44,50,locpc,True,"['30', '27', '42']","['30', '42']",5362
50_44,50,pc,True,"['27', '30', '42']","['30', '42']",7333
50_45,50,locpc,True,[],"['11', '23']",85
50_45,50,pc,True,"['11', '24']","['11', '23']",5268
50_46,50,locpc,True,[],"['8', '10']",688
50_46,50,pc,True,[],"['8', '10']",8145
50_47,50,locpc,True,"['38', '25']","['25', '38', '41']",2144
50_47,50,pc,True,"['38', '25']","['25', '38', '41']",6363
50_48,50,locpc,True,"['48', '28', '16']",['28'],513
50_48,50,pc,True,"['16', '48', '28']",['28'],7471
50_49,50,locpc,True,[],"['3', '20', '47']",189
50_49,50,pc,True,['3'],"['3', '20', '47']",6470
50_50,50,locpc,False,,"['4', '23']",4731
50_50,50,pc,False,,"['4', '23']",11971
50_51,50,locpc,False,,['33'],2717
50_51,50,pc,True,['33'],['33'],7878
50_52,50,locpc,True,[],"['11', '43']",3118
50_52,50,pc,True,[],"['11', '43']",14931
50_53,50,locpc,True,"['20', '45', '0', '24']","['0', '20', '45']",3031
50_53,50,pc,True,"['20', '45', '0', '24']","['0', '20', '45']",4653
50_54,50,locpc,False,,"['37', '39']",790
50_54,50,pc,False,,"['37', '39']",4347
50_55,50,locpc,False,,"['40', '48']",1496
50_55,50,pc,False,,"['40', '48']",5589
50_56,50,locpc,True,"['31', '0']","['0', '29']",8046
50_56,50,pc,True,"['31', '0']","['0', '29']",11042
50_57,50,locpc,True,"['43', '12', '35']","['35', '43']",594
50_57,50,pc,True,"['35', '12', '43']","['35', '43']",5370
50_58,50,locpc,False,,['1'],1762
50_58,50,pc,False,,['1'],4440
50_59,50,locpc,False,,['8'],964
50_59,50,pc,False,,['8'],5158
50_60,50,locpc,True,[],"['27', '35']",104
50_60,50,pc,True,"['35', '40']","['27', '35']",6507
50_61,50,locpc,True,[],['36'],1535
50_61,50,pc,True,[],['36'],10272
50_62,50,locpc,False,,"['17', '42']",453
50_62,50,pc,False,,"['17', '42']",5143
50_63,50,locpc,True,"['48', '39', '30']",['30'],2178
50_63,50,pc,True,"['48', '39', '30']",['30'],12176
50_64,50,locpc,False,,['27'],993
50_64,50,pc,False,,['27'],5392
50_65,50,locpc,True,"['14', '18', '26']","['14', '18', '20']",818
50_65,50,pc,True,"['14', '26', '18']","['14', '18', '20']",9715
50_66,50,locpc,True,['19'],"['19', '28']",1095
50_66,50,pc,True,['19'],"['19', '28']",5435
50_67,50,locpc,False,,"['6', '12']",598
50_67,50,pc,False,,"['6', '12']",7894
50_68,50,locpc,True,[],"['14', '31']",1668
50_68,50,pc,True,[],"['14', '31']",5979
50_69,50,locpc,True,"['38', '32', '13', '29']",['38'],844
50_69,50,pc,True,"['29', '38', '32', '13']",['38'],6495
50_70,50,locpc,False,,"['12', '28', '47']",624
50_70,50,pc,True,"['28', '12', '23', '47']","['12', '28', '47']",6062
50_71,50,locpc,True,"['7', '9', '16']",['9'],3683
50_71,50,pc,True,"['7', '9', '16']",['9'],12648
50_72,50,locpc,True,"['35', '46']","['35', '46']",867
50_72,50,pc,True,"['46', '35']","['35', '46']",8115
50_73,50,locpc,True,"['39', '9']","['12', '39']",1923
50_73,50,pc,True,"['39', '12', '9']","['12', '39']",9931
50_74,50,locpc,True,"['33', '5', '21']","['5', '36']",3759
50_74,50,pc,True,"['5', '21']","['5', '36']",6107
50_75,50,locpc,False,,['12'],1862
50_75,50,pc,False,,['12'],8034
50_76,50,locpc,False,,"['19', '29']",517
50_76,50,pc,False,,"['19', '29']",4605
50_77,50,locpc,True,"['49', '31', '43']","['43', '49']",4102
50_77,50,pc,True,[],"['43', '49']",6100
50_78,50,locpc,True,['45'],"['18', '45']",859
50_78,50,pc,True,['45'],"['18', '45']",5098
50_79,50,locpc,True,"['19', '24', '25', '38', '31']",['24'],4759
50_79,50,pc,True,"['38', '19', '25', '31', '24']",['24'],6761
50_80,50,locpc,False,,"['12', '29']",695
50_80,50,pc,True,"['26', '29', '12']","['12', '29']",7691
50_81,50,locpc,False,,"['12', '46']",1478
50_81,50,pc,True,"['46', '12', '31']","['12', '46']",8312
50_82,50,locpc,False,,"['4', '36']",1583
50_82,50,pc,True,"['36', '4']","['4', '36']",7788
50_83,50,locpc,True,['41'],['41'],1113
50_83,50,pc,True,['41'],['41'],6726
50_84,50,locpc,True,"['28', '37']","['9', '28']",1456
50_84,50,pc,True,"['28', '37']","['9', '28']",7837
50_85,50,locpc,True,[],['32'],1845
50_85,50,pc,True,[],['32'],6026
50_86,50,locpc,True,"['6', '1']","['10', '30']",3808
50_86,50,pc,True,"['1', '6']","['10', '30']",15303
50_87,50,locpc,False,,"['6', '27']",2776
50_87,50,pc,True,"['27', '6']","['6', '27']",10597
50_88,50,locpc,False,,"['19', '26']",2085
50_88,50,pc,True,[],"['19', '26']",7428
50_89,50,locpc,True,"['7', '14', '13', '3']","['3', '13', '14']",1100
50_89,50,pc,True,"['3', '14', '7', '13']","['3', '13', '14']",12976
50_90,50,locpc,True,['25'],"['21', '25']",1688
50_90,50,pc,False,,"['21', '25']",7256
50_91,50,locpc,True,"['39', '18', '3', '13', '40']","['13', '18', '39']",3000
50_91,50,pc,True,['18'],"['13', '18', '39']",4566
50_92,50,locpc,False,,"['13', '37']",2685
50_92,50,pc,False,,"['13', '37']",7013
50_93,50,locpc,True,"['47', '43']","['43', '47']",874
50_93,50,pc,True,"['47', '43']","['43', '47']",8024
50_94,50,locpc,False,,"['1', '2']",2397
50_94,50,pc,False,,"['1', '2']",7435
50_95,50,locpc,True,['8'],"['8', '42']",401
50_95,50,pc,True,['8'],"['8', '42']",4481
50_96,50,locpc,True,"['2', '43']","['2', '20', '43']",2975
50_96,50,pc,True,"['2', '43']","['2', '20', '43']",4538
50_97,50,locpc,True,"['44', '46', '36', '43']","['36', '44']",4516
50_97,50,pc,True,"['44', '36', '46', '43']","['36', '44']",7152
50_98,50,locpc,False,,"['5', '36']",1268
50_98,50,pc,False,,"['5', '36']",5185
50_99,50,locpc,True,"['2', '0', '39']","['0', '39']",1536
50_99,50,pc,True,"['0', '2', '39']","['0', '39']",9554
