experiment_id,dag_size,method,identifiability,adjustment_set,true_parents,nb_CI_tests
20_26,20,locpc,True,"['1', '0']","['0', '1', '8']",588
20_26,20,pc,True,"['0', '1']","['0', '1', '8']",1603
20_27,20,locpc,True,"['13', '11', '12']","['11', '12', '13']",422
20_27,20,pc,True,"['13', '11', '12']","['11', '12', '13']",1042
20_28,20,locpc,True,"['2', '12', '4']","['4', '12']",659
20_28,20,pc,True,"['4', '12']","['4', '12']",1059
20_29,20,locpc,True,"['3', '17', '2', '6', '4']","['2', '3', '4', '6', '7', '17']",1426
20_29,20,pc,True,"['3', '17', '2', '6', '4']","['2', '3', '4', '6', '7', '17']",1946
20_30,20,locpc,True,"['0', '4']","['0', '4']",332
20_30,20,pc,True,"['0', '4']","['0', '4']",2837
20_31,20,locpc,True,"['6', '14']","['6', '14']",63
20_31,20,pc,True,"['14', '6']","['6', '14']",543
20_32,20,locpc,True,"['1', '11', '16']","['1', '11', '16']",329
20_32,20,pc,True,"['16', '11', '1']","['1', '11', '16']",1873
20_33,20,locpc,True,"['15', '13']","['13', '15']",192
20_33,20,pc,True,"['13', '15']","['13', '15']",687
20_34,20,locpc,True,"['11', '2', '8']","['2', '8', '11']",163
20_34,20,pc,True,"['2', '8', '11']","['2', '8', '11']",633
20_35,20,locpc,True,"['7', '13', '1', '8']","['1', '8', '13']",1128
20_35,20,pc,True,"['13', '1', '7', '8']","['1', '8', '13']",2703
20_36,20,locpc,True,"['8', '6']","['6', '8']",110
20_36,20,pc,True,"['8', '6']","['6', '8']",979
20_37,20,locpc,True,"['17', '1', '7']","['1', '7', '17']",441
20_37,20,pc,True,"['17', '1', '7']","['1', '7', '17']",1663
20_38,20,locpc,True,['11'],['11'],244
20_38,20,pc,True,['11'],['11'],764
20_39,20,locpc,True,"['10', '14']","['10', '14']",137
20_39,20,pc,True,"['10', '14']","['10', '14']",1614
20_40,20,locpc,True,"['7', '11', '3', '5', '15']","['3', '5', '7', '15']",586
20_40,20,pc,True,"['7', '11', '3', '5', '15']","['3', '5', '7', '15']",902
20_41,20,locpc,True,"['12', '8', '11']","['8', '11', '12']",447
