experiment_id,dag_size,method,identifiability,adjustment_set,true_parents,nb_CI_tests
100_38,100,locpc,True,"['26', '80', '31', '2']",['26'],1635
100_38,100,ldecc,False,,['26'],16307
100_38,100,pc,True,"['26', '80', '2', '31']",['26'],26044
100_38,100,CMB,True,"['7', '31', '44', '45', '58', '46', '50']",['26'],24996
100_38,100,MBbyMB,True,"['19', '31', '39', '44', '49', '58', '55']",['26'],32850
100_39,100,locpc,False,,['8'],3796
100_39,100,ldecc,True,"['41', '8']",['8'],394
100_39,100,pc,False,,['8'],25040
100_39,100,CMB,True,"['41', '8']",['8'],123
100_39,100,MBbyMB,True,"['41', '92', '33', '8']",['8'],6158
100_40,100,locpc,True,"['10', '45', '88', '17']",['88'],1127
100_40,100,ldecc,False,,['88'],14234
100_40,100,pc,True,"['17', '45', '10', '88']",['88'],19488
100_40,100,CMB,True,['55'],['88'],20892
100_40,100,MBbyMB,True,"['9', '82', '97', '36', '45', '88']",['88'],10470
100_41,100,locpc,True,['2'],['2'],3610
100_41,100,ldecc,True,"['80', '2', '20']",['2'],6810
100_41,100,pc,True,['2'],['2'],23421
100_41,100,CMB,True,"['75', '41', '35', '80']",['2'],5050
100_41,100,MBbyMB,True,"['87', '91', '39', '80']",['2'],10171
100_42,100,locpc,True,"['15', '89', '5', '24']",['15'],3532
100_42,100,ldecc,True,[],['15'],22768
100_42,100,pc,True,"['15', '24', '89', '5']",['15'],45002
100_42,100,CMB,True,['23'],['15'],34962
100_42,100,MBbyMB,True,"['24', '96', '90', '12', '89']",['15'],19615
100_43,100,locpc,True,"['3', '58', '86']","['3', '86']",2063
100_43,100,ldecc,True,[],"['3', '86']",9641
100_43,100,pc,True,"['58', '3', '86']","['3', '86']",23356
100_43,100,CMB,True,"['36', '52', '93', '16', '3', '35', '58']","['3', '86']",9113
100_43,100,MBbyMB,True,"['56', '3', '58', '26']","['3', '86']",38227
100_44,100,locpc,False,,"['12', '29', '81']",719
100_44,100,ldecc,True,[],"['12', '29', '81']",14282
100_44,100,pc,True,"['12', '81', '29']","['12', '29', '81']",19008
100_44,100,CMB,True,"['29', '56', '66', '81', '93', '96']","['12', '29', '81']",10867
