env,algorithm,run,trial,mc_mean,mc_stddev
sailing,UCT,54,3000,-24.0445,21.7361
sailing,UCT,54,4000,-19.4395,21.6833
sailing,UCT,54,5000,-17.949,20.238
sailing,UCT,54,6000,-16.946,20.4475
sailing,UCT,54,7000,-10.884,17.5004
sailing,UCT,54,8000,-10.3985,16.827
sailing,UCT,54,9000,-11.6505,17.6207
sailing,UCT,54,10000,-8.5735,15.2765
sailing,UCT,54,11000,-8.322,15.1837
sailing,UCT,54,12000,-8.6605,15.6614
sailing,UCT,54,13000,-8.407,15.0624
sailing,UCT,54,14000,-7.4055,13.9121
sailing,UCT,54,15000,-6.7755,13.2826
sailing,UCT,54,16000,-7.158,13.2989
sailing,UCT,54,17000,-7.3885,14.3227
sailing,UCT,54,18000,-4.6235,9.72171
sailing,UCT,54,19000,-6.383,13.0109
sailing,UCT,54,20000,-4.3595,9.74772
sailing,UCT,54,21000,-5.942,12.2286
sailing,UCT,54,22000,-3.885,8.28157
sailing,UCT,54,23000,-5.064,11.2586
sailing,UCT,54,24000,-6.122,12.8778
sailing,UCT,54,25000,-5.164,11.3964
sailing,UCT,54,26000,-3.988,8.89801
sailing,UCT,54,27000,-3.2295,6.8698
sailing,UCT,54,28000,-4.3675,9.93126
sailing,UCT,54,29000,-2.8925,5.55187
sailing,UCT,54,30000,-4.806,10.8145
sailing,UCT,55,1000,-36.396,17.4115
sailing,UCT,55,2000,-31.8915,20.3124
sailing,UCT,55,3000,-28.1655,20.6293
sailing,UCT,55,4000,-25.48,21.7851
sailing,UCT,55,5000,-22.4595,21.066
sailing,UCT,55,6000,-17.7095,20.468
sailing,UCT,55,7000,-16.8715,19.7002
sailing,UCT,55,8000,-16.5825,20.0133
sailing,UCT,55,9000,-14.534,18.5082
sailing,UCT,55,10000,-15.9495,19.8824
sailing,UCT,55,11000,-15.5495,19.4572
sailing,UCT,55,12000,-15.134,18.9649
sailing,UCT,55,13000,-15.5875,19.4277
sailing,UCT,55,14000,-12.7905,17.5765
sailing,UCT,55,15000,-12.2445,17.5177
sailing,UCT,55,16000,-13.6545,18.8922
sailing,UCT,55,17000,-11.4095,16.3381
sailing,UCT,55,18000,-11.988,17.6241
sailing,UCT,55,19000,-10.179,15.6915
sailing,UCT,55,20000,-11.0065,16.7118
sailing,UCT,55,21000,-10.1855,15.7504
sailing,UCT,55,22000,-9.905,15.8043
sailing,UCT,55,23000,-8.9575,15.0183
sailing,UCT,55,24000,-9.4375,15.2999
sailing,UCT,55,25000,-8.334,14.0885
sailing,UCT,55,26000,-7.1395,11.9087
sailing,UCT,55,27000,-8.1065,13.8446
sailing,UCT,55,28000,-7.732,13.2026
sailing,UCT,55,29000,-8.924,14.8051
sailing,UCT,55,30000,-6.746,11.619
sailing,UCT,56,1000,-38.723,15.8759
sailing,UCT,56,2000,-33.0355,19.5914
sailing,UCT,56,3000,-33.1765,19.9054
sailing,UCT,56,4000,-27.8175,21.4841
sailing,UCT,56,5000,-29.199,20.8288
sailing,UCT,56,6000,-27.546,22.0661
sailing,UCT,56,7000,-23.5,21.405
sailing,UCT,56,8000,-20.9655,20.9624
sailing,UCT,56,9000,-21.434,21.1367
sailing,UCT,56,10000,-17.0755,20.3133
sailing,UCT,56,11000,-15.1535,19.6881
sailing,UCT,56,12000,-15.098,19.326
sailing,UCT,56,13000,-12.736,17.5883
sailing,UCT,56,14000,-13.153,18.0234
sailing,UCT,56,15000,-15.1905,18.9219
sailing,UCT,56,16000,-11.7535,17.6087
sailing,UCT,56,17000,-14.022,19.0903
sailing,UCT,56,18000,-11.416,17.2423
sailing,UCT,56,19000,-10.3235,16.0092
sailing,UCT,56,20000,-11.6585,17.5418
sailing,UCT,56,21000,-11.619,17.1901
sailing,UCT,56,22000,-11.636,17.1217
sailing,UCT,56,23000,-8.976,14.8138
sailing,UCT,56,24000,-10.911,16.5975
sailing,UCT,56,25000,-8.9005,14.6219
sailing,UCT,56,26000,-8.87,14.7502
sailing,UCT,56,27000,-8.1325,14.2723
sailing,UCT,56,28000,-7.009,12.4728
sailing,UCT,56,29000,-7.8215,13.2823
sailing,UCT,56,30000,-7.241,12.6577
sailing,UCT,57,1000,-39.1105,15.4199
sailing,UCT,57,2000,-34.3105,18.1267
sailing,UCT,57,3000,-28.236,20.3472
sailing,UCT,57,4000,-26.7755,21.192
sailing,UCT,57,5000,-23.2595,21.375
sailing,UCT,57,6000,-26.5685,20.8157
sailing,UCT,57,7000,-22.9235,21.0091
sailing,UCT,57,8000,-19.5445,20.5274
sailing,UCT,57,9000,-15.0075,18.5836
sailing,UCT,57,10000,-16.2445,19.3422
sailing,UCT,57,11000,-15.151,18.776
sailing,UCT,57,12000,-13.14,17.8776
sailing,UCT,57,13000,-14.9435,18.8615
sailing,UCT,57,14000,-12.058,16.9485
sailing,UCT,57,15000,-10.2535,14.8972
sailing,UCT,57,16000,-11.186,16.3107
sailing,UCT,57,17000,-11.7395,16.4725
sailing,UCT,57,18000,-11.9235,16.6736
sailing,UCT,57,19000,-12.8995,17.4718
sailing,UCT,57,20000,-10.2795,15.2544
sailing,UCT,57,21000,-9.4075,14.6162
sailing,UCT,57,22000,-8.0105,12.7957
sailing,UCT,57,23000,-8.4715,13.4813
sailing,UCT,57,24000,-8.6405,14.0849
sailing,UCT,57,25000,-6.838,11.3123
sailing,UCT,57,26000,-7.4635,12.2993
sailing,UCT,57,27000,-6.856,11.3648
sailing,UCT,57,28000,-8.45,13.4269
sailing,UCT,57,29000,-6.712,11.0239
sailing,UCT,57,30000,-7.489,12.032
sailing,UCT,58,1000,-39.7265,14.9292
sailing,UCT,58,2000,-39.7895,14.2596
sailing,UCT,58,3000,-30.3305,20.2669
sailing,UCT,58,4000,-27.868,21.0213
sailing,UCT,58,5000,-22.8315,21.3362
sailing,UCT,58,6000,-24.458,21.8229
sailing,UCT,58,7000,-21.5675,21.276
sailing,UCT,58,8000,-18.153,20.5072
sailing,UCT,58,9000,-15.5425,19.4979
sailing,UCT,58,10000,-17.656,19.8399
sailing,UCT,58,11000,-17.1945,20.4237
sailing,UCT,58,12000,-16.9825,20.0051
sailing,UCT,58,13000,-16.5305,19.9065
sailing,UCT,58,14000,-15.378,19.3589
sailing,UCT,58,15000,-12.8655,17.7517
sailing,UCT,58,16000,-16.5865,20.1266
sailing,UCT,58,17000,-16.461,20.2611
sailing,UCT,58,18000,-14.6745,19.2447
sailing,UCT,58,19000,-13.291,18.0233
sailing,UCT,58,20000,-13.462,18.3771
sailing,UCT,58,21000,-13.677,18.3357
sailing,UCT,58,22000,-13.9405,18.8045
sailing,UCT,58,23000,-14.232,18.7483
sailing,UCT,58,24000,-11.8375,17.068
sailing,UCT,58,25000,-12.368,17.8994
sailing,UCT,58,26000,-13.025,18.0145
sailing,UCT,58,27000,-11.8055,16.9132
sailing,UCT,58,28000,-8.2735,13.9409
sailing,UCT,58,29000,-7.649,13.2151
sailing,UCT,58,30000,-9.145,14.7318
sailing,UCT,59,1000,-36.597,16.7158
sailing,UCT,59,2000,-37.2905,16.9661
sailing,UCT,59,3000,-23.136,21.4152
sailing,UCT,59,4000,-18.8685,20.8977
sailing,UCT,59,5000,-14.8395,19.0382
sailing,UCT,59,6000,-15.8755,20.2626
sailing,UCT,59,7000,-14.1085,19.6505
sailing,UCT,59,8000,-11.1375,16.7886
sailing,UCT,59,9000,-10.9805,16.6979
sailing,UCT,59,10000,-11.1425,17.1348
sailing,UCT,59,11000,-8.4415,14.8712
sailing,UCT,59,12000,-8.6705,15.1332
sailing,UCT,59,13000,-6.8475,12.8389
sailing,UCT,59,14000,-6.9815,13.1273
sailing,UCT,59,15000,-8.1455,14.5038
sailing,UCT,59,16000,-5.301,9.99379
sailing,UCT,59,17000,-5.486,11.1934
sailing,UCT,59,18000,-6.672,12.9612
sailing,UCT,59,19000,-5.9865,11.8257
sailing,UCT,59,20000,-4.5505,8.72107
sailing,UCT,59,21000,-5.183,10.1504
sailing,UCT,59,22000,-4.336,8.60981
sailing,UCT,59,23000,-3.4445,5.89675
sailing,UCT,59,24000,-4.5555,9.13328
sailing,UCT,59,25000,-5.5805,10.473
sailing,UCT,59,26000,-4.0595,7.22018
sailing,UCT,59,27000,-3.4875,6.78002
sailing,UCT,59,28000,-3.9735,8.38781
sailing,UCT,59,29000,-3.118,5.65647
sailing,UCT,59,30000,-2.98,4.69219
sailing,UCT,60,1000,-38.8025,14.7332
sailing,UCT,60,2000,-37.357,16.6476
sailing,UCT,60,3000,-36.176,16.9069
sailing,UCT,60,4000,-32.4905,19.5407
sailing,UCT,60,5000,-28.5075,20.0145
sailing,UCT,60,6000,-25.3655,20.8351
sailing,UCT,60,7000,-22.1555,20.8149
sailing,UCT,60,8000,-20.148,20.05
sailing,UCT,60,9000,-19.8935,20.4073
sailing,UCT,60,10000,-18.3665,20.1671
sailing,UCT,60,11000,-17.407,19.7423
sailing,UCT,60,12000,-16.7285,19.1561
sailing,UCT,60,13000,-15.786,18.8483
sailing,UCT,60,14000,-13.4375,17.4641
sailing,UCT,60,15000,-15.375,18.1536
sailing,UCT,60,16000,-14.2065,17.7598
sailing,UCT,60,17000,-13.2215,17.4939
sailing,UCT,60,18000,-11.7145,15.9677
sailing,UCT,60,19000,-11.065,15.5346
sailing,UCT,60,20000,-9.2145,13.9012
sailing,UCT,60,21000,-11.6535,16.5396
sailing,UCT,60,22000,-10.506,15.086
sailing,UCT,60,23000,-9.778,14.5372
sailing,UCT,60,24000,-9.784,14.667
sailing,UCT,60,25000,-10.2685,15.1127
sailing,UCT,60,26000,-9.992,14.5554
sailing,UCT,60,27000,-9.6555,14.5606
sailing,UCT,60,28000,-9.489,14.1864
sailing,UCT,60,29000,-8.58,13.1622
sailing,UCT,60,30000,-7.2365,10.8089
sailing,UCT,61,1000,-36.3595,17.1839
sailing,UCT,61,2000,-28.765,21.1425
sailing,UCT,61,3000,-26.8145,21.3929
sailing,UCT,61,4000,-21.831,20.5577
sailing,UCT,61,5000,-22.782,20.6076
sailing,UCT,61,6000,-20.8345,20.3972
sailing,UCT,61,7000,-19.887,20.6892
sailing,UCT,61,8000,-17.4985,19.5547
sailing,UCT,61,9000,-22.51,20.2253
sailing,UCT,61,10000,-19.136,20.4097
sailing,UCT,61,11000,-16.496,20.2074
sailing,UCT,61,12000,-18.1855,20.6125
sailing,UCT,61,13000,-17.2885,20.272
sailing,UCT,61,14000,-16.1195,19.587
sailing,UCT,61,15000,-16.1795,20.0129
sailing,UCT,61,16000,-14.7395,19.063
sailing,UCT,61,17000,-12.961,18.0019
sailing,UCT,61,18000,-12.9095,17.6754
sailing,UCT,61,19000,-14.163,18.8991
sailing,UCT,61,20000,-12.189,17.687
sailing,UCT,61,21000,-13.47,18.5821
sailing,UCT,61,22000,-12.5835,17.5849
sailing,UCT,61,23000,-9.87,15.6768
sailing,UCT,61,24000,-11.34,16.8435
sailing,UCT,61,25000,-14.085,18.7257
sailing,UCT,61,26000,-12.0485,17.3585
sailing,UCT,61,27000,-11.518,16.9643
sailing,UCT,61,28000,-12.154,17.3458
sailing,UCT,61,29000,-10.935,16.62
sailing,UCT,61,30000,-8.8715,14.317
sailing,UCT,62,1000,-37.3905,16.666
sailing,UCT,62,2000,-38.5485,15.7705
sailing,UCT,62,3000,-36.841,17.5078
sailing,UCT,62,4000,-33.4765,18.88
sailing,UCT,62,5000,-30.7545,20.1447
sailing,UCT,62,6000,-28.956,20.5311
sailing,UCT,62,7000,-27.228,21.3579
sailing,UCT,62,8000,-25.6935,20.703
sailing,UCT,62,9000,-23.5075,21.1139
sailing,UCT,62,10000,-22.6905,20.738
sailing,UCT,62,11000,-21.861,20.0723
sailing,UCT,62,12000,-18.6295,19.7734
sailing,UCT,62,13000,-21.047,20.3722
sailing,UCT,62,14000,-18.2055,19.9446
sailing,UCT,62,15000,-16.659,19.177
sailing,UCT,62,16000,-19.105,20.4827
sailing,UCT,62,17000,-17.2855,19.6579
sailing,UCT,62,18000,-14.2415,17.5432
sailing,UCT,62,19000,-13.681,17.8179
sailing,UCT,62,20000,-15.2045,18.7323
sailing,UCT,62,21000,-16.051,19.3572
sailing,UCT,62,22000,-13.171,17.4375
sailing,UCT,62,23000,-13.4155,17.5685
sailing,UCT,62,24000,-14.3545,17.7386
sailing,UCT,62,25000,-12.6355,17.305
sailing,UCT,62,26000,-11.693,16.2991
sailing,UCT,62,27000,-11.9075,17.0878
sailing,UCT,62,28000,-12.95,17.2606
sailing,UCT,62,29000,-12.6365,17.3947
sailing,UCT,62,30000,-13.2905,17.8017
sailing,UCT,63,1000,-37.3135,15.8153
sailing,UCT,63,2000,-33.827,18.8733
sailing,UCT,63,3000,-30.2585,20.0276
sailing,UCT,63,4000,-28.788,20.4923
sailing,UCT,63,5000,-30.7835,20.4081
sailing,UCT,63,6000,-24.0035,20.9672
sailing,UCT,63,7000,-22.6005,21.3393
sailing,UCT,63,8000,-23.9435,21.2086
sailing,UCT,63,9000,-19.564,20.1816
sailing,UCT,63,10000,-22.6115,21.7666
sailing,UCT,63,11000,-19.093,20.3901
sailing,UCT,63,12000,-17.68,19.8064
sailing,UCT,63,13000,-16.5825,19.5498
sailing,UCT,63,14000,-14.1805,18.334
sailing,UCT,63,15000,-10.5855,16.2335
sailing,UCT,63,16000,-13.1245,18.164
sailing,UCT,63,17000,-12.0935,17.921
sailing,UCT,63,18000,-10.8865,16.7585
sailing,UCT,63,19000,-11.176,16.6179
sailing,UCT,63,20000,-10.917,16.1678
sailing,UCT,63,21000,-9.679,15.5436
sailing,UCT,63,22000,-8.222,13.6356
sailing,UCT,63,23000,-8.452,13.7338
sailing,UCT,63,24000,-7.8255,13.0107
sailing,UCT,63,25000,-8.8925,14.3301
sailing,UCT,63,26000,-8.9035,14.2554
sailing,UCT,63,27000,-8.0455,13.4035
sailing,UCT,63,28000,-9.7855,15.0664
sailing,UCT,63,29000,-8.4425,14.0485
sailing,UCT,63,30000,-7.9715,13.3057
sailing,UCT,64,1000,-37.3375,16.9787
sailing,UCT,64,2000,-27.247,22.1765
sailing,UCT,64,3000,-23.541,21.7666
sailing,UCT,64,4000,-19.6585,21.5514
sailing,UCT,64,5000,-20.0185,20.9577
sailing,UCT,64,6000,-16.14,19.9762
sailing,UCT,64,7000,-13.9335,19.0684
sailing,UCT,64,8000,-10.944,17.5922
sailing,UCT,64,9000,-10.594,17.389
sailing,UCT,64,10000,-9.873,16.6429
sailing,UCT,64,11000,-8.6545,15.271
sailing,UCT,64,12000,-7.45,14.5215
sailing,UCT,64,13000,-7.569,13.9149
sailing,UCT,64,14000,-7.4295,14.2409
sailing,UCT,64,15000,-7.3675,14.3808
sailing,UCT,64,16000,-6.6555,13.2354
sailing,UCT,64,17000,-6.7325,12.9422
sailing,UCT,64,18000,-6.137,13.2401
sailing,UCT,64,19000,-5.6765,11.8181
sailing,UCT,64,20000,-6.768,13.0373
sailing,UCT,64,21000,-5.892,12.4445
sailing,UCT,64,22000,-5.478,11.2778
sailing,UCT,64,23000,-5.214,11.2222
sailing,UCT,64,24000,-5.274,11.2499
sailing,UCT,64,25000,-5.749,11.9128
sailing,UCT,64,26000,-4.1715,8.86512
sailing,UCT,64,27000,-4.319,9.62715
sailing,UCT,64,28000,-5.136,10.6462
sailing,UCT,64,29000,-4.754,9.93414
sailing,UCT,64,30000,-4.4445,9.38124
sailing,UCT,65,1000,-36.9065,17.0862
sailing,UCT,65,2000,-19.6045,21.2685
sailing,UCT,65,3000,-17.771,20.6611
sailing,UCT,65,4000,-20.916,21.9988
sailing,UCT,65,5000,-15.0965,20.4555
sailing,UCT,65,6000,-10.778,17.8035
sailing,UCT,65,7000,-7.8205,13.8792
sailing,UCT,65,8000,-8.775,16.1548
sailing,UCT,65,9000,-6.5455,13.633
sailing,UCT,65,10000,-4.9205,10.7327
sailing,UCT,65,11000,-5.808,12.4118
sailing,UCT,65,12000,-4.0615,9.02267
sailing,UCT,65,13000,-3.9805,9.22631
sailing,UCT,65,14000,-3.744,8.35607
sailing,UCT,65,15000,-3.6215,7.68362
sailing,UCT,65,16000,-3.81,8.72613
sailing,UCT,65,17000,-2.7135,5.70112
sailing,UCT,65,18000,-4.1545,9.64066
sailing,UCT,65,19000,-3.158,6.67666
sailing,UCT,65,20000,-4.26,9.86346
sailing,UCT,65,21000,-3.5685,8.18787
sailing,UCT,65,22000,-4.1215,9.77529
sailing,UCT,65,23000,-2.4135,4.03711
sailing,UCT,65,24000,-2.973,6.17469
sailing,UCT,65,25000,-2.2835,2.0268
sailing,UCT,65,26000,-2.3805,3.6432
sailing,UCT,65,27000,-2.3235,2.49852
sailing,UCT,65,28000,-2.1325,1.1875
sailing,UCT,65,29000,-2.0145,1.0792
sailing,UCT,65,30000,-2.2635,3.50469
sailing,UCT,66,1000,-40.895,13.3774
sailing,UCT,66,2000,-39.3695,14.7077
sailing,UCT,66,3000,-41.3795,13.2143
sailing,UCT,66,4000,-31.3105,19.8998
sailing,UCT,66,5000,-26.728,21.3052
sailing,UCT,66,6000,-25.7695,21.4661
sailing,UCT,66,7000,-23.406,21.7598
sailing,UCT,66,8000,-21.143,21.0698
sailing,UCT,66,9000,-18.9005,20.4962
sailing,UCT,66,10000,-17.1555,20.0116
sailing,UCT,66,11000,-16.3075,20.4808
sailing,UCT,66,12000,-12.544,18.1556
sailing,UCT,66,13000,-11.2095,17.073
sailing,UCT,66,14000,-12.735,18.5785
sailing,UCT,66,15000,-11.9675,17.6343
sailing,UCT,66,16000,-8.6095,14.747
sailing,UCT,66,17000,-12.296,18.1079
sailing,UCT,66,18000,-10.508,16.8297
sailing,UCT,66,19000,-9.9905,16.4715
sailing,UCT,66,20000,-9.022,15.5458
sailing,UCT,66,21000,-8.8745,15.5436
sailing,UCT,66,22000,-6.6345,11.4116
sailing,UCT,66,23000,-9.73,15.9224
sailing,UCT,66,24000,-7.3645,13.2103
sailing,UCT,66,25000,-7.302,13.5614
sailing,UCT,66,26000,-7.577,13.5456
sailing,UCT,66,27000,-9.591,16.2242
sailing,UCT,66,28000,-6.8675,12.606
sailing,UCT,66,29000,-6.8195,12.7425
sailing,UCT,66,30000,-7.304,13.3703
sailing,UCT,67,1000,-40.703,13.8904
sailing,UCT,67,2000,-35.012,17.7625
sailing,UCT,67,3000,-36.0795,17.6435
sailing,UCT,67,4000,-26.336,21.059
sailing,UCT,67,5000,-25.694,21.55
sailing,UCT,67,6000,-20.715,21.3125
sailing,UCT,67,7000,-19.393,20.7809
sailing,UCT,67,8000,-20.4365,21.1065
sailing,UCT,67,9000,-18.5195,20.8703
sailing,UCT,67,10000,-14.9565,19.2695
sailing,UCT,67,11000,-13.0885,18.388
sailing,UCT,67,12000,-13.3635,17.9421
sailing,UCT,67,13000,-12.443,17.7686
sailing,UCT,67,14000,-14.0355,18.8582
sailing,UCT,67,15000,-13.6095,18.2734
sailing,UCT,67,16000,-13.438,18.4554
sailing,UCT,67,17000,-13.254,18.4546
sailing,UCT,67,18000,-13.763,18.9037
sailing,UCT,67,19000,-12.2135,18.3947
sailing,UCT,67,20000,-9.7985,15.7161
sailing,UCT,67,21000,-11.4985,16.9972
sailing,UCT,67,22000,-12.8135,18.2681
sailing,UCT,67,23000,-9.8465,15.3802
sailing,UCT,67,24000,-9.7735,16.0634
sailing,UCT,67,25000,-12.19,17.7523
sailing,UCT,67,26000,-9.033,14.9677
sailing,UCT,67,27000,-9.3275,15.1497
sailing,UCT,67,28000,-8.8155,14.6721
sailing,UCT,67,29000,-9.2075,14.9284
sailing,UCT,67,30000,-8.128,13.7762
sailing,UCT,68,1000,-43.478,11.6289
sailing,UCT,68,2000,-37.698,16.6444
sailing,UCT,68,3000,-28.44,20.8708
sailing,UCT,68,4000,-25.944,21.3511
sailing,UCT,68,5000,-25.5205,21.6304
sailing,UCT,68,6000,-18.717,20.1128
sailing,UCT,68,7000,-14.6825,18.8797
sailing,UCT,68,8000,-16.606,19.8582
sailing,UCT,68,9000,-10.8625,16.6367
sailing,UCT,68,10000,-11.0705,17.4574
sailing,UCT,68,11000,-10.221,16.0034
sailing,UCT,68,12000,-9.29,15.1881
sailing,UCT,68,13000,-8.679,14.6941
sailing,UCT,68,14000,-7.9585,14.1976
sailing,UCT,68,15000,-7.9905,14.1995
sailing,UCT,68,16000,-6.969,12.5609
sailing,UCT,68,17000,-5.4935,10.1072
sailing,UCT,68,18000,-5.663,10.7441
sailing,UCT,68,19000,-6.0205,10.9547
sailing,UCT,68,20000,-6.1815,11.829
sailing,UCT,68,21000,-4.8995,9.34067
sailing,UCT,68,22000,-5.627,10.7675
sailing,UCT,68,23000,-4.6005,8.44758
sailing,UCT,68,24000,-5.314,10.2033
sailing,UCT,68,25000,-4.7185,8.66989
sailing,UCT,68,26000,-4.1795,7.60105
sailing,UCT,68,27000,-5.4445,10.2106
sailing,UCT,68,28000,-4.8505,9.13718
sailing,UCT,68,29000,-3.6475,6.39034
sailing,UCT,68,30000,-4.177,7.42868
sailing,UCT,69,1000,-39.7995,14.6687
sailing,UCT,69,2000,-36.8275,16.8032
sailing,UCT,69,3000,-31.834,19.243
sailing,UCT,69,4000,-25.1685,21.2485
sailing,UCT,69,5000,-21.046,21.2407
sailing,UCT,69,6000,-21.8715,21.0355
sailing,UCT,69,7000,-22.5475,21.6359
sailing,UCT,69,8000,-20.493,21.3177
sailing,UCT,69,9000,-17.374,20.0456
sailing,UCT,69,10000,-16.6255,19.9902
sailing,UCT,69,11000,-15.317,19.1682
sailing,UCT,69,12000,-15.635,19.2112
sailing,UCT,69,13000,-15.659,19.0601
sailing,UCT,69,14000,-16.9225,19.8374
sailing,UCT,69,15000,-15.6135,19.7639
sailing,UCT,69,16000,-11.232,16.6929
sailing,UCT,69,17000,-12.5725,17.5807
sailing,UCT,69,18000,-12.0845,17.6502
sailing,UCT,69,19000,-10.2675,15.3786
sailing,UCT,69,20000,-11.864,17.2805
sailing,UCT,69,21000,-10.127,16.0222
sailing,UCT,69,22000,-9.751,15.9319
sailing,UCT,69,23000,-12.7635,18.1207
sailing,UCT,69,24000,-11.4635,17.227
sailing,UCT,69,25000,-9.8075,15.3446
sailing,UCT,69,26000,-9.8365,15.8248
sailing,UCT,69,27000,-10.4145,15.9366
sailing,UCT,69,28000,-9.7195,15.3747
sailing,UCT,69,29000,-8.7945,14.6084
sailing,UCT,69,30000,-8.568,14.3901
sailing,UCT,70,1000,-36.857,16.8278
sailing,UCT,70,2000,-31.481,19.4847
sailing,UCT,70,3000,-29.482,20.9932
sailing,UCT,70,4000,-25.332,21.5227
sailing,UCT,70,5000,-24.283,21.7082
sailing,UCT,70,6000,-22.285,21.4709
sailing,UCT,70,7000,-20.4285,20.5296
sailing,UCT,70,8000,-18.519,20.5036
sailing,UCT,70,9000,-18.4475,20.0558
sailing,UCT,70,10000,-19.3185,20.6387
sailing,UCT,70,11000,-17.7265,20.3866
sailing,UCT,70,12000,-17.9785,20.7878
sailing,UCT,70,13000,-16.794,19.399
sailing,UCT,70,14000,-15.525,19.5265
sailing,UCT,70,15000,-14.6965,18.8105
sailing,UCT,70,16000,-12.8525,17.9425
sailing,UCT,70,17000,-16.5455,20.0566
sailing,UCT,70,18000,-13.241,18.0969
sailing,UCT,70,19000,-14.434,19.0685
sailing,UCT,70,20000,-10.6045,15.9224
sailing,UCT,70,21000,-13.7635,18.452
sailing,UCT,70,22000,-13.6825,18.8277
sailing,UCT,70,23000,-12.7065,17.2348
sailing,UCT,70,24000,-12.2175,17.2023
sailing,UCT,70,25000,-11.7855,17.4971
sailing,UCT,70,26000,-11.755,17.1122
sailing,UCT,70,27000,-10.3305,16.1707
sailing,UCT,70,28000,-11.1545,16.7313
sailing,UCT,70,29000,-10.8145,15.9601
sailing,UCT,70,30000,-11.3305,16.6716
sailing,UCT,71,1000,-33.697,18.8791
sailing,UCT,71,2000,-27.3335,21.2473
sailing,UCT,71,3000,-19.736,21.0328
sailing,UCT,71,4000,-17.8465,21.1754
sailing,UCT,71,5000,-19.349,21.2839
sailing,UCT,71,6000,-17.2685,20.7067
sailing,UCT,71,7000,-15.244,19.6274
sailing,UCT,71,8000,-15.283,20.2417
sailing,UCT,71,9000,-14.157,19.4694
sailing,UCT,71,10000,-12.51,18.2608
sailing,UCT,71,11000,-11.657,17.4522
sailing,UCT,71,12000,-10.6455,16.6483
sailing,UCT,71,13000,-9.654,15.7636
sailing,UCT,71,14000,-10.021,16.3938
sailing,UCT,71,15000,-7.73,13.8753
sailing,UCT,71,16000,-8.3545,14.7679
sailing,UCT,71,17000,-8.287,15.0971
sailing,UCT,71,18000,-8.1255,14.378
sailing,UCT,71,19000,-9.03,16.1428
sailing,UCT,71,20000,-8.2395,14.6739
sailing,UCT,71,21000,-8.1235,14.4026
sailing,UCT,71,22000,-8.4305,15.4784
sailing,UCT,71,23000,-8.272,14.6816
sailing,UCT,71,24000,-8.0625,14.7068
sailing,UCT,71,25000,-6.877,12.8955
sailing,UCT,71,26000,-8.205,14.7516
sailing,UCT,71,27000,-4.8455,10.5085
sailing,UCT,71,28000,-7.46,13.9577
sailing,UCT,71,29000,-6.5045,12.8782
sailing,UCT,71,30000,-6.2445,12.0376
sailing,UCT,72,1000,-39.439,15.0401
sailing,UCT,72,2000,-31.4015,20.5223
sailing,UCT,72,3000,-22.937,20.9383
sailing,UCT,72,4000,-21.6045,20.5681
sailing,UCT,72,5000,-18.762,20.9583
sailing,UCT,72,6000,-18.059,20.4963
sailing,UCT,72,7000,-17.774,20.014
sailing,UCT,72,8000,-15.7205,19.2592
sailing,UCT,72,9000,-12.967,18.4945
sailing,UCT,72,10000,-12.3685,17.6978
sailing,UCT,72,11000,-14.446,19.3911
sailing,UCT,72,12000,-11.553,17.1782
sailing,UCT,72,13000,-10.5485,16.1559
sailing,UCT,72,14000,-8.1915,13.9088
sailing,UCT,72,15000,-8.1925,13.8198
sailing,UCT,72,16000,-8.73,13.8835
sailing,UCT,72,17000,-6.4075,11.7567
sailing,UCT,72,18000,-7.9935,14.1492
sailing,UCT,72,19000,-7.576,13.6626
sailing,UCT,72,20000,-7.554,13.2947
sailing,UCT,72,21000,-7.9895,13.9541
sailing,UCT,72,22000,-7.64,12.8925
sailing,UCT,72,23000,-7.4805,12.6804
sailing,UCT,72,24000,-6.037,11.3147
sailing,UCT,72,25000,-6.593,12.4804
sailing,UCT,72,26000,-4.5925,8.49806
sailing,UCT,72,27000,-5.728,10.5126
sailing,UCT,72,28000,-5.4335,10.3592
sailing,UCT,72,29000,-5.5975,10.3605
sailing,UCT,72,30000,-5.868,11.2434
sailing,UCT,73,1000,-41.257,14.4252
sailing,UCT,73,2000,-37.5605,15.9884
sailing,UCT,73,3000,-27.905,20.8429
sailing,UCT,73,4000,-17.3215,20.3404
sailing,UCT,73,5000,-16.069,19.8194
sailing,UCT,73,6000,-13.0135,18.8943
sailing,UCT,73,7000,-9.8665,16.8993
sailing,UCT,73,8000,-9.752,16.4133
sailing,UCT,73,9000,-10.462,17.2959
sailing,UCT,73,10000,-9.6885,16.6942
sailing,UCT,73,11000,-8.0345,14.6533
sailing,UCT,73,12000,-7.5305,14.1915
sailing,UCT,73,13000,-7.09,13.5934
sailing,UCT,73,14000,-7.5645,14.3629
sailing,UCT,73,15000,-6.394,12.4194
sailing,UCT,73,16000,-6.6925,12.6759
sailing,UCT,73,17000,-6.1395,12.37
sailing,UCT,73,18000,-4.867,10.1369
sailing,UCT,73,19000,-4.577,8.94782
sailing,UCT,73,20000,-7.0455,14.0932
sailing,UCT,73,21000,-4.6885,9.67006
sailing,UCT,73,22000,-6.1765,12.1506
sailing,UCT,73,23000,-4.9005,9.95934
sailing,UCT,73,24000,-5.684,11.465
sailing,UCT,73,25000,-4.032,8.39286
sailing,UCT,73,26000,-4.569,10.0877
sailing,UCT,73,27000,-5.2,10.8833
