env,algorithm,config,run,mc_mean,mc_stddev
taxi,MENTS,temp=5.000000,eps=0.750000,2,-56.45,16.4337
taxi,MENTS,temp=5.000000,eps=0.750000,3,-60.155,17.7589
taxi,MENTS,temp=5.000000,eps=0.750000,4,-58.52,16.1945
taxi,MENTS,temp=5.000000,eps=0.750000,5,-55.755,16.229
taxi,MENTS,temp=5.000000,eps=0.750000,6,-55.445,16.3393
taxi,MENTS,temp=5.000000,eps=0.750000,7,-55.92,16.5606
taxi,MENTS,temp=5.000000,eps=0.750000,8,-56.855,16.5779
taxi,MENTS,temp=5.000000,eps=0.750000,9,-54.125,16.511
taxi,MENTS,temp=5.000000,eps=0.750000,10,-57.145,16.7393
taxi,MENTS,temp=5.000000,eps=0.750000,11,-55.605,16.0326
taxi,MENTS,temp=5.000000,eps=0.750000,12,-57.69,17.0931
taxi,MENTS,temp=5.000000,eps=0.750000,13,-57.17,16.8147
taxi,MENTS,temp=5.000000,eps=0.750000,14,-56.86,16.9892
taxi,MENTS,temp=5.000000,eps=0.750000,15,-57.4,15.3
taxi,MENTS,temp=5.000000,eps=0.750000,16,-56.34,17.3812
taxi,MENTS,temp=5.000000,eps=0.750000,17,-54.06,14.7282
taxi,MENTS,temp=5.000000,eps=0.750000,18,-53.705,15.3118
taxi,MENTS,temp=5.000000,eps=0.750000,19,-55.24,19.2861
taxi,MENTS,temp=5.000000,eps=0.750000,20,-55.46,14.8432
taxi,MENTS,temp=5.000000,eps=0.750000,21,-57.98,16.2447
taxi,MENTS,temp=5.000000,eps=0.750000,22,-57.38,18.325
taxi,MENTS,temp=5.000000,eps=0.750000,23,-53.035,18.3227
taxi,MENTS,temp=5.000000,eps=0.750000,24,-57.105,15.9989
taxi,MENTS,temp=5.000000,eps=0.750000,25,-54.425,13.9029
taxi,MENTS,temp=5.000000,eps=0.750000,26,-54.795,17.9259
taxi,MENTS,temp=5.000000,eps=0.750000,27,-54.985,14.9923
taxi,MENTS,temp=5.000000,eps=0.750000,28,-55.295,16.9681
taxi,MENTS,temp=5.000000,eps=0.750000,29,-57.395,16.2681
taxi,MENTS,temp=5.000000,eps=0.750000,30,-53.385,17.1422
taxi,MENTS,temp=5.000000,eps=0.750000,31,-56.91,16.2969
taxi,MENTS,temp=5.000000,eps=0.750000,32,-58.81,17.5861
taxi,MENTS,temp=5.000000,eps=0.750000,33,-56.59,15.7449
taxi,MENTS,temp=5.000000,eps=0.750000,34,-55.525,17.521
taxi,MENTS,temp=5.000000,eps=0.750000,35,-53.715,14.6241
taxi,MENTS,temp=5.000000,eps=0.750000,36,-59.505,16.6374
taxi,MENTS,temp=5.000000,eps=0.750000,37,-53.995,16.4877
taxi,MENTS,temp=5.000000,eps=0.750000,38,-56.03,14.8042
taxi,MENTS,temp=5.000000,eps=0.750000,39,-57.82,15.6336
taxi,MENTS,temp=5.000000,eps=0.750000,40,-58.905,17.1234
taxi,MENTS,temp=5.000000,eps=0.750000,41,-57.39,16.761
taxi,MENTS,temp=5.000000,eps=0.750000,42,-57.16,18.9008
taxi,MENTS,temp=5.000000,eps=0.750000,43,-55.82,18.7482
taxi,MENTS,temp=5.000000,eps=0.750000,44,-55.14,19.3583
taxi,MENTS,temp=5.000000,eps=0.750000,45,-54.655,19.2267
taxi,MENTS,temp=5.000000,eps=0.750000,46,-54.915,15.5637
taxi,MENTS,temp=5.000000,eps=0.750000,47,-57.6,15.3485
taxi,MENTS,temp=5.000000,eps=0.750000,48,-56.235,16.2734
taxi,MENTS,temp=5.000000,eps=0.750000,49,-59.155,16.8729
taxi,MENTS,temp=10.000000,eps=0.250000,0,-59.52,18.3207
taxi,MENTS,temp=10.000000,eps=0.250000,1,-55.745,18.6803
taxi,MENTS,temp=10.000000,eps=0.250000,2,-54.49,16.6202
taxi,MENTS,temp=10.000000,eps=0.250000,3,-57.215,16.122
taxi,MENTS,temp=10.000000,eps=0.250000,4,-52.665,20.1595
taxi,MENTS,temp=10.000000,eps=0.250000,5,-53.545,16.3501
taxi,MENTS,temp=10.000000,eps=0.250000,6,-55.67,17.2385
taxi,MENTS,temp=10.000000,eps=0.250000,7,-57.96,17.7857
taxi,MENTS,temp=10.000000,eps=0.250000,8,-53.165,14.8962
taxi,MENTS,temp=10.000000,eps=0.250000,9,-58.135,16.9554
taxi,MENTS,temp=10.000000,eps=0.250000,10,-54.11,15.716
taxi,MENTS,temp=10.000000,eps=0.250000,11,-55.675,17.1024
taxi,MENTS,temp=10.000000,eps=0.250000,12,-52.405,19.4231
taxi,MENTS,temp=10.000000,eps=0.250000,13,-54.335,16.238
taxi,MENTS,temp=10.000000,eps=0.250000,14,-52.735,23.0426
taxi,MENTS,temp=10.000000,eps=0.250000,15,-55.12,15.5459
taxi,MENTS,temp=10.000000,eps=0.250000,16,-57.09,17.0052
taxi,MENTS,temp=10.000000,eps=0.250000,17,-53.9,15.2282
taxi,MENTS,temp=10.000000,eps=0.250000,18,-59,18.3199
taxi,MENTS,temp=10.000000,eps=0.250000,19,-53.63,17.9607
taxi,MENTS,temp=10.000000,eps=0.250000,20,-53.38,16.3392
taxi,MENTS,temp=10.000000,eps=0.250000,21,-53.855,17.6503
taxi,MENTS,temp=10.000000,eps=0.250000,22,-51.475,16.7713
taxi,MENTS,temp=10.000000,eps=0.250000,23,-56.465,17.3616
taxi,MENTS,temp=10.000000,eps=0.250000,24,-55.61,16.7349
taxi,MENTS,temp=10.000000,eps=0.250000,25,-55.045,15.7357
taxi,MENTS,temp=10.000000,eps=0.250000,26,-55.05,14.9033
taxi,MENTS,temp=10.000000,eps=0.250000,27,-55.83,16.908
taxi,MENTS,temp=10.000000,eps=0.250000,28,-56.795,17.9948
taxi,MENTS,temp=10.000000,eps=0.250000,29,-51.955,15.2521
taxi,MENTS,temp=10.000000,eps=0.250000,30,-57.17,14.9162
taxi,MENTS,temp=10.000000,eps=0.250000,31,-54.48,16.6036
taxi,MENTS,temp=10.000000,eps=0.250000,32,-53.545,15.4776
taxi,MENTS,temp=10.000000,eps=0.250000,33,-54.695,14.5596
taxi,MENTS,temp=10.000000,eps=0.250000,34,-54.12,18.8084
taxi,MENTS,temp=10.000000,eps=0.250000,35,-53.645,19.0982
taxi,MENTS,temp=10.000000,eps=0.250000,36,-55.985,17.4254
taxi,MENTS,temp=10.000000,eps=0.250000,37,-54.615,16.6234
taxi,MENTS,temp=10.000000,eps=0.250000,38,-52.76,16.7071
taxi,MENTS,temp=10.000000,eps=0.250000,39,-56.245,15.992
taxi,MENTS,temp=10.000000,eps=0.250000,40,-54.585,14.5209
taxi,MENTS,temp=10.000000,eps=0.250000,41,-55.415,14.5226
taxi,MENTS,temp=10.000000,eps=0.250000,42,-52.235,17.3321
taxi,MENTS,temp=10.000000,eps=0.250000,43,-54.67,20.1115
taxi,MENTS,temp=10.000000,eps=0.250000,44,-53.435,16.3997
taxi,MENTS,temp=10.000000,eps=0.250000,45,-56.35,16.0854
taxi,MENTS,temp=10.000000,eps=0.250000,46,-55.3,18.3648
taxi,MENTS,temp=10.000000,eps=0.250000,47,-56.725,16.4759
taxi,MENTS,temp=10.000000,eps=0.250000,48,-54.24,16.8154
taxi,MENTS,temp=10.000000,eps=0.250000,49,-51.745,18.1803
taxi,MENTS,temp=10.000000,eps=0.500000,0,-59.075,16.7383
taxi,MENTS,temp=10.000000,eps=0.500000,1,-56.385,18.1647
taxi,MENTS,temp=10.000000,eps=0.500000,2,-54.39,16.1431
taxi,MENTS,temp=10.000000,eps=0.500000,3,-55.645,17.0415
taxi,MENTS,temp=10.000000,eps=0.500000,4,-53.4,20.5463
taxi,MENTS,temp=10.000000,eps=0.500000,5,-55.435,16.7096
taxi,MENTS,temp=10.000000,eps=0.500000,6,-59.065,18.6418
taxi,MENTS,temp=10.000000,eps=0.500000,7,-61.58,17.8538
taxi,MENTS,temp=10.000000,eps=0.500000,8,-58.025,15.8458
taxi,MENTS,temp=10.000000,eps=0.500000,9,-57.575,17.2296
taxi,MENTS,temp=10.000000,eps=0.500000,10,-58.53,15.2259
taxi,MENTS,temp=10.000000,eps=0.500000,11,-52.995,17.2314
taxi,MENTS,temp=10.000000,eps=0.500000,12,-54.835,17.2716
taxi,MENTS,temp=10.000000,eps=0.500000,13,-57.68,15.9222
taxi,MENTS,temp=10.000000,eps=0.500000,14,-57.765,17.4664
taxi,MENTS,temp=10.000000,eps=0.500000,15,-55.405,17.6715
taxi,MENTS,temp=10.000000,eps=0.500000,16,-54.045,15.8388
taxi,MENTS,temp=10.000000,eps=0.500000,17,-56.115,16.7845
taxi,MENTS,temp=10.000000,eps=0.500000,18,-55.37,15.6148
taxi,MENTS,temp=10.000000,eps=0.500000,19,-57.395,16.8812
taxi,MENTS,temp=10.000000,eps=0.500000,20,-56.7,16.5566
taxi,MENTS,temp=10.000000,eps=0.500000,21,-54.16,16.7897
taxi,MENTS,temp=10.000000,eps=0.500000,22,-53.93,16.1066
taxi,MENTS,temp=10.000000,eps=0.500000,23,-58.59,17.7575
taxi,MENTS,temp=10.000000,eps=0.500000,24,-56.25,15.7521
taxi,MENTS,temp=10.000000,eps=0.500000,25,-52.04,14.2271
taxi,MENTS,temp=10.000000,eps=0.500000,26,-55.42,16.5697
taxi,MENTS,temp=10.000000,eps=0.500000,27,-52.77,17.0656
taxi,MENTS,temp=10.000000,eps=0.500000,28,-55.6,17.1821
taxi,MENTS,temp=10.000000,eps=0.500000,29,-58.01,17.4641
taxi,MENTS,temp=10.000000,eps=0.500000,30,-53.625,18.5952
taxi,MENTS,temp=10.000000,eps=0.500000,31,-57.85,17.1367
taxi,MENTS,temp=10.000000,eps=0.500000,32,-55.295,18.0259
taxi,MENTS,temp=10.000000,eps=0.500000,33,-52.895,18.5509
taxi,MENTS,temp=10.000000,eps=0.500000,34,-55.205,15.3283
taxi,MENTS,temp=10.000000,eps=0.500000,35,-56.785,17.4061
taxi,MENTS,temp=10.000000,eps=0.500000,36,-53.41,15.6431
taxi,MENTS,temp=10.000000,eps=0.500000,37,-53.82,16.6398
taxi,MENTS,temp=10.000000,eps=0.500000,38,-54.11,17.6942
taxi,MENTS,temp=10.000000,eps=0.500000,39,-53.01,17.1848
taxi,MENTS,temp=10.000000,eps=0.500000,40,-58.505,17.1423
taxi,MENTS,temp=10.000000,eps=0.500000,41,-53.875,15.2256
taxi,MENTS,temp=10.000000,eps=0.500000,42,-55.215,16.937
taxi,MENTS,temp=10.000000,eps=0.500000,43,-56.305,17.7297
taxi,MENTS,temp=10.000000,eps=0.500000,44,-55.81,15.8993
taxi,MENTS,temp=10.000000,eps=0.500000,45,-55.235,16.4387
taxi,MENTS,temp=10.000000,eps=0.500000,46,-55.565,15.6429
taxi,MENTS,temp=10.000000,eps=0.500000,47,-56.41,17.1315
taxi,MENTS,temp=10.000000,eps=0.500000,48,-55.505,19.1151
taxi,MENTS,temp=10.000000,eps=0.500000,49,-51.98,15.4367
taxi,MENTS,temp=10.000000,eps=0.750000,0,-58.1,18.8807
taxi,MENTS,temp=10.000000,eps=0.750000,1,-58.415,20.9913
taxi,MENTS,temp=10.000000,eps=0.750000,2,-57.045,15.6643
taxi,MENTS,temp=10.000000,eps=0.750000,3,-59.69,15.1685
taxi,MENTS,temp=10.000000,eps=0.750000,4,-57.495,16.3391
taxi,MENTS,temp=10.000000,eps=0.750000,5,-56.69,17.4397
taxi,MENTS,temp=10.000000,eps=0.750000,6,-55.29,16.0801
taxi,MENTS,temp=10.000000,eps=0.750000,7,-53.15,16.6074
taxi,MENTS,temp=10.000000,eps=0.750000,8,-57.855,16.9822
taxi,MENTS,temp=10.000000,eps=0.750000,9,-57.485,16.4839
taxi,MENTS,temp=10.000000,eps=0.750000,10,-56.025,15.266
taxi,MENTS,temp=10.000000,eps=0.750000,11,-57.895,16.2327
taxi,MENTS,temp=10.000000,eps=0.750000,12,-56.15,18.8735
taxi,MENTS,temp=10.000000,eps=0.750000,13,-53.4,15.6991
taxi,MENTS,temp=10.000000,eps=0.750000,14,-55.945,16.4287
taxi,MENTS,temp=10.000000,eps=0.750000,15,-58.115,16.3247
taxi,MENTS,temp=10.000000,eps=0.750000,16,-56.685,21.0884
taxi,MENTS,temp=10.000000,eps=0.750000,17,-56.465,18.3094
taxi,MENTS,temp=10.000000,eps=0.750000,18,-58.91,15.2761
taxi,MENTS,temp=10.000000,eps=0.750000,19,-54.015,17.0537
taxi,MENTS,temp=10.000000,eps=0.750000,20,-55.56,16.6723
taxi,MENTS,temp=10.000000,eps=0.750000,21,-59.475,16.3781
taxi,MENTS,temp=10.000000,eps=0.750000,22,-55.875,16.0404
taxi,MENTS,temp=10.000000,eps=0.750000,23,-55.21,17.2748
taxi,MENTS,temp=10.000000,eps=0.750000,24,-53.095,17.7182
taxi,MENTS,temp=10.000000,eps=0.750000,25,-58.895,16.6109
taxi,MENTS,temp=10.000000,eps=0.750000,26,-58.34,16.3217
taxi,MENTS,temp=10.000000,eps=0.750000,27,-54.305,15.5351
taxi,MENTS,temp=10.000000,eps=0.750000,28,-58.73,15.5323
taxi,MENTS,temp=10.000000,eps=0.750000,29,-56.63,16.5269
taxi,MENTS,temp=10.000000,eps=0.750000,30,-55.98,16.4237
taxi,MENTS,temp=10.000000,eps=0.750000,31,-55.31,17.9512
taxi,MENTS,temp=10.000000,eps=0.750000,32,-56.625,16.7945
taxi,MENTS,temp=10.000000,eps=0.750000,33,-59.405,17.3173
taxi,MENTS,temp=10.000000,eps=0.750000,34,-55.395,16.24
taxi,MENTS,temp=10.000000,eps=0.750000,35,-55.725,16.86
taxi,MENTS,temp=10.000000,eps=0.750000,36,-58.335,17.7748
taxi,MENTS,temp=10.000000,eps=0.750000,37,-55.42,16.5491
taxi,MENTS,temp=10.000000,eps=0.750000,38,-57.6,18.3686
taxi,MENTS,temp=10.000000,eps=0.750000,39,-59.115,18.0983
taxi,MENTS,temp=10.000000,eps=0.750000,40,-56.45,16.6419
taxi,MENTS,temp=10.000000,eps=0.750000,41,-55.785,15.6098
taxi,MENTS,temp=10.000000,eps=0.750000,42,-55.92,17.3733
taxi,MENTS,temp=10.000000,eps=0.750000,43,-54.95,16.8764
taxi,MENTS,temp=10.000000,eps=0.750000,44,-60.495,16.2821
taxi,MENTS,temp=10.000000,eps=0.750000,45,-55.795,16.184
taxi,MENTS,temp=10.000000,eps=0.750000,46,-56,18.3623
taxi,MENTS,temp=10.000000,eps=0.750000,47,-57.59,17.1869
taxi,MENTS,temp=10.000000,eps=0.750000,48,-55.97,16.2891
taxi,MENTS,temp=10.000000,eps=0.750000,49,-54.645,18.9829
taxi,RENTS,temp=0.100000,eps=0.250000,0,-8.18,32.7509
taxi,RENTS,temp=0.100000,eps=0.250000,1,-19.56,36.69
taxi,RENTS,temp=0.100000,eps=0.250000,2,-8.53,33.2647
taxi,RENTS,temp=0.100000,eps=0.250000,3,-12.01,33.9698
taxi,RENTS,temp=0.100000,eps=0.250000,4,-7.75,33.6211
taxi,RENTS,temp=0.100000,eps=0.250000,5,-8.42,32.8827
taxi,RENTS,temp=0.100000,eps=0.250000,6,-13.005,35.7471
taxi,RENTS,temp=0.100000,eps=0.250000,7,-6.62,31.8643
taxi,RENTS,temp=0.100000,eps=0.250000,8,-18.455,35.3346
taxi,RENTS,temp=0.100000,eps=0.250000,9,-12.45,34.5151
taxi,RENTS,temp=0.100000,eps=0.250000,10,-8.515,33.2591
taxi,RENTS,temp=0.100000,eps=0.250000,11,-11.28,34.3476
taxi,RENTS,temp=0.100000,eps=0.250000,12,-9.585,31.3632
taxi,RENTS,temp=0.100000,eps=0.250000,13,-16.855,33.0014
taxi,RENTS,temp=0.100000,eps=0.250000,14,-8.96,32.9284
taxi,RENTS,temp=0.100000,eps=0.250000,15,-24.11,35.8095
taxi,RENTS,temp=0.100000,eps=0.250000,16,-5.745,31.0983
taxi,RENTS,temp=0.100000,eps=0.250000,17,-19.67,36.0739
taxi,RENTS,temp=0.100000,eps=0.250000,18,-9.915,33.4226
taxi,RENTS,temp=0.100000,eps=0.250000,19,-16.46,35.2232
taxi,RENTS,temp=0.100000,eps=0.250000,20,-8.285,32.3671
taxi,RENTS,temp=0.100000,eps=0.250000,21,-10.48,32.567
taxi,RENTS,temp=0.100000,eps=0.250000,22,-10.955,33.6718
taxi,RENTS,temp=0.100000,eps=0.250000,23,-8.74,34.1763
taxi,RENTS,temp=0.100000,eps=0.250000,24,-10.46,34.8707
taxi,RENTS,temp=0.100000,eps=0.250000,25,-11.485,34.5208
taxi,RENTS,temp=0.100000,eps=0.250000,26,-10.435,33.1535
taxi,RENTS,temp=0.100000,eps=0.250000,27,-22.055,37.0111
taxi,RENTS,temp=0.100000,eps=0.250000,28,-8.185,33.5198
taxi,RENTS,temp=0.100000,eps=0.250000,29,-19.975,34.7556
taxi,RENTS,temp=0.100000,eps=0.250000,30,-11.405,33.4225
taxi,RENTS,temp=0.100000,eps=0.250000,31,-6.45,31.7217
taxi,RENTS,temp=0.100000,eps=0.250000,32,-12.025,33.4002
taxi,RENTS,temp=0.100000,eps=0.250000,33,-11.62,31.8993
taxi,RENTS,temp=0.100000,eps=0.250000,34,-15.64,34.543
taxi,RENTS,temp=0.100000,eps=0.250000,35,-13.045,35.0893
taxi,RENTS,temp=0.100000,eps=0.250000,36,-20.67,33.6922
taxi,RENTS,temp=0.100000,eps=0.250000,37,-11.15,35.1806
taxi,RENTS,temp=0.100000,eps=0.250000,38,-19.295,34.1237
taxi,RENTS,temp=0.100000,eps=0.250000,39,-10.505,33.9833
taxi,RENTS,temp=0.100000,eps=0.250000,40,-8.565,32.2061
taxi,RENTS,temp=0.100000,eps=0.250000,41,-11.995,35.089
taxi,RENTS,temp=0.100000,eps=0.250000,42,-7.865,33.5366
taxi,RENTS,temp=0.100000,eps=0.250000,43,-13.14,33.2829
taxi,RENTS,temp=0.100000,eps=0.250000,44,-14.215,35.6658
taxi,RENTS,temp=0.100000,eps=0.250000,45,-10.805,32.8739
taxi,RENTS,temp=0.100000,eps=0.250000,46,-13.45,32.7632
taxi,RENTS,temp=0.100000,eps=0.250000,47,-8.445,32.7727
taxi,RENTS,temp=0.100000,eps=0.250000,48,-17.89,35.7374
taxi,RENTS,temp=0.100000,eps=0.250000,49,-9.805,33.4569
taxi,RENTS,temp=0.100000,eps=0.500000,0,-8.88,34.8756
taxi,RENTS,temp=0.100000,eps=0.500000,1,-9.205,33.9626
taxi,RENTS,temp=0.100000,eps=0.500000,2,-21.475,37.1455
taxi,RENTS,temp=0.100000,eps=0.500000,3,-15.325,36.6451
taxi,RENTS,temp=0.100000,eps=0.500000,4,-10.01,34.021
taxi,RENTS,temp=0.100000,eps=0.500000,5,-15.54,34.9442
taxi,RENTS,temp=0.100000,eps=0.500000,6,-11.52,32.7549
taxi,RENTS,temp=0.100000,eps=0.500000,7,-6.44,32.1388
taxi,RENTS,temp=0.100000,eps=0.500000,8,-18.815,36.7515
taxi,RENTS,temp=0.100000,eps=0.500000,9,-12.76,36.2794
taxi,RENTS,temp=0.100000,eps=0.500000,10,-24.265,36.3724
taxi,RENTS,temp=0.100000,eps=0.500000,11,-17.54,34.6038
taxi,RENTS,temp=0.100000,eps=0.500000,12,-9.69,34.0225
taxi,RENTS,temp=0.100000,eps=0.500000,13,-16.055,37.4461
taxi,RENTS,temp=0.100000,eps=0.500000,14,-17.015,36.3627
taxi,RENTS,temp=0.100000,eps=0.500000,15,-16.405,34.9847
taxi,RENTS,temp=0.100000,eps=0.500000,16,-6.79,32.1914
taxi,RENTS,temp=0.100000,eps=0.500000,17,-7.505,31.8131
taxi,RENTS,temp=0.100000,eps=0.500000,18,-11.205,34.7264
taxi,RENTS,temp=0.100000,eps=0.500000,19,-17.315,36.8107
taxi,RENTS,temp=0.100000,eps=0.500000,20,-13.16,33.005
taxi,RENTS,temp=0.100000,eps=0.500000,21,-14.615,35.8149
taxi,RENTS,temp=0.100000,eps=0.500000,22,-10.455,34.6047
taxi,RENTS,temp=0.100000,eps=0.500000,23,-10.13,35.1079
taxi,RENTS,temp=0.100000,eps=0.500000,24,-11.405,35.377
taxi,RENTS,temp=0.100000,eps=0.500000,25,-12.82,36.0075
taxi,RENTS,temp=0.100000,eps=0.500000,26,-8.22,33.7708
taxi,RENTS,temp=0.100000,eps=0.500000,27,-16.595,34.2361
taxi,RENTS,temp=0.100000,eps=0.500000,28,-14.135,32.8827
taxi,RENTS,temp=0.100000,eps=0.500000,29,-8.4,32.4496
taxi,RENTS,temp=0.100000,eps=0.500000,30,-11.555,35.8738
taxi,RENTS,temp=0.100000,eps=0.500000,31,-11.315,35.3449
taxi,RENTS,temp=0.100000,eps=0.500000,32,-13.58,35.9682
taxi,RENTS,temp=0.100000,eps=0.500000,33,-11.55,34.6556
taxi,RENTS,temp=0.100000,eps=0.500000,34,-16.72,34.6059
taxi,RENTS,temp=0.100000,eps=0.500000,35,-12.655,36.0737
taxi,RENTS,temp=0.100000,eps=0.500000,36,-7.915,34.6464
taxi,RENTS,temp=0.100000,eps=0.500000,37,-23.5,35.6362
taxi,RENTS,temp=0.100000,eps=0.500000,38,-10.12,31.0874
taxi,RENTS,temp=0.100000,eps=0.500000,39,-13.875,33.8694
taxi,RENTS,temp=0.100000,eps=0.500000,40,-15.97,34.3194
taxi,RENTS,temp=0.100000,eps=0.500000,41,-10.37,34.9826
taxi,RENTS,temp=0.100000,eps=0.500000,42,-9.275,34.4747
taxi,RENTS,temp=0.100000,eps=0.500000,43,-17.595,37.101
taxi,RENTS,temp=0.100000,eps=0.500000,44,-14.28,34.4514
taxi,RENTS,temp=0.100000,eps=0.500000,45,-14.12,36.972
taxi,RENTS,temp=0.100000,eps=0.500000,46,-15.8,35.5365
taxi,RENTS,temp=0.100000,eps=0.500000,47,-14.585,36.8928
taxi,RENTS,temp=0.100000,eps=0.500000,48,-7.29,33.1984
taxi,RENTS,temp=0.100000,eps=0.500000,49,-17.2,33.6519
taxi,RENTS,temp=0.100000,eps=0.750000,0,-8.885,34.0319
taxi,RENTS,temp=0.100000,eps=0.750000,1,-9.32,34.4103
taxi,RENTS,temp=0.100000,eps=0.750000,2,-15.905,35.7242
taxi,RENTS,temp=0.100000,eps=0.750000,3,-12.26,35.1938
taxi,RENTS,temp=0.100000,eps=0.750000,4,-13.18,33.6597
taxi,RENTS,temp=0.100000,eps=0.750000,5,-25.6,35.1984
taxi,RENTS,temp=0.100000,eps=0.750000,6,-12.05,34.5108
taxi,RENTS,temp=0.100000,eps=0.750000,7,-9.405,33.8792
taxi,RENTS,temp=0.100000,eps=0.750000,8,-13.215,35.0819
taxi,RENTS,temp=0.100000,eps=0.750000,9,-19.56,36.1954
taxi,RENTS,temp=0.100000,eps=0.750000,10,-9.77,33.8189
taxi,RENTS,temp=0.100000,eps=0.750000,11,-35.315,34.5656
taxi,RENTS,temp=0.100000,eps=0.750000,12,-12.07,36.6312
taxi,RENTS,temp=0.100000,eps=0.750000,13,-11.335,36.2141
taxi,RENTS,temp=0.100000,eps=0.750000,14,-19.875,34.2945
taxi,RENTS,temp=0.100000,eps=0.750000,15,-9.82,34.4971
taxi,RENTS,temp=0.100000,eps=0.750000,16,-28.715,37.1393
taxi,RENTS,temp=0.100000,eps=0.750000,17,-20.11,34.807
taxi,RENTS,temp=0.100000,eps=0.750000,18,-9.63,34.2325
taxi,RENTS,temp=0.100000,eps=0.750000,19,-20.69,36.6352
taxi,RENTS,temp=0.100000,eps=0.750000,20,-16.16,34.5816
taxi,RENTS,temp=0.100000,eps=0.750000,21,-16.34,37.2658
taxi,RENTS,temp=0.100000,eps=0.750000,22,-15.465,35.9649
taxi,RENTS,temp=0.100000,eps=0.750000,23,-12.495,34.362
taxi,RENTS,temp=0.100000,eps=0.750000,24,-16.93,36.5123
taxi,RENTS,temp=0.100000,eps=0.750000,25,-9.555,32.902
taxi,RENTS,temp=0.100000,eps=0.750000,26,-10.16,35.3197
taxi,RENTS,temp=0.100000,eps=0.750000,27,-13.68,35.2612
taxi,RENTS,temp=0.100000,eps=0.750000,28,-12.9,36.1961
taxi,RENTS,temp=0.100000,eps=0.750000,29,-12.255,35.3644
taxi,RENTS,temp=0.100000,eps=0.750000,30,-23.835,35.0287
taxi,RENTS,temp=0.100000,eps=0.750000,31,-12.785,35.0755
taxi,RENTS,temp=0.100000,eps=0.750000,32,-22.865,36.6108
taxi,RENTS,temp=0.100000,eps=0.750000,33,-20.08,36.5962
taxi,RENTS,temp=0.100000,eps=0.750000,34,-10.93,35.4473
taxi,RENTS,temp=0.100000,eps=0.750000,35,-25.025,38.9754
taxi,RENTS,temp=0.100000,eps=0.750000,36,-20.375,38.6413
taxi,RENTS,temp=0.100000,eps=0.750000,37,-11.115,34.3134
taxi,RENTS,temp=0.100000,eps=0.750000,38,-16.755,35.1822
taxi,RENTS,temp=0.100000,eps=0.750000,39,-16.115,36.0537
taxi,RENTS,temp=0.100000,eps=0.750000,40,-15.86,36.564
taxi,RENTS,temp=0.100000,eps=0.750000,41,-16.365,34.9438
taxi,RENTS,temp=0.100000,eps=0.750000,42,-10.33,33.2354
taxi,RENTS,temp=0.100000,eps=0.750000,43,-11.34,34.526
taxi,RENTS,temp=0.100000,eps=0.750000,44,-12.21,33.9428
taxi,RENTS,temp=0.100000,eps=0.750000,45,-16.52,36.4698
taxi,RENTS,temp=0.100000,eps=0.750000,46,-12.43,36.0956
taxi,RENTS,temp=0.100000,eps=0.750000,47,-9.98,33.6785
taxi,RENTS,temp=0.100000,eps=0.750000,48,-11.03,35.1262
taxi,RENTS,temp=0.100000,eps=0.750000,49,-11.87,35.1156
taxi,RENTS,temp=1.000000,eps=0.250000,0,-22.7,37.4967
taxi,RENTS,temp=1.000000,eps=0.250000,1,-29.465,37.5572
taxi,RENTS,temp=1.000000,eps=0.250000,2,-19.53,39.1645
taxi,RENTS,temp=1.000000,eps=0.250000,3,-65.97,17.5965
taxi,RENTS,temp=1.000000,eps=0.250000,4,-21.965,41.5919
taxi,RENTS,temp=1.000000,eps=0.250000,5,-25.585,37.7438
taxi,RENTS,temp=1.000000,eps=0.250000,6,-14.32,35.9542
taxi,RENTS,temp=1.000000,eps=0.250000,7,-10.515,34.9161
taxi,RENTS,temp=1.000000,eps=0.250000,8,-24.175,37.9397
taxi,RENTS,temp=1.000000,eps=0.250000,9,-11.28,36.705
taxi,RENTS,temp=1.000000,eps=0.250000,10,-26.92,36.93
taxi,RENTS,temp=1.000000,eps=0.250000,11,-13.895,36.752
taxi,RENTS,temp=1.000000,eps=0.250000,12,-34.355,39.0174
taxi,RENTS,temp=1.000000,eps=0.250000,13,-21.805,40.2823
taxi,RENTS,temp=1.000000,eps=0.250000,14,-31.9,40.8908
taxi,RENTS,temp=1.000000,eps=0.250000,15,-29.71,40.4564
taxi,RENTS,temp=1.000000,eps=0.250000,16,-14.99,36.922
taxi,RENTS,temp=1.000000,eps=0.250000,17,-16.76,37.719
taxi,RENTS,temp=1.000000,eps=0.250000,18,-30.465,38.3335
taxi,RENTS,temp=1.000000,eps=0.250000,19,-11.62,35.9353
taxi,RENTS,temp=1.000000,eps=0.250000,20,-10.53,36.8393
taxi,RENTS,temp=1.000000,eps=0.250000,21,-8.69,35.0671
taxi,RENTS,temp=1.000000,eps=0.250000,22,-5.84,32.2583
taxi,RENTS,temp=1.000000,eps=0.250000,23,-20.285,38.7048
taxi,RENTS,temp=1.000000,eps=0.250000,24,-30.465,40.9411
taxi,RENTS,temp=1.000000,eps=0.250000,25,-37.55,38.6019
taxi,RENTS,temp=1.000000,eps=0.250000,26,-13.305,37.4672
taxi,RENTS,temp=1.000000,eps=0.250000,27,-6.805,33.5834
taxi,RENTS,temp=1.000000,eps=0.250000,28,-19.27,39.1393
taxi,RENTS,temp=1.000000,eps=0.250000,29,-12.07,35.8658
