env,algorithm,config,run,mc_mean,mc_stddev
frozenlake,BTS,temp=0.100000,eps=0.250000,17,0.291862,0.348245
frozenlake,BTS,temp=0.100000,eps=0.250000,18,0.39789,0.354542
frozenlake,BTS,temp=0.100000,eps=0.250000,19,0.292755,0.349296
frozenlake,BTS,temp=0.100000,eps=0.250000,20,0.313899,0.352301
frozenlake,BTS,temp=0.100000,eps=0.250000,21,0.314285,0.352776
frozenlake,BTS,temp=0.100000,eps=0.250000,22,0.331282,0.354056
frozenlake,BTS,temp=0.100000,eps=0.250000,23,0.344323,0.35647
frozenlake,BTS,temp=0.100000,eps=0.250000,24,0.37322,0.356764
frozenlake,BTS,temp=0.100000,eps=0.250000,25,0.408781,0.349737
frozenlake,BTS,temp=0.100000,eps=0.250000,26,0.35755,0.355959
frozenlake,BTS,temp=0.100000,eps=0.250000,27,0.37152,0.358634
frozenlake,BTS,temp=0.100000,eps=0.250000,28,0.353313,0.355561
frozenlake,BTS,temp=0.100000,eps=0.250000,29,0.305564,0.353475
frozenlake,BTS,temp=0.100000,eps=0.250000,30,0.403034,0.355507
frozenlake,BTS,temp=0.100000,eps=0.250000,31,0.325653,0.357874
frozenlake,BTS,temp=0.100000,eps=0.250000,32,0.405038,0.350633
frozenlake,BTS,temp=0.100000,eps=0.250000,33,0.341723,0.357292
frozenlake,BTS,temp=0.100000,eps=0.250000,34,0.346573,0.355607
frozenlake,BTS,temp=0.100000,eps=0.250000,35,0.313046,0.354745
frozenlake,BTS,temp=0.100000,eps=0.250000,36,0.33139,0.357329
frozenlake,BTS,temp=0.100000,eps=0.250000,37,0.306465,0.354489
frozenlake,BTS,temp=0.100000,eps=0.250000,38,0.347687,0.353162
frozenlake,BTS,temp=0.100000,eps=0.250000,39,0.355179,0.353577
frozenlake,BTS,temp=0.100000,eps=0.250000,40,0.292193,0.352262
frozenlake,BTS,temp=0.100000,eps=0.250000,41,0.362558,0.357118
frozenlake,BTS,temp=0.100000,eps=0.250000,42,0.361025,0.355817
frozenlake,BTS,temp=0.100000,eps=0.250000,43,0.323825,0.355876
frozenlake,BTS,temp=0.100000,eps=0.250000,44,0.39687,0.357053
frozenlake,BTS,temp=0.100000,eps=0.250000,45,0.301723,0.352644
frozenlake,BTS,temp=0.100000,eps=0.250000,46,0.308817,0.350523
frozenlake,BTS,temp=0.100000,eps=0.250000,47,0.347115,0.355829
frozenlake,BTS,temp=0.100000,eps=0.250000,48,0.380044,0.352821
frozenlake,BTS,temp=0.100000,eps=0.250000,49,0.37236,0.352738
frozenlake,BTS,temp=0.100000,eps=0.500000,0,0.26022,0.341214
frozenlake,BTS,temp=0.100000,eps=0.500000,1,0.409763,0.354028
frozenlake,BTS,temp=0.100000,eps=0.500000,2,0.313689,0.352007
frozenlake,BTS,temp=0.100000,eps=0.500000,3,0.414362,0.350729
frozenlake,BTS,temp=0.100000,eps=0.500000,4,0.346787,0.358831
frozenlake,BTS,temp=0.100000,eps=0.500000,5,0.303999,0.351798
frozenlake,BTS,temp=0.100000,eps=0.500000,6,0.304527,0.352712
frozenlake,BTS,temp=0.100000,eps=0.500000,7,0.328957,0.354598
frozenlake,BTS,temp=0.100000,eps=0.500000,8,0.339281,0.358545
frozenlake,BTS,temp=0.100000,eps=0.500000,9,0.315201,0.354128
frozenlake,BTS,temp=0.100000,eps=0.500000,10,0.333241,0.352761
frozenlake,BTS,temp=0.100000,eps=0.500000,11,0.308318,0.353016
frozenlake,BTS,temp=0.100000,eps=0.500000,12,0.315219,0.354184
frozenlake,BTS,temp=0.100000,eps=0.500000,13,0.370379,0.354181
frozenlake,BTS,temp=0.100000,eps=0.500000,14,0.356505,0.358282
frozenlake,BTS,temp=0.100000,eps=0.500000,15,0.37073,0.354496
frozenlake,BTS,temp=0.100000,eps=0.500000,16,0.274243,0.348117
frozenlake,BTS,temp=0.100000,eps=0.500000,17,0.350722,0.356161
frozenlake,BTS,temp=0.100000,eps=0.500000,18,0.381968,0.357751
frozenlake,BTS,temp=0.100000,eps=0.500000,19,0.264282,0.346285
frozenlake,BTS,temp=0.100000,eps=0.500000,20,0.346489,0.355385
frozenlake,BTS,temp=0.100000,eps=0.500000,21,0.360368,0.355293
frozenlake,BTS,temp=0.100000,eps=0.500000,22,0.371781,0.358702
frozenlake,BTS,temp=0.100000,eps=0.500000,23,0.363831,0.354757
frozenlake,BTS,temp=0.100000,eps=0.500000,24,0.335999,0.358697
frozenlake,BTS,temp=0.100000,eps=0.500000,25,0.346951,0.355707
frozenlake,BTS,temp=0.100000,eps=0.500000,26,0.339051,0.357892
frozenlake,BTS,temp=0.100000,eps=0.500000,27,0.331668,0.357467
frozenlake,BTS,temp=0.100000,eps=0.500000,28,0.304609,0.35261
frozenlake,BTS,temp=0.100000,eps=0.500000,29,0.331308,0.357087
frozenlake,BTS,temp=0.100000,eps=0.500000,30,0.285522,0.35133
frozenlake,BTS,temp=0.100000,eps=0.500000,31,0.374673,0.358134
frozenlake,BTS,temp=0.100000,eps=0.500000,32,0.41192,0.352507
frozenlake,BTS,temp=0.100000,eps=0.500000,33,0.345412,0.354294
frozenlake,BTS,temp=0.100000,eps=0.500000,34,0.321646,0.350509
frozenlake,BTS,temp=0.100000,eps=0.500000,35,0.295912,0.34949
frozenlake,BTS,temp=0.100000,eps=0.500000,36,0.308837,0.350587
frozenlake,BTS,temp=0.100000,eps=0.500000,37,0.340656,0.356232
frozenlake,BTS,temp=0.100000,eps=0.500000,38,0.369282,0.356411
frozenlake,BTS,temp=0.100000,eps=0.500000,39,0.327952,0.353663
frozenlake,BTS,temp=0.100000,eps=0.500000,40,0.300351,0.351194
frozenlake,BTS,temp=0.100000,eps=0.500000,41,0.319026,0.354446
frozenlake,BTS,temp=0.100000,eps=0.500000,42,0.325344,0.354357
frozenlake,BTS,temp=0.100000,eps=0.500000,43,0.343034,0.355447
frozenlake,BTS,temp=0.100000,eps=0.500000,44,0.38853,0.353593
frozenlake,BTS,temp=0.100000,eps=0.500000,45,0.309164,0.354218
frozenlake,BTS,temp=0.100000,eps=0.500000,46,0.338301,0.354127
frozenlake,BTS,temp=0.100000,eps=0.500000,47,0.324868,0.357254
frozenlake,BTS,temp=0.100000,eps=0.500000,48,0.306891,0.354754
frozenlake,BTS,temp=0.100000,eps=0.500000,49,0.324938,0.357133
frozenlake,BTS,temp=0.100000,eps=0.750000,0,0.360132,0.354964
frozenlake,BTS,temp=0.100000,eps=0.750000,1,0.361983,0.356511
frozenlake,BTS,temp=0.100000,eps=0.750000,2,0.328888,0.354725
frozenlake,BTS,temp=0.100000,eps=0.750000,3,0.319793,0.355355
frozenlake,BTS,temp=0.100000,eps=0.750000,4,0.324043,0.356176
frozenlake,BTS,temp=0.100000,eps=0.750000,5,0.32579,0.357938
frozenlake,BTS,temp=0.100000,eps=0.750000,6,0.284305,0.349618
frozenlake,BTS,temp=0.100000,eps=0.750000,7,0.326689,0.355618
frozenlake,BTS,temp=0.100000,eps=0.750000,8,0.330366,0.356355
frozenlake,BTS,temp=0.100000,eps=0.750000,9,0.32193,0.354323
frozenlake,BTS,temp=0.100000,eps=0.750000,10,0.336232,0.355437
frozenlake,BTS,temp=0.100000,eps=0.750000,11,0.302806,0.353878
frozenlake,BTS,temp=0.100000,eps=0.750000,12,0.322003,0.357497
frozenlake,BTS,temp=0.100000,eps=0.750000,13,0.344822,0.3569
frozenlake,BTS,temp=0.100000,eps=0.750000,14,0.298488,0.355887
frozenlake,BTS,temp=0.100000,eps=0.750000,15,0.329715,0.35875
frozenlake,BTS,temp=0.100000,eps=0.750000,16,0.342003,0.357756
frozenlake,BTS,temp=0.100000,eps=0.750000,17,0.323577,0.359093
frozenlake,BTS,temp=0.100000,eps=0.750000,18,0.292987,0.352992
frozenlake,BTS,temp=0.100000,eps=0.750000,19,0.33179,0.357491
frozenlake,BTS,temp=0.100000,eps=0.750000,20,0.33061,0.356399
frozenlake,BTS,temp=0.100000,eps=0.750000,21,0.341961,0.357643
frozenlake,BTS,temp=0.100000,eps=0.750000,22,0.289552,0.349579
frozenlake,BTS,temp=0.100000,eps=0.750000,23,0.339498,0.355244
frozenlake,BTS,temp=0.100000,eps=0.750000,24,0.349074,0.357752
frozenlake,BTS,temp=0.100000,eps=0.750000,25,0.307068,0.355276
frozenlake,BTS,temp=0.100000,eps=0.750000,26,0.320753,0.352886
frozenlake,BTS,temp=0.100000,eps=0.750000,27,0.368628,0.356241
frozenlake,BTS,temp=0.100000,eps=0.750000,28,0.302987,0.350772
frozenlake,BTS,temp=0.100000,eps=0.750000,29,0.323423,0.352728
frozenlake,BTS,temp=0.100000,eps=0.750000,30,0.30189,0.338916
frozenlake,BTS,temp=0.100000,eps=0.750000,31,0.288473,0.351312
frozenlake,BTS,temp=0.100000,eps=0.750000,32,0.297252,0.351202
frozenlake,BTS,temp=0.100000,eps=0.750000,33,0.339857,0.358873
frozenlake,BTS,temp=0.100000,eps=0.750000,34,0.336945,0.355833
frozenlake,BTS,temp=0.100000,eps=0.750000,35,0.335541,0.354449
frozenlake,BTS,temp=0.100000,eps=0.750000,36,0.28988,0.352912
frozenlake,BTS,temp=0.100000,eps=0.750000,37,0.297217,0.351098
frozenlake,BTS,temp=0.100000,eps=0.750000,38,0.299261,0.353241
frozenlake,BTS,temp=0.100000,eps=0.750000,39,0.334007,0.35662
frozenlake,BTS,temp=0.100000,eps=0.750000,40,0.34887,0.361087
frozenlake,BTS,temp=0.100000,eps=0.750000,41,0.392961,0.357052
frozenlake,BTS,temp=0.100000,eps=0.750000,42,0.290224,0.349959
frozenlake,BTS,temp=0.100000,eps=0.750000,43,0.388423,0.353298
frozenlake,BTS,temp=0.100000,eps=0.750000,44,0.313036,0.354713
frozenlake,BTS,temp=0.100000,eps=0.750000,45,0.321182,0.35676
frozenlake,BTS,temp=0.100000,eps=0.750000,46,0.337778,0.356901
frozenlake,BTS,temp=0.100000,eps=0.750000,47,0.324881,0.354
frozenlake,BTS,temp=0.100000,eps=0.750000,48,0.39873,0.355164
frozenlake,BTS,temp=0.100000,eps=0.750000,49,0.367851,0.355404
frozenlake,BTS,temp=1.000000,eps=0.250000,0,0.219493,0.332808
frozenlake,BTS,temp=1.000000,eps=0.250000,1,0.191482,0.308241
frozenlake,BTS,temp=1.000000,eps=0.250000,2,0.232148,0.336011
frozenlake,BTS,temp=1.000000,eps=0.250000,3,0.216074,0.3198
frozenlake,BTS,temp=1.000000,eps=0.250000,4,0.197762,0.314366
frozenlake,BTS,temp=1.000000,eps=0.250000,5,0.101023,0.232114
frozenlake,BTS,temp=1.000000,eps=0.250000,6,0.108197,0.235907
frozenlake,BTS,temp=1.000000,eps=0.250000,7,0.241081,0.340986
frozenlake,BTS,temp=1.000000,eps=0.250000,8,0.28297,0.355185
frozenlake,BTS,temp=1.000000,eps=0.250000,9,0.200161,0.314259
frozenlake,BTS,temp=1.000000,eps=0.250000,10,0.240431,0.329027
frozenlake,BTS,temp=1.000000,eps=0.250000,11,0.218823,0.320429
frozenlake,BTS,temp=1.000000,eps=0.250000,12,0.218299,0.322936
frozenlake,BTS,temp=1.000000,eps=0.250000,13,0.202343,0.31741
frozenlake,BTS,temp=1.000000,eps=0.250000,14,0.149777,0.279076
frozenlake,BTS,temp=1.000000,eps=0.250000,15,0.153458,0.277767
frozenlake,BTS,temp=1.000000,eps=0.250000,16,0.24921,0.344769
frozenlake,BTS,temp=1.000000,eps=0.250000,17,0.216686,0.31354
frozenlake,BTS,temp=1.000000,eps=0.250000,18,0.135555,0.267769
frozenlake,BTS,temp=1.000000,eps=0.250000,19,0.266408,0.349248
frozenlake,BTS,temp=1.000000,eps=0.250000,20,0.199645,0.313477
frozenlake,BTS,temp=1.000000,eps=0.250000,21,0.172418,0.299697
frozenlake,BTS,temp=1.000000,eps=0.250000,22,0.193823,0.311738
frozenlake,BTS,temp=1.000000,eps=0.250000,23,0.262758,0.348228
frozenlake,BTS,temp=1.000000,eps=0.250000,24,0.199256,0.316508
frozenlake,BTS,temp=1.000000,eps=0.250000,25,0.2177,0.330194
frozenlake,BTS,temp=1.000000,eps=0.250000,26,0.253593,0.346915
frozenlake,BTS,temp=1.000000,eps=0.250000,27,0.0451503,0.172123
frozenlake,BTS,temp=1.000000,eps=0.250000,28,0.11711,0.246494
frozenlake,BTS,temp=1.000000,eps=0.250000,29,0.170445,0.28496
frozenlake,BTS,temp=1.000000,eps=0.250000,30,0.252002,0.34489
frozenlake,BTS,temp=1.000000,eps=0.250000,31,0.176802,0.303288
frozenlake,BTS,temp=1.000000,eps=0.250000,32,0.15977,0.293167
frozenlake,BTS,temp=1.000000,eps=0.250000,33,0.131233,0.255594
frozenlake,BTS,temp=1.000000,eps=0.250000,34,0.221724,0.324466
frozenlake,BTS,temp=1.000000,eps=0.250000,35,0.176575,0.311195
frozenlake,BTS,temp=1.000000,eps=0.250000,36,0.125474,0.255913
frozenlake,BTS,temp=1.000000,eps=0.250000,37,0.265971,0.348554
frozenlake,BTS,temp=1.000000,eps=0.250000,38,0.279657,0.351409
frozenlake,BTS,temp=1.000000,eps=0.250000,39,0.219532,0.321131
frozenlake,BTS,temp=1.000000,eps=0.250000,40,0.256858,0.347489
frozenlake,BTS,temp=1.000000,eps=0.250000,41,0.247271,0.342279
frozenlake,BTS,temp=1.000000,eps=0.250000,42,0.121685,0.264903
frozenlake,BTS,temp=1.000000,eps=0.250000,43,0.230255,0.336984
frozenlake,BTS,temp=1.000000,eps=0.250000,44,0.233214,0.337811
frozenlake,BTS,temp=1.000000,eps=0.250000,45,0.207346,0.325866
frozenlake,BTS,temp=1.000000,eps=0.250000,46,0.289157,0.355359
frozenlake,BTS,temp=1.000000,eps=0.250000,47,0.220923,0.323478
frozenlake,BTS,temp=1.000000,eps=0.250000,48,0.156892,0.284106
frozenlake,BTS,temp=1.000000,eps=0.250000,49,0.183157,0.298595
frozenlake,BTS,temp=1.000000,eps=0.500000,0,0.179717,0.296432
frozenlake,BTS,temp=1.000000,eps=0.500000,1,0.22226,0.333103
frozenlake,BTS,temp=1.000000,eps=0.500000,2,0.14179,0.268149
frozenlake,BTS,temp=1.000000,eps=0.500000,3,0.227027,0.336267
frozenlake,BTS,temp=1.000000,eps=0.500000,4,0.238463,0.341002
frozenlake,BTS,temp=1.000000,eps=0.500000,5,0.17429,0.294992
frozenlake,BTS,temp=1.000000,eps=0.500000,6,0.139005,0.266868
frozenlake,BTS,temp=1.000000,eps=0.500000,7,0.242469,0.342761
frozenlake,BTS,temp=1.000000,eps=0.500000,8,0.151426,0.27015
frozenlake,BTS,temp=1.000000,eps=0.500000,9,0.182047,0.304332
frozenlake,BTS,temp=1.000000,eps=0.500000,10,0.221116,0.334817
frozenlake,BTS,temp=1.000000,eps=0.500000,11,0.096832,0.236552
frozenlake,BTS,temp=1.000000,eps=0.500000,12,0.231116,0.319643
frozenlake,BTS,temp=1.000000,eps=0.500000,13,0.216792,0.328837
frozenlake,BTS,temp=1.000000,eps=0.500000,14,0.224337,0.335925
frozenlake,BTS,temp=1.000000,eps=0.500000,15,0.0762057,0.20718
frozenlake,BTS,temp=1.000000,eps=0.500000,16,0.20726,0.317914
frozenlake,BTS,temp=1.000000,eps=0.500000,17,0.256436,0.346821
frozenlake,BTS,temp=1.000000,eps=0.500000,18,0.266718,0.346179
frozenlake,BTS,temp=1.000000,eps=0.500000,19,0.256848,0.347453
frozenlake,BTS,temp=1.000000,eps=0.500000,20,0.269775,0.349666
frozenlake,BTS,temp=1.000000,eps=0.500000,21,0.13325,0.260154
frozenlake,BTS,temp=1.000000,eps=0.500000,22,0.20589,0.319213
frozenlake,BTS,temp=1.000000,eps=0.500000,23,0.146302,0.276602
frozenlake,BTS,temp=1.000000,eps=0.500000,24,0.197342,0.306054
frozenlake,BTS,temp=1.000000,eps=0.500000,25,0.0639585,0.198157
frozenlake,BTS,temp=1.000000,eps=0.500000,26,0.27098,0.351059
frozenlake,BTS,temp=1.000000,eps=0.500000,27,0.200975,0.323824
frozenlake,BTS,temp=1.000000,eps=0.500000,28,0.222888,0.333834
frozenlake,BTS,temp=1.000000,eps=0.500000,29,0.139448,0.267561
frozenlake,BTS,temp=1.000000,eps=0.500000,30,0.156033,0.278787
frozenlake,BTS,temp=1.000000,eps=0.500000,31,0.255836,0.346279
frozenlake,BTS,temp=1.000000,eps=0.500000,32,0.190698,0.302999
frozenlake,BTS,temp=1.000000,eps=0.500000,33,0.319429,0.354966
frozenlake,BTS,temp=1.000000,eps=0.500000,34,0.294806,0.355137
frozenlake,BTS,temp=1.000000,eps=0.500000,35,0.151364,0.274154
frozenlake,BTS,temp=1.000000,eps=0.500000,36,0.174349,0.295217
frozenlake,BTS,temp=1.000000,eps=0.500000,37,0.225784,0.319514
frozenlake,BTS,temp=1.000000,eps=0.500000,38,0.268226,0.344496
frozenlake,BTS,temp=1.000000,eps=0.500000,39,0.245105,0.342777
frozenlake,BTS,temp=1.000000,eps=0.500000,40,0.222447,0.325189
frozenlake,BTS,temp=1.000000,eps=0.500000,41,0.231515,0.338757
frozenlake,BTS,temp=1.000000,eps=0.500000,42,0.218208,0.322992
frozenlake,BTS,temp=1.000000,eps=0.500000,43,0.215361,0.322373
frozenlake,BTS,temp=1.000000,eps=0.500000,44,0.159449,0.281283
frozenlake,BTS,temp=1.000000,eps=0.500000,45,0.286147,0.355535
frozenlake,BTS,temp=1.000000,eps=0.500000,46,0.249661,0.341799
frozenlake,BTS,temp=1.000000,eps=0.500000,47,0.134152,0.269237
frozenlake,BTS,temp=1.000000,eps=0.500000,48,0.269309,0.345535
frozenlake,BTS,temp=1.000000,eps=0.500000,49,0.270786,0.347779
frozenlake,BTS,temp=1.000000,eps=0.750000,0,0.224033,0.335603
frozenlake,BTS,temp=1.000000,eps=0.750000,1,0.233562,0.33021
frozenlake,BTS,temp=1.000000,eps=0.750000,2,0.26938,0.341638
frozenlake,BTS,temp=1.000000,eps=0.750000,3,0.238916,0.33836
frozenlake,BTS,temp=1.000000,eps=0.750000,4,0.245088,0.342725
frozenlake,BTS,temp=1.000000,eps=0.750000,5,0.193813,0.300661
frozenlake,BTS,temp=1.000000,eps=0.750000,6,0.26598,0.348583
frozenlake,BTS,temp=1.000000,eps=0.750000,7,0.220636,0.32643
frozenlake,BTS,temp=1.000000,eps=0.750000,8,0.174333,0.287949
frozenlake,BTS,temp=1.000000,eps=0.750000,9,0.037193,0.147665
frozenlake,BTS,temp=1.000000,eps=0.750000,10,0.229055,0.327262
frozenlake,BTS,temp=1.000000,eps=0.750000,11,0.214442,0.320929
frozenlake,BTS,temp=1.000000,eps=0.750000,12,0.0918034,0.228411
frozenlake,BTS,temp=1.000000,eps=0.750000,13,0.244836,0.34259
frozenlake,BTS,temp=1.000000,eps=0.750000,14,0.183298,0.298767
frozenlake,BTS,temp=1.000000,eps=0.750000,15,0.156297,0.282834
frozenlake,BTS,temp=1.000000,eps=0.750000,16,0.115819,0.248063
frozenlake,BTS,temp=1.000000,eps=0.750000,17,0.234307,0.339027
frozenlake,BTS,temp=1.000000,eps=0.750000,18,0.225121,0.333678
frozenlake,BTS,temp=1.000000,eps=0.750000,19,0.285046,0.354198
frozenlake,BTS,temp=1.000000,eps=0.750000,20,0.237811,0.343654
frozenlake,BTS,temp=1.000000,eps=0.750000,21,0.0376335,0.156861
frozenlake,BTS,temp=1.000000,eps=0.750000,22,0.234902,0.339955
frozenlake,BTS,temp=1.000000,eps=0.750000,23,0.201559,0.324461
frozenlake,BTS,temp=1.000000,eps=0.750000,24,0.115336,0.242751
frozenlake,BTS,temp=1.000000,eps=0.750000,25,0.190375,0.306352
frozenlake,BTS,temp=1.000000,eps=0.750000,26,0.153051,0.281041
frozenlake,BTS,temp=1.000000,eps=0.750000,27,0.202686,0.310886
frozenlake,BTS,temp=1.000000,eps=0.750000,28,0.1771,0.303682
frozenlake,BTS,temp=1.000000,eps=0.750000,29,0.0369688,0.154226
frozenlake,BTS,temp=1.000000,eps=0.750000,30,0.2303,0.337137
frozenlake,BTS,temp=1.000000,eps=0.750000,31,0.227154,0.332847
frozenlake,BTS,temp=1.000000,eps=0.750000,32,0.257214,0.347932
frozenlake,BTS,temp=1.000000,eps=0.750000,33,0.160741,0.287122
frozenlake,BTS,temp=1.000000,eps=0.750000,34,0.1433,0.271037
frozenlake,BTS,temp=1.000000,eps=0.750000,35,0.130877,0.258508
frozenlake,BTS,temp=1.000000,eps=0.750000,36,0.19618,0.311879
frozenlake,BTS,temp=1.000000,eps=0.750000,37,0.190853,0.299715
frozenlake,BTS,temp=1.000000,eps=0.750000,38,0.251836,0.344696
frozenlake,BTS,temp=1.000000,eps=0.750000,39,0.179198,0.291969
frozenlake,BTS,temp=1.000000,eps=0.750000,40,0.116473,0.253615
frozenlake,BTS,temp=1.000000,eps=0.750000,41,0.255301,0.345586
frozenlake,BTS,temp=1.000000,eps=0.750000,42,0.298313,0.355696
frozenlake,BTS,temp=1.000000,eps=0.750000,43,0.210331,0.318683
frozenlake,BTS,temp=1.000000,eps=0.750000,44,0.200268,0.314656
frozenlake,BTS,temp=1.000000,eps=0.750000,45,0.216093,0.312509
frozenlake,BTS,temp=1.000000,eps=0.750000,46,0.184729,0.308482
frozenlake,BTS,temp=1.000000,eps=0.750000,47,0.0973244,0.237704
frozenlake,BTS,temp=1.000000,eps=0.750000,48,0.174436,0.29517
frozenlake,BTS,temp=1.000000,eps=0.750000,49,0.157596,0.282514
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,0,0.399409,0.328292
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,1,0.260278,0.317223
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,2,0.352737,0.340785
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,3,0.358672,0.336195
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,4,0.360321,0.348858
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,5,0.383076,0.341407
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,6,0.456462,0.337307
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,7,0.330929,0.353366
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,8,0.257222,0.313286
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,9,0.298617,0.321774
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,10,0.30723,0.334737
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,11,0.352255,0.329975
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,12,0.327357,0.329268
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,13,0.338009,0.336644
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,14,0.293884,0.333258
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,15,0.296846,0.323222
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,16,0.370944,0.35177
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,17,0.316902,0.345485
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,18,0.361564,0.338822
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,19,0.271706,0.314055
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,20,0.38879,0.350981
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,21,0.388378,0.350186
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,22,0.446473,0.337635
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,23,0.361306,0.349641
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,24,0.402531,0.348511
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,25,0.335289,0.34056
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,26,0.355757,0.347547
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,27,0.335219,0.337249
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,28,0.302792,0.33656
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,29,0.341582,0.333521
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,30,0.359604,0.351161
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,31,0.354285,0.325807
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,32,0.365264,0.335813
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,33,0.318585,0.333378
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,34,0.367759,0.334446
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,35,0.405846,0.347805
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,36,0.353989,0.338643
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,37,0.370246,0.351153
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,38,0.329453,0.327989
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,39,0.245887,0.309168
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,40,0.313815,0.338475
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,41,0.36168,0.342245
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,42,0.231227,0.310011
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,43,0.343939,0.335743
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,44,0.206826,0.296096
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,45,0.402741,0.349074
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,46,0.377864,0.34025
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,47,0.394269,0.330757
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,48,0.326367,0.338128
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=dp,49,0.265026,0.319225
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=mean,0,0.190054,0.295769
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=mean,1,0.35261,0.348257
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=mean,2,0.322266,0.340166
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=mean,3,0.345804,0.351447
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=mean,4,0.306025,0.33692
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=mean,5,0.271687,0.320956
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=mean,6,0.28571,0.323871
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=mean,7,0.203797,0.298581
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=mean,8,0.378442,0.351367
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=mean,9,0.277239,0.3207
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=mean,10,0.200629,0.297665
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=mean,11,0.353956,0.352433
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=mean,12,0.292457,0.32476
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=mean,13,0.390785,0.348793
frozenlake,VarDE,temp=0.010000,variance_floor=0.000100,value_src=mean,14,0.343973,0.338953
