env,algorithm,run,trial,mc_mean,mc_stddev
stree,MENTS,17,100,0.116109,1.56095
stree,MENTS,17,200,0.142619,1.18345
stree,MENTS,17,300,0.255474,1.2985
stree,MENTS,17,400,-0.00220916,1.39198
stree,MENTS,17,500,0.066945,1.48485
stree,MENTS,17,600,0.103049,1.35881
stree,MENTS,17,700,5.00404,7.5323
stree,MENTS,17,800,4.96431,7.59659
stree,MENTS,17,900,4.92117,7.48683
stree,MENTS,17,1000,5.15452,7.70603
stree,MENTS,17,1100,5.23755,7.4589
stree,MENTS,17,1200,5.17221,7.62954
stree,MENTS,17,1300,4.61563,7.32464
stree,MENTS,17,1400,4.92412,7.63234
stree,MENTS,17,1500,4.94567,7.58268
stree,MENTS,17,1600,5.05825,7.59161
stree,MENTS,17,1700,4.5385,7.44613
stree,MENTS,17,1800,4.92351,7.60257
stree,MENTS,17,1900,4.88365,7.37463
stree,MENTS,17,2000,5.1256,7.80592
stree,MENTS,18,10,-0.00702076,1.03263
stree,MENTS,18,100,0.218315,2.15129
stree,MENTS,18,200,1.70569,1.73233
stree,MENTS,18,300,1.91035,1.73033
stree,MENTS,18,400,1.87858,1.76189
stree,MENTS,18,500,1.98815,1.76098
stree,MENTS,18,600,1.86342,1.70361
stree,MENTS,18,700,1.88533,1.66916
stree,MENTS,18,800,1.86512,1.75532
stree,MENTS,18,900,1.83751,1.8067
stree,MENTS,18,1000,0.28813,2.56782
stree,MENTS,18,1100,0.48908,2.47097
stree,MENTS,18,1200,0.556845,2.93733
stree,MENTS,18,1300,2.02743,2.7385
stree,MENTS,18,1400,2.11702,2.62688
stree,MENTS,18,1500,2.14454,2.3475
stree,MENTS,18,1600,2.0935,2.40163
stree,MENTS,18,1700,2.20865,2.48134
stree,MENTS,18,1800,2.22515,2.78993
stree,MENTS,18,1900,2.23167,2.6274
stree,MENTS,18,2000,2.12505,2.34584
stree,MENTS,19,10,-0.0354388,1.15837
stree,MENTS,19,100,0.0825765,1.17714
stree,MENTS,19,200,-0.00647463,1.02163
stree,MENTS,19,300,-0.0193547,1.03397
stree,MENTS,19,400,0.194576,1.23079
stree,MENTS,19,500,5.54698,8.05501
stree,MENTS,19,600,5.00328,7.34727
stree,MENTS,19,700,5.03641,7.58223
stree,MENTS,19,800,5.2171,7.68939
stree,MENTS,19,900,4.93453,7.50877
stree,MENTS,19,1000,5.11898,7.73735
stree,MENTS,19,1100,4.97639,7.77116
stree,MENTS,19,1200,4.88169,7.54471
stree,MENTS,19,1300,4.79378,7.50353
stree,MENTS,19,1400,5.30907,7.53556
stree,MENTS,19,1500,4.85526,7.42341
stree,MENTS,19,1600,5.0182,7.46544
stree,MENTS,19,1700,5.09625,7.21483
stree,MENTS,19,1800,5.1221,7.83362
stree,MENTS,19,1900,4.64401,7.3415
stree,MENTS,19,2000,5.50827,7.74063
stree,MENTS,20,10,0.0208951,1.13215
stree,MENTS,20,100,0.0635042,1.12491
stree,MENTS,20,200,0.522903,3.07072
stree,MENTS,20,300,4.50447,7.78055
stree,MENTS,20,400,4.67203,7.36717
stree,MENTS,20,500,4.87065,7.64635
stree,MENTS,20,600,4.57154,7.1909
stree,MENTS,20,700,4.81184,7.51036
stree,MENTS,20,800,4.69813,7.42124
stree,MENTS,20,900,5.08635,7.60641
stree,MENTS,20,1000,4.66908,7.37953
stree,MENTS,20,1100,4.86133,7.65969
stree,MENTS,20,1200,5.24526,7.61189
stree,MENTS,20,1300,4.97303,7.63867
stree,MENTS,20,1400,5.16822,7.589
stree,MENTS,20,1500,4.61307,7.24804
stree,MENTS,20,1600,4.77469,7.19216
stree,MENTS,20,1700,5.07467,7.72621
stree,MENTS,20,1800,5.37523,7.85576
stree,MENTS,20,1900,4.96807,7.58968
stree,MENTS,20,2000,4.95265,7.43914
stree,MENTS,21,10,0.07445,1.01309
stree,MENTS,21,100,0.113708,1.12841
stree,MENTS,21,200,1.68243,1.81876
stree,MENTS,21,300,1.68261,1.82158
stree,MENTS,21,400,1.68405,1.85648
stree,MENTS,21,500,4.37531,7.30031
stree,MENTS,21,600,5.30181,8.02995
stree,MENTS,21,700,4.4643,7.61869
stree,MENTS,21,800,4.9756,7.77826
stree,MENTS,21,900,4.87058,7.50327
stree,MENTS,21,1000,4.60589,7.70316
stree,MENTS,21,1100,4.60688,7.49304
stree,MENTS,21,1200,5.10761,7.7416
stree,MENTS,21,1300,4.85261,7.25846
stree,MENTS,21,1400,4.86667,7.56807
stree,MENTS,21,1500,4.25883,7.51085
stree,MENTS,21,1600,4.79635,7.70016
stree,MENTS,21,1700,4.97136,7.64095
stree,MENTS,21,1800,4.93781,7.58478
stree,MENTS,21,1900,5.25059,7.77479
stree,MENTS,21,2000,5.16333,7.89889
stree,MENTS,22,10,0.0282799,1.75401
stree,MENTS,22,100,0.119147,1.15221
stree,MENTS,22,200,1.70092,1.80868
stree,MENTS,22,300,1.66138,1.77386
stree,MENTS,22,400,1.65238,1.81772
stree,MENTS,22,500,1.77541,1.75124
stree,MENTS,22,600,1.85142,1.8021
stree,MENTS,22,700,1.77413,1.77702
stree,MENTS,22,800,1.76387,1.74411
stree,MENTS,22,900,1.74177,1.75532
stree,MENTS,22,1000,1.80351,1.79102
stree,MENTS,22,1100,1.72466,1.78126
stree,MENTS,22,1200,1.81725,1.80154
stree,MENTS,22,1300,1.74962,1.78767
stree,MENTS,22,1400,1.85765,1.73458
stree,MENTS,22,1500,1.69917,1.82756
stree,MENTS,22,1600,1.78326,1.75864
stree,MENTS,22,1700,1.79971,1.7613
stree,MENTS,22,1800,1.86892,1.7244
stree,MENTS,22,1900,4.99077,7.47823
stree,MENTS,22,2000,5.36026,7.65796
stree,MENTS,23,10,4.82293,7.56166
stree,MENTS,23,100,4.60375,7.64701
stree,MENTS,23,200,5.1701,8.00106
stree,MENTS,23,300,5.019,7.97217
stree,MENTS,23,400,5.01758,7.70824
stree,MENTS,23,500,4.53111,7.43367
stree,MENTS,23,600,4.89766,7.92476
stree,MENTS,23,700,5.28268,7.97792
stree,MENTS,23,800,4.69475,7.45586
stree,MENTS,23,900,4.41214,7.37117
stree,MENTS,23,1000,4.94595,7.50901
stree,MENTS,23,1100,4.73594,7.28972
stree,MENTS,23,1200,4.48097,7.42712
stree,MENTS,23,1300,4.96972,7.79236
stree,MENTS,23,1400,5.07598,7.79029
stree,MENTS,23,1500,5.02629,7.6936
stree,MENTS,23,1600,4.42339,7.1925
stree,MENTS,23,1700,4.59158,7.53921
stree,MENTS,23,1800,4.89873,7.71263
stree,MENTS,23,1900,4.67502,7.50288
stree,MENTS,23,2000,4.62033,7.78152
stree,MENTS,24,10,0.0394533,1.23447
stree,MENTS,24,100,1.72025,1.6279
stree,MENTS,24,200,4.63461,7.6921
stree,MENTS,24,300,4.91502,7.74616
stree,MENTS,24,400,4.52377,7.35608
stree,MENTS,24,500,1.68145,1.62344
stree,MENTS,24,600,1.75161,1.69381
stree,MENTS,24,700,1.68717,1.64736
stree,MENTS,24,800,1.62628,1.6329
stree,MENTS,24,900,4.77658,7.79293
stree,MENTS,24,1000,4.67909,7.46173
stree,MENTS,24,1100,1.64723,1.65051
stree,MENTS,24,1200,1.66636,1.63249
stree,MENTS,24,1300,1.60992,1.65415
stree,MENTS,24,1400,1.6146,1.67005
stree,MENTS,24,1500,1.63782,1.66993
stree,MENTS,24,1600,1.73796,1.62168
stree,MENTS,24,1700,1.63423,1.62156
stree,MENTS,24,1800,1.68845,1.60424
stree,MENTS,24,1900,1.61089,1.64729
stree,MENTS,24,2000,1.64606,1.61759
stree,MENTS,25,10,0.0516434,1.40027
stree,MENTS,25,100,1.74053,1.58622
stree,MENTS,25,200,1.78176,1.59176
stree,MENTS,25,300,1.77225,1.58135
stree,MENTS,25,400,1.7677,1.60132
stree,MENTS,25,500,0.455138,2.97772
stree,MENTS,25,600,4.84048,7.48998
stree,MENTS,25,700,4.74926,7.5235
stree,MENTS,25,800,5.16304,7.9042
stree,MENTS,25,900,4.97754,7.74026
stree,MENTS,25,1000,4.85275,7.60173
stree,MENTS,25,1100,4.80447,7.71055
stree,MENTS,25,1200,4.81146,8.00535
stree,MENTS,25,1300,4.66424,7.44009
stree,MENTS,25,1400,5.14253,7.7897
stree,MENTS,25,1500,5.00928,7.65795
stree,MENTS,25,1600,5.04043,7.71666
stree,MENTS,25,1700,5.03708,7.78283
stree,MENTS,25,1800,5.21472,7.79669
stree,MENTS,25,1900,4.78071,7.3905
stree,MENTS,25,2000,4.77773,7.5801
stree,MENTS,26,10,0.0722933,1.23461
stree,MENTS,26,100,1.64978,1.79032
stree,MENTS,26,200,1.72726,1.82388
stree,MENTS,26,300,1.69531,1.79198
stree,MENTS,26,400,1.64012,1.74505
stree,MENTS,26,500,1.7072,1.81084
stree,MENTS,26,600,1.86961,1.68885
stree,MENTS,26,700,1.85974,1.76178
stree,MENTS,26,800,1.82359,1.82761
stree,MENTS,26,900,1.85332,1.8176
stree,MENTS,26,1000,1.89684,1.73526
stree,MENTS,26,1100,2.23954,2.74459
stree,MENTS,26,1200,2.2312,3.00575
stree,MENTS,26,1300,2.17271,2.6689
stree,MENTS,26,1400,2.29973,3.02708
stree,MENTS,26,1500,2.18758,2.75892
stree,MENTS,26,1600,2.39242,3.29105
stree,MENTS,26,1700,2.35147,3.13636
stree,MENTS,26,1800,2.04271,2.46646
stree,MENTS,26,1900,2.09758,2.60474
stree,MENTS,26,2000,2.1346,2.44046
stree,MENTS,27,10,0.00777469,1.47961
stree,MENTS,27,100,0.0387118,1.00495
stree,MENTS,27,200,0.0257792,1.0296
stree,MENTS,27,300,1.64978,1.84562
stree,MENTS,27,400,1.70714,1.79758
stree,MENTS,27,500,1.72369,1.61912
stree,MENTS,27,600,0.113894,1.40715
stree,MENTS,27,700,1.60078,1.78887
stree,MENTS,27,800,1.66799,1.7867
stree,MENTS,27,900,1.69599,1.65872
stree,MENTS,27,1000,5.10079,7.92034
stree,MENTS,27,1100,4.94619,7.73992
stree,MENTS,27,1200,4.86852,7.63628
stree,MENTS,27,1300,4.8054,7.43521
stree,MENTS,27,1400,5.08242,7.82604
stree,MENTS,27,1500,5.20228,7.74479
stree,MENTS,27,1600,5.07179,7.59305
stree,MENTS,27,1700,5.0503,7.72029
stree,MENTS,27,1800,5.03725,7.81965
stree,MENTS,27,1900,5.19942,7.51949
stree,MENTS,27,2000,5.24441,7.63495
stree,MENTS,28,10,0.0524021,1.08012
stree,MENTS,28,100,0.0370891,0.997571
stree,MENTS,28,200,1.65063,1.81849
stree,MENTS,28,300,1.73368,1.77518
stree,MENTS,28,400,1.80505,1.77366
stree,MENTS,28,500,1.82248,1.68855
stree,MENTS,28,600,1.79643,1.79279
stree,MENTS,28,700,2.20892,3.21034
stree,MENTS,28,800,2.07474,2.52408
stree,MENTS,28,900,2.11841,2.73934
stree,MENTS,28,1000,2.24576,2.81106
stree,MENTS,28,1100,2.27342,3.11846
stree,MENTS,28,1200,2.02036,2.52742
stree,MENTS,28,1300,2.32147,3.02717
stree,MENTS,28,1400,2.1333,2.81817
stree,MENTS,28,1500,2.34991,3.00568
stree,MENTS,28,1600,2.26373,2.685
stree,MENTS,28,1700,2.26538,2.90154
stree,MENTS,28,1800,2.17647,2.75829
stree,MENTS,28,1900,2.45435,3.56319
stree,MENTS,28,2000,2.26743,3.1208
stree,MENTS,29,10,0.0432744,1.08829
stree,MENTS,29,100,0.130723,1.15447
stree,MENTS,29,200,0.106162,1.1775
stree,MENTS,29,300,1.61866,1.65121
stree,MENTS,29,400,1.62623,1.63218
stree,MENTS,29,500,1.66578,1.65353
stree,MENTS,29,600,1.71887,1.59073
stree,MENTS,29,700,1.75437,1.79376
stree,MENTS,29,800,1.63463,1.63913
stree,MENTS,29,900,1.74703,1.80083
stree,MENTS,29,1000,1.75121,1.77124
stree,MENTS,29,1100,1.65769,1.80025
stree,MENTS,29,1200,1.71068,1.81224
stree,MENTS,29,1300,1.76014,1.78731
stree,MENTS,29,1400,1.77723,1.83806
stree,MENTS,29,1500,1.7466,1.78398
stree,MENTS,29,1600,1.69715,1.80235
stree,MENTS,29,1700,1.77944,1.77167
stree,MENTS,29,1800,1.65995,1.7971
stree,MENTS,29,1900,1.59459,1.67536
stree,MENTS,29,2000,1.62331,1.74982
stree,MENTS,30,10,1.69509,1.75967
stree,MENTS,30,100,1.7035,1.80024
stree,MENTS,30,200,1.76337,1.81086
stree,MENTS,30,300,1.76254,1.59946
stree,MENTS,30,400,1.76677,1.60179
stree,MENTS,30,500,1.75102,1.59431
stree,MENTS,30,600,5.05677,7.64022
stree,MENTS,30,700,4.81972,7.34098
stree,MENTS,30,800,5.23791,7.56668
stree,MENTS,30,900,5.36766,7.9124
stree,MENTS,30,1000,5.2343,7.79898
stree,MENTS,30,1100,5.11888,7.63339
stree,MENTS,30,1200,4.71978,7.46377
stree,MENTS,30,1300,5.34839,7.78196
stree,MENTS,30,1400,4.78183,7.6219
stree,MENTS,30,1500,5.06795,7.84913
stree,MENTS,30,1600,5.17755,7.5701
stree,MENTS,30,1700,5.34669,7.78916
stree,MENTS,30,1800,4.98819,7.65008
stree,MENTS,30,1900,5.27792,7.46519
stree,MENTS,30,2000,5.2161,7.72579
stree,MENTS,31,10,0.0453493,1.10126
stree,MENTS,31,100,0.0981407,1.66979
stree,MENTS,31,200,0.0489539,1.47827
stree,MENTS,31,300,0.0369862,1.24657
stree,MENTS,31,400,0.0501429,1.24673
stree,MENTS,31,500,0.101217,1.03154
stree,MENTS,31,600,0.0360084,1.41739
stree,MENTS,31,700,0.145571,1.4079
stree,MENTS,31,800,0.164463,1.20792
stree,MENTS,31,900,0.0325991,1.15242
stree,MENTS,31,1000,0.190655,1.24505
stree,MENTS,31,1100,0.199045,1.29335
stree,MENTS,31,1200,0.155993,1.33875
stree,MENTS,31,1300,0.151577,1.35747
stree,MENTS,31,1400,0.124386,1.24603
stree,MENTS,31,1500,0.124089,1.33063
stree,MENTS,31,1600,0.19449,1.51755
stree,MENTS,31,1700,0.134372,1.26014
stree,MENTS,31,1800,0.108892,1.26742
stree,MENTS,31,1900,0.138158,1.36605
stree,MENTS,31,2000,0.138092,1.17495
stree,MENTS,32,10,0.111812,1.05816
stree,MENTS,32,100,0.00865617,1.08745
stree,MENTS,32,200,1.67302,1.61048
stree,MENTS,32,300,4.76427,7.82919
stree,MENTS,32,400,4.43252,7.36317
stree,MENTS,32,500,4.3729,7.67177
stree,MENTS,32,600,5.12058,7.6634
stree,MENTS,32,700,4.93061,7.7844
stree,MENTS,32,800,4.87116,7.56713
stree,MENTS,32,900,5.07323,7.56101
stree,MENTS,32,1000,4.80273,7.32484
stree,MENTS,32,1100,4.64174,7.50643
stree,MENTS,32,1200,4.41693,7.66601
stree,MENTS,32,1300,2.26848,3.17962
stree,MENTS,32,1400,2.17272,2.87083
stree,MENTS,32,1500,2.16865,2.52868
stree,MENTS,32,1600,2.17493,2.70371
stree,MENTS,32,1700,2.2512,3.03398
stree,MENTS,32,1800,2.20684,2.99671
stree,MENTS,32,1900,2.1838,2.8271
stree,MENTS,32,2000,2.06706,2.68065
stree,MENTS,33,10,-0.00934572,1.03154
stree,MENTS,33,100,0.0359984,1.46965
stree,MENTS,33,200,0.057617,1.37717
stree,MENTS,33,300,0.16274,1.11635
stree,MENTS,33,400,0.0936125,1.19436
stree,MENTS,33,500,0.0973723,1.16401
stree,MENTS,33,600,0.146531,1.15474
stree,MENTS,33,700,1.73761,1.73951
stree,MENTS,33,800,1.81224,1.7411
stree,MENTS,33,900,1.73044,1.76624
stree,MENTS,33,1000,1.84509,1.7047
stree,MENTS,33,1100,1.80201,1.75363
stree,MENTS,33,1200,4.65121,7.56873
stree,MENTS,33,1300,5.41255,7.92535
stree,MENTS,33,1400,4.35861,7.33179
stree,MENTS,33,1500,4.81861,7.62635
stree,MENTS,33,1600,4.64919,7.70879
stree,MENTS,33,1700,4.64451,7.51274
stree,MENTS,33,1800,5.08915,7.99549
stree,MENTS,33,1900,5.08124,7.5518
stree,MENTS,33,2000,5.03484,7.64484
stree,MENTS,34,10,0.0843197,1.7216
stree,MENTS,34,100,0.0812277,1.15143
stree,MENTS,34,200,1.71392,2.01791
stree,MENTS,34,300,1.79403,1.98568
stree,MENTS,34,400,1.74576,2.02113
stree,MENTS,34,500,1.64667,1.79324
stree,MENTS,34,600,1.66699,1.75643
stree,MENTS,34,700,1.63877,1.84054
stree,MENTS,34,800,1.60485,1.79626
stree,MENTS,34,900,1.7414,1.73927
stree,MENTS,34,1000,5.11308,7.82727
stree,MENTS,34,1100,5.16421,8.05273
stree,MENTS,34,1200,5.18927,7.70967
stree,MENTS,34,1300,4.59484,7.46155
stree,MENTS,34,1400,5.22803,7.80469
stree,MENTS,34,1500,5.00378,7.62695
stree,MENTS,34,1600,5.0917,7.55549
stree,MENTS,34,1700,4.73939,7.54974
stree,MENTS,34,1800,4.81671,7.56395
stree,MENTS,34,1900,4.75701,7.61268
stree,MENTS,34,2000,4.42881,7.29571
stree,MENTS,35,10,-0.0147642,1.0498
stree,MENTS,35,100,0.191468,1.19884
stree,MENTS,35,200,0.181264,1.19968
stree,MENTS,35,300,0.0992731,1.17127
stree,MENTS,35,400,0.132383,1.19001
stree,MENTS,35,500,0.112021,1.25217
stree,MENTS,35,600,1.68554,1.74927
stree,MENTS,35,700,1.67826,1.80954
stree,MENTS,35,800,1.60212,1.79244
stree,MENTS,35,900,1.64225,1.77587
stree,MENTS,35,1000,1.65278,1.76984
stree,MENTS,35,1100,1.63647,1.80262
stree,MENTS,35,1200,1.6715,1.80036
stree,MENTS,35,1300,1.71159,1.76259
stree,MENTS,35,1400,1.63327,1.78168
stree,MENTS,35,1500,1.74877,1.79272
stree,MENTS,35,1600,1.62731,1.82529
stree,MENTS,35,1700,1.70668,1.81531
stree,MENTS,35,1800,1.6716,1.77065
stree,MENTS,35,1900,1.70778,1.80954
stree,MENTS,35,2000,1.64931,1.77908
stree,MENTS,36,10,1.6881,1.83286
stree,MENTS,36,100,4.83577,7.59741
stree,MENTS,36,200,4.8836,7.68609
stree,MENTS,36,300,5.04034,7.73937
stree,MENTS,36,400,4.38149,7.17863
stree,MENTS,36,500,4.85446,7.65524
stree,MENTS,36,600,4.78966,7.55363
stree,MENTS,36,700,5.04261,7.7429
stree,MENTS,36,800,4.87714,7.58646
stree,MENTS,36,900,5.15185,7.74737
stree,MENTS,36,1000,5.05073,7.69098
stree,MENTS,36,1100,5.01345,7.56133
stree,MENTS,36,1200,4.95967,7.92734
stree,MENTS,36,1300,4.62949,7.44194
stree,MENTS,36,1400,5.15138,7.78853
stree,MENTS,36,1500,5.0351,7.59649
stree,MENTS,36,1600,4.82697,7.3495
stree,MENTS,36,1700,4.61041,7.30368
stree,MENTS,36,1800,4.86663,7.63581
stree,MENTS,36,1900,4.92901,7.78639
stree,MENTS,36,2000,4.90602,7.67023
stree,MENTS,37,10,0.151832,1.4034
stree,MENTS,37,100,0.0443385,1.74506
stree,MENTS,37,200,0.0548324,1.55746
stree,MENTS,37,300,0.140116,1.17264
stree,MENTS,37,400,0.115867,1.16622
stree,MENTS,37,500,1.85426,1.82353
stree,MENTS,37,600,1.81192,1.75586
stree,MENTS,37,700,1.80784,1.76955
stree,MENTS,37,800,1.83617,1.78253
stree,MENTS,37,900,1.77298,1.61643
stree,MENTS,37,1000,1.79581,1.76943
stree,MENTS,37,1100,1.81161,1.57224
stree,MENTS,37,1200,1.75854,1.60646
stree,MENTS,37,1300,1.83554,1.55213
stree,MENTS,37,1400,1.76373,1.61143
stree,MENTS,37,1500,1.76749,1.5979
stree,MENTS,37,1600,1.69349,1.641
stree,MENTS,37,1700,1.77607,1.60094
stree,MENTS,37,1800,1.68894,1.64943
stree,MENTS,37,1900,1.82717,1.56852
stree,MENTS,37,2000,1.80522,1.58332
stree,MENTS,38,10,-0.00657733,1.04365
stree,MENTS,38,100,1.85659,1.79751
stree,MENTS,38,200,1.7385,1.76696
stree,MENTS,38,300,1.7119,1.74301
stree,MENTS,38,400,1.80167,1.77892
stree,MENTS,38,500,1.76669,1.76605
stree,MENTS,38,600,1.74746,1.77121
stree,MENTS,38,700,0.165032,1.44664
stree,MENTS,38,800,1.74025,1.72375
stree,MENTS,38,900,1.73111,1.76937
stree,MENTS,38,1000,1.79477,1.87563
stree,MENTS,38,1100,1.78016,1.664
stree,MENTS,38,1200,1.7657,1.82586
stree,MENTS,38,1300,1.70913,1.68073
stree,MENTS,38,1400,1.778,1.90517
stree,MENTS,38,1500,1.67452,1.68289
stree,MENTS,38,1600,1.72904,1.61885
stree,MENTS,38,1700,1.71234,1.61343
stree,MENTS,38,1800,1.74366,1.61096
stree,MENTS,38,1900,1.77858,1.57139
stree,MENTS,38,2000,1.71102,1.64377
stree,MENTS,39,10,1.77798,2.17038
stree,MENTS,39,100,1.74566,1.79318
stree,MENTS,39,200,0.167419,1.30482
stree,MENTS,39,300,0.122192,1.42535
stree,MENTS,39,400,0.0687213,1.4434
stree,MENTS,39,500,0.191477,1.25881
stree,MENTS,39,600,4.98661,7.70132
stree,MENTS,39,700,5.23594,8.01622
stree,MENTS,39,800,5.25143,7.77285
stree,MENTS,39,900,4.81818,7.36695
stree,MENTS,39,1000,4.75042,7.38087
stree,MENTS,39,1100,5.0481,7.62589
stree,MENTS,39,1200,4.79248,7.30291
stree,MENTS,39,1300,4.87279,7.41879
stree,MENTS,39,1400,4.93872,7.67438
stree,MENTS,39,1500,5.07648,7.76653
stree,MENTS,39,1600,4.72586,7.59622
stree,MENTS,39,1700,5.07441,7.8933
stree,MENTS,39,1800,5.30422,7.90438
stree,MENTS,39,1900,4.92844,7.63208
stree,MENTS,39,2000,5.43408,7.66309
stree,MENTS,40,10,-0.00252987,1.05407
stree,MENTS,40,100,0.148166,1.17925
stree,MENTS,40,200,0.118697,1.16992
stree,MENTS,40,300,4.55441,7.3868
stree,MENTS,40,400,4.75395,7.0469
stree,MENTS,40,500,4.64753,7.40441
stree,MENTS,40,600,4.66528,7.48612
stree,MENTS,40,700,4.97368,7.73224
stree,MENTS,40,800,4.76441,7.504
stree,MENTS,40,900,4.67825,7.59321
stree,MENTS,40,1000,4.48849,7.54684
stree,MENTS,40,1100,4.64184,7.52757
stree,MENTS,40,1200,4.4599,7.56162
stree,MENTS,40,1300,4.81794,7.56481
stree,MENTS,40,1400,4.68039,7.37411
stree,MENTS,40,1500,4.5822,7.5113
stree,MENTS,40,1600,4.60663,7.56182
stree,MENTS,40,1700,4.76097,7.49404
stree,MENTS,40,1800,5.01021,7.92877
stree,MENTS,40,1900,4.74489,7.57654
stree,MENTS,40,2000,4.66529,7.47772
stree,MENTS,41,10,0.0261387,1.31856
stree,MENTS,41,100,1.63493,1.63723
stree,MENTS,41,200,4.76203,7.8025
stree,MENTS,41,300,4.5573,7.17573
stree,MENTS,41,400,4.57739,7.71729
stree,MENTS,41,500,4.61632,7.47244
stree,MENTS,41,600,4.57585,7.43322
stree,MENTS,41,700,4.48995,7.41519
stree,MENTS,41,800,4.61148,7.64285
stree,MENTS,41,900,4.63591,7.6485
stree,MENTS,41,1000,4.90631,7.52483
stree,MENTS,41,1100,4.43408,7.41504
stree,MENTS,41,1200,4.53348,7.53981
stree,MENTS,41,1300,4.70638,7.89536
stree,MENTS,41,1400,4.44791,7.36566
stree,MENTS,41,1500,4.74262,7.65012
stree,MENTS,41,1600,4.10926,7.44323
stree,MENTS,41,1700,4.55361,7.58443
stree,MENTS,41,1800,4.41895,7.42236
stree,MENTS,41,1900,4.8841,7.71872
stree,MENTS,41,2000,4.71017,7.66297
stree,MENTS,42,10,1.7256,1.79897
stree,MENTS,42,100,1.68714,1.83046
stree,MENTS,42,200,4.81023,7.60904
stree,MENTS,42,300,4.92374,7.53984
stree,MENTS,42,400,4.32185,7.07035
stree,MENTS,42,500,4.8403,7.4762
stree,MENTS,42,600,4.67274,7.34875
stree,MENTS,42,700,4.85578,7.69101
stree,MENTS,42,800,5.04513,7.92925
stree,MENTS,42,900,5.00977,7.839
stree,MENTS,42,1000,4.55924,7.62069
stree,MENTS,42,1100,5.01511,7.4988
stree,MENTS,42,1200,5.0482,7.72664
stree,MENTS,42,1300,4.59096,7.4776
stree,MENTS,42,1400,4.59021,7.44389
stree,MENTS,42,1500,4.83618,7.41102
stree,MENTS,42,1600,4.84443,7.33749
stree,MENTS,42,1700,4.81524,7.55656
stree,MENTS,42,1800,5.15617,7.63558
stree,MENTS,42,1900,4.98208,7.66239
stree,MENTS,42,2000,4.90115,7.61897
stree,MENTS,43,10,-0.0387737,1.01707
stree,MENTS,43,100,-0.00256155,1.03674
stree,MENTS,43,200,1.67993,1.63916
stree,MENTS,43,300,1.61741,1.67159
stree,MENTS,43,400,1.68518,1.61241
stree,MENTS,43,500,4.81556,7.41508
stree,MENTS,43,600,4.9141,7.74076
stree,MENTS,43,700,4.88772,7.97621
stree,MENTS,43,800,4.79205,7.81291
stree,MENTS,43,900,4.05968,7.41673
stree,MENTS,43,1000,4.59052,7.71326
stree,MENTS,43,1100,5.38411,8.09694
stree,MENTS,43,1200,4.89368,7.49721
stree,MENTS,43,1300,4.69739,7.50887
stree,MENTS,43,1400,5.16083,7.81095
stree,MENTS,43,1500,4.91507,7.73472
stree,MENTS,43,1600,4.56447,7.41696
stree,MENTS,43,1700,4.89422,7.70998
stree,MENTS,43,1800,4.86853,7.33725
stree,MENTS,43,1900,5.11269,7.9128
stree,MENTS,43,2000,5.03336,7.59895
stree,MENTS,44,10,-0.0299834,1.15722
stree,MENTS,44,100,5.02622,7.96416
stree,MENTS,44,200,4.81968,7.49591
stree,MENTS,44,300,4.53591,7.46902
stree,MENTS,44,400,4.65829,7.50132
stree,MENTS,44,500,4.72429,7.57758
stree,MENTS,44,600,4.65574,7.64337
stree,MENTS,44,700,4.65552,7.72158
stree,MENTS,44,800,4.38798,7.34509
stree,MENTS,44,900,4.14058,7.18933
stree,MENTS,44,1000,4.67669,7.50699
stree,MENTS,44,1100,4.71071,7.75348
stree,MENTS,44,1200,4.89393,7.69557
stree,MENTS,44,1300,4.72635,7.55348
stree,MENTS,44,1400,5.16773,7.52388
stree,MENTS,44,1500,4.23542,7.32142
stree,MENTS,44,1600,4.36659,7.39391
stree,MENTS,44,1700,4.69446,7.39633
stree,MENTS,44,1800,4.78164,7.70529
stree,MENTS,44,1900,4.95702,7.7264
stree,MENTS,44,2000,4.81854,7.56196
stree,MENTS,45,10,0.018355,1.0938
stree,MENTS,45,100,0.100509,1.14214
stree,MENTS,45,200,1.7501,1.8651
stree,MENTS,45,300,1.62235,1.81646
stree,MENTS,45,400,1.64803,1.79865
stree,MENTS,45,500,1.74689,2.02454
stree,MENTS,45,600,1.75629,1.77935
stree,MENTS,45,700,1.64244,1.84195
stree,MENTS,45,800,1.75496,1.8014
stree,MENTS,45,900,1.73824,1.76061
stree,MENTS,45,1000,1.70664,1.79159
stree,MENTS,45,1100,1.63061,1.81159
stree,MENTS,45,1200,1.68729,1.80463
stree,MENTS,45,1300,1.74146,1.74605
stree,MENTS,45,1400,1.60335,1.78318
stree,MENTS,45,1500,4.61157,7.50074
stree,MENTS,45,1600,4.66871,7.78167
stree,MENTS,45,1700,4.40854,7.59353
stree,MENTS,45,1800,4.90606,7.69609
stree,MENTS,45,1900,4.43366,7.39654
stree,MENTS,45,2000,4.6407,7.57337
stree,MENTS,46,10,0.0327195,1.01958
stree,MENTS,46,100,1.68583,1.60251
stree,MENTS,46,200,1.76088,1.58336
stree,MENTS,46,300,1.6791,1.61513
stree,MENTS,46,400,1.71949,1.64723
stree,MENTS,46,500,1.70336,1.63711
stree,MENTS,46,600,1.65482,1.78288
stree,MENTS,46,700,1.64402,1.8059
stree,MENTS,46,800,1.588,1.78539
stree,MENTS,46,900,1.59704,1.77615
