env,algorithm,config,run,mc_mean,mc_stddev
stree,RENTS,temp=5.000000,eps=0.250000,1,1.73992,1.83222
stree,RENTS,temp=5.000000,eps=0.250000,2,4.68281,7.33155
stree,RENTS,temp=5.000000,eps=0.250000,3,2.11767,2.5967
stree,RENTS,temp=5.000000,eps=0.250000,4,5.29684,7.6741
stree,RENTS,temp=5.000000,eps=0.250000,5,0.547804,2.57734
stree,RENTS,temp=5.000000,eps=0.250000,6,4.52417,7.31981
stree,RENTS,temp=5.000000,eps=0.250000,7,4.82296,7.50189
stree,RENTS,temp=5.000000,eps=0.250000,8,0.295438,2.57701
stree,RENTS,temp=5.000000,eps=0.250000,9,5.00466,7.57292
stree,RENTS,temp=5.000000,eps=0.250000,10,5.0825,7.91049
stree,RENTS,temp=5.000000,eps=0.250000,11,1.72495,1.74803
stree,RENTS,temp=5.000000,eps=0.250000,12,5.36509,7.90526
stree,RENTS,temp=5.000000,eps=0.250000,13,5.39643,7.43653
stree,RENTS,temp=5.000000,eps=0.250000,14,4.92437,7.50516
stree,RENTS,temp=5.000000,eps=0.250000,15,1.92963,1.71226
stree,RENTS,temp=5.000000,eps=0.250000,16,0.174389,1.41262
stree,RENTS,temp=5.000000,eps=0.250000,17,1.67286,1.64514
stree,RENTS,temp=5.000000,eps=0.250000,18,2.04235,2.63925
stree,RENTS,temp=5.000000,eps=0.250000,19,4.88542,7.84715
stree,RENTS,temp=5.000000,eps=0.250000,20,1.68632,1.63347
stree,RENTS,temp=5.000000,eps=0.250000,21,1.71244,1.8931
stree,RENTS,temp=5.000000,eps=0.250000,22,1.78087,1.91934
stree,RENTS,temp=5.000000,eps=0.250000,23,1.76465,1.86274
stree,RENTS,temp=5.000000,eps=0.250000,24,4.95943,7.3306
stree,RENTS,temp=5.000000,eps=0.250000,25,1.68408,1.63463
stree,RENTS,temp=5.000000,eps=0.250000,26,1.7559,1.64567
stree,RENTS,temp=5.000000,eps=0.250000,27,5.05333,7.87628
stree,RENTS,temp=5.000000,eps=0.250000,28,1.7128,1.78632
stree,RENTS,temp=5.000000,eps=0.250000,29,4.70044,7.46029
stree,RENTS,temp=5.000000,eps=0.250000,30,4.93097,7.6563
stree,RENTS,temp=5.000000,eps=0.250000,31,1.74525,1.64276
stree,RENTS,temp=5.000000,eps=0.250000,32,1.99237,2.91122
stree,RENTS,temp=5.000000,eps=0.250000,33,1.67078,1.8042
stree,RENTS,temp=5.000000,eps=0.250000,34,5.1149,7.85398
stree,RENTS,temp=5.000000,eps=0.250000,35,4.85415,7.77715
stree,RENTS,temp=5.000000,eps=0.250000,36,1.82695,1.9914
stree,RENTS,temp=5.000000,eps=0.250000,37,2.10467,2.69652
stree,RENTS,temp=5.000000,eps=0.250000,38,1.66057,1.63815
stree,RENTS,temp=5.000000,eps=0.250000,39,4.98568,7.50795
stree,RENTS,temp=5.000000,eps=0.250000,40,4.93704,7.40247
stree,RENTS,temp=5.000000,eps=0.250000,41,5.24806,7.79095
stree,RENTS,temp=5.000000,eps=0.250000,42,1.65976,1.66071
stree,RENTS,temp=5.000000,eps=0.250000,43,5.03943,7.67381
stree,RENTS,temp=5.000000,eps=0.250000,44,4.66356,7.44009
stree,RENTS,temp=5.000000,eps=0.250000,45,1.80951,1.63807
stree,RENTS,temp=5.000000,eps=0.250000,46,5.24164,7.85761
stree,RENTS,temp=5.000000,eps=0.250000,47,5.17853,8.01082
stree,RENTS,temp=5.000000,eps=0.250000,48,1.77724,1.76162
stree,RENTS,temp=5.000000,eps=0.250000,49,4.94299,7.75914
stree,RENTS,temp=5.000000,eps=0.500000,0,0.350332,2.64879
stree,RENTS,temp=5.000000,eps=0.500000,1,0.405136,2.59456
stree,RENTS,temp=5.000000,eps=0.500000,2,0.413373,2.81938
stree,RENTS,temp=5.000000,eps=0.500000,3,1.82738,1.81487
stree,RENTS,temp=5.000000,eps=0.500000,4,5.13684,7.49977
stree,RENTS,temp=5.000000,eps=0.500000,5,5.28157,7.81585
stree,RENTS,temp=5.000000,eps=0.500000,6,4.99798,7.45288
stree,RENTS,temp=5.000000,eps=0.500000,7,1.81222,1.63938
stree,RENTS,temp=5.000000,eps=0.500000,8,2.25956,3.12755
stree,RENTS,temp=5.000000,eps=0.500000,9,4.54962,7.54486
stree,RENTS,temp=5.000000,eps=0.500000,10,4.9078,7.70434
stree,RENTS,temp=5.000000,eps=0.500000,11,4.99431,7.70268
stree,RENTS,temp=5.000000,eps=0.500000,12,4.58713,7.21323
stree,RENTS,temp=5.000000,eps=0.500000,13,1.8774,1.64831
stree,RENTS,temp=5.000000,eps=0.500000,14,1.7723,1.76553
stree,RENTS,temp=5.000000,eps=0.500000,15,1.76929,1.61342
stree,RENTS,temp=5.000000,eps=0.500000,16,5.09481,7.58006
stree,RENTS,temp=5.000000,eps=0.500000,17,1.81076,1.76234
stree,RENTS,temp=5.000000,eps=0.500000,18,1.85645,1.74241
stree,RENTS,temp=5.000000,eps=0.500000,19,5.18093,7.91117
stree,RENTS,temp=5.000000,eps=0.500000,20,4.78297,7.72531
stree,RENTS,temp=5.000000,eps=0.500000,21,4.4885,7.3972
stree,RENTS,temp=5.000000,eps=0.500000,22,0.619071,2.93776
stree,RENTS,temp=5.000000,eps=0.500000,23,1.68252,1.80102
stree,RENTS,temp=5.000000,eps=0.500000,24,4.91171,7.80439
stree,RENTS,temp=5.000000,eps=0.500000,25,4.85596,7.57648
stree,RENTS,temp=5.000000,eps=0.500000,26,2.19675,2.96004
stree,RENTS,temp=5.000000,eps=0.500000,27,5.0561,7.60739
stree,RENTS,temp=5.000000,eps=0.500000,28,1.65175,1.63454
stree,RENTS,temp=5.000000,eps=0.500000,29,1.65246,1.78796
stree,RENTS,temp=5.000000,eps=0.500000,30,1.85366,1.78278
stree,RENTS,temp=5.000000,eps=0.500000,31,1.90579,1.7573
stree,RENTS,temp=5.000000,eps=0.500000,32,4.55525,7.39296
stree,RENTS,temp=5.000000,eps=0.500000,33,1.73241,1.80645
stree,RENTS,temp=5.000000,eps=0.500000,34,1.66334,1.80867
stree,RENTS,temp=5.000000,eps=0.500000,35,1.68662,1.77084
stree,RENTS,temp=5.000000,eps=0.500000,36,4.85794,7.7012
stree,RENTS,temp=5.000000,eps=0.500000,37,5.00351,7.59633
stree,RENTS,temp=5.000000,eps=0.500000,38,4.46563,7.54438
stree,RENTS,temp=5.000000,eps=0.500000,39,4.97575,8.12796
stree,RENTS,temp=5.000000,eps=0.500000,40,4.71942,7.31748
stree,RENTS,temp=5.000000,eps=0.500000,41,1.81415,1.62127
stree,RENTS,temp=5.000000,eps=0.500000,42,4.62217,7.5539
stree,RENTS,temp=5.000000,eps=0.500000,43,1.61768,1.84893
stree,RENTS,temp=5.000000,eps=0.500000,44,4.61269,7.46857
stree,RENTS,temp=5.000000,eps=0.500000,45,0.172592,1.24737
stree,RENTS,temp=5.000000,eps=0.500000,46,2.16667,3.3192
stree,RENTS,temp=5.000000,eps=0.500000,47,4.78872,7.4799
stree,RENTS,temp=5.000000,eps=0.500000,48,4.79252,7.67698
stree,RENTS,temp=5.000000,eps=0.500000,49,2.12253,3.13562
stree,RENTS,temp=5.000000,eps=0.750000,0,0.239652,1.24806
stree,RENTS,temp=5.000000,eps=0.750000,1,5.15184,7.48451
stree,RENTS,temp=5.000000,eps=0.750000,2,0.401847,2.14437
stree,RENTS,temp=5.000000,eps=0.750000,3,1.80108,1.76802
stree,RENTS,temp=5.000000,eps=0.750000,4,4.67836,7.50526
stree,RENTS,temp=5.000000,eps=0.750000,5,0.361758,2.15845
stree,RENTS,temp=5.000000,eps=0.750000,6,5.2012,7.50539
stree,RENTS,temp=5.000000,eps=0.750000,7,0.606471,2.73827
stree,RENTS,temp=5.000000,eps=0.750000,8,1.71553,1.76948
stree,RENTS,temp=5.000000,eps=0.750000,9,1.63553,1.75073
stree,RENTS,temp=5.000000,eps=0.750000,10,1.86397,1.63717
stree,RENTS,temp=5.000000,eps=0.750000,11,2.16269,2.85473
stree,RENTS,temp=5.000000,eps=0.750000,12,5.05956,7.79473
stree,RENTS,temp=5.000000,eps=0.750000,13,5.02344,7.53888
stree,RENTS,temp=5.000000,eps=0.750000,14,4.61623,7.43581
stree,RENTS,temp=5.000000,eps=0.750000,15,1.99598,2.55253
stree,RENTS,temp=5.000000,eps=0.750000,16,1.71566,1.81341
stree,RENTS,temp=5.000000,eps=0.750000,17,1.80726,1.77495
stree,RENTS,temp=5.000000,eps=0.750000,18,1.94186,1.80415
stree,RENTS,temp=5.000000,eps=0.750000,19,5.05796,7.43862
stree,RENTS,temp=5.000000,eps=0.750000,20,1.79718,1.80128
stree,RENTS,temp=5.000000,eps=0.750000,21,2.21847,3.28824
stree,RENTS,temp=5.000000,eps=0.750000,22,2.14491,3.09253
stree,RENTS,temp=5.000000,eps=0.750000,23,4.60764,7.63458
stree,RENTS,temp=5.000000,eps=0.750000,24,4.55821,7.55721
stree,RENTS,temp=5.000000,eps=0.750000,25,4.95918,7.78846
stree,RENTS,temp=5.000000,eps=0.750000,26,1.70714,1.99162
stree,RENTS,temp=5.000000,eps=0.750000,27,1.79624,1.61905
stree,RENTS,temp=5.000000,eps=0.750000,28,1.66342,1.7552
stree,RENTS,temp=5.000000,eps=0.750000,29,2.15743,2.91394
stree,RENTS,temp=5.000000,eps=0.750000,30,5.34473,7.82069
stree,RENTS,temp=5.000000,eps=0.750000,31,1.7372,1.76008
stree,RENTS,temp=5.000000,eps=0.750000,32,2.1293,2.71265
stree,RENTS,temp=5.000000,eps=0.750000,33,1.71668,1.63587
stree,RENTS,temp=5.000000,eps=0.750000,34,4.87163,7.54024
stree,RENTS,temp=5.000000,eps=0.750000,35,4.50555,7.43483
stree,RENTS,temp=5.000000,eps=0.750000,36,4.94481,7.5319
stree,RENTS,temp=5.000000,eps=0.750000,37,1.9005,1.71891
stree,RENTS,temp=5.000000,eps=0.750000,38,1.96054,2.59671
stree,RENTS,temp=5.000000,eps=0.750000,39,0.134324,1.22529
stree,RENTS,temp=5.000000,eps=0.750000,40,4.92164,7.61483
stree,RENTS,temp=5.000000,eps=0.750000,41,2.20949,2.79033
stree,RENTS,temp=5.000000,eps=0.750000,42,0.125008,1.16202
stree,RENTS,temp=5.000000,eps=0.750000,43,5.03228,7.75309
stree,RENTS,temp=5.000000,eps=0.750000,44,1.8408,1.58693
stree,RENTS,temp=5.000000,eps=0.750000,45,4.98188,7.89808
stree,RENTS,temp=5.000000,eps=0.750000,46,4.82828,7.77221
stree,RENTS,temp=5.000000,eps=0.750000,47,2.19898,2.73162
stree,RENTS,temp=5.000000,eps=0.750000,48,1.83019,1.78886
stree,RENTS,temp=5.000000,eps=0.750000,49,5.06292,7.80825
stree,TENTS,temp=0.010000,eps=0.250000,0,0.252711,1.29199
stree,TENTS,temp=0.010000,eps=0.250000,1,1.67283,1.83091
stree,TENTS,temp=0.010000,eps=0.250000,2,1.75375,1.63388
stree,TENTS,temp=0.010000,eps=0.250000,3,0.386672,2.37356
stree,TENTS,temp=0.010000,eps=0.250000,4,4.6054,7.66374
stree,TENTS,temp=0.010000,eps=0.250000,5,0.128116,1.19011
stree,TENTS,temp=0.010000,eps=0.250000,6,0.0144565,1.00048
stree,TENTS,temp=0.010000,eps=0.250000,7,0.109252,1.13242
stree,TENTS,temp=0.010000,eps=0.250000,8,0.489488,3.10948
stree,TENTS,temp=0.010000,eps=0.250000,9,2.161,2.60847
stree,TENTS,temp=0.010000,eps=0.250000,10,0.305219,2.68683
stree,TENTS,temp=0.010000,eps=0.250000,11,-0.0234016,1.02142
stree,TENTS,temp=0.010000,eps=0.250000,12,-0.0123082,0.997646
stree,TENTS,temp=0.010000,eps=0.250000,13,1.83386,1.62643
stree,TENTS,temp=0.010000,eps=0.250000,14,-0.0297511,1.04373
stree,TENTS,temp=0.010000,eps=0.250000,15,1.76401,1.61239
stree,TENTS,temp=0.010000,eps=0.250000,16,1.63936,1.80658
stree,TENTS,temp=0.010000,eps=0.250000,17,5.11581,7.69958
stree,TENTS,temp=0.010000,eps=0.250000,18,1.72411,1.83886
stree,TENTS,temp=0.010000,eps=0.250000,19,5.26436,7.49859
stree,TENTS,temp=0.010000,eps=0.250000,20,2.18176,2.71462
stree,TENTS,temp=0.010000,eps=0.250000,21,1.80496,1.62994
stree,TENTS,temp=0.010000,eps=0.250000,22,0.000320158,0.984246
stree,TENTS,temp=0.010000,eps=0.250000,23,1.83414,1.82512
stree,TENTS,temp=0.010000,eps=0.250000,24,1.71454,1.82763
stree,TENTS,temp=0.010000,eps=0.250000,25,1.79847,1.62119
stree,TENTS,temp=0.010000,eps=0.250000,26,5.08331,7.64017
stree,TENTS,temp=0.010000,eps=0.250000,27,2.22966,2.97972
stree,TENTS,temp=0.010000,eps=0.250000,28,0.102856,1.15298
stree,TENTS,temp=0.010000,eps=0.250000,29,1.64555,1.65556
stree,TENTS,temp=0.010000,eps=0.250000,30,0.279297,1.30215
stree,TENTS,temp=0.010000,eps=0.250000,31,4.88537,7.61882
stree,TENTS,temp=0.010000,eps=0.250000,32,1.71097,1.82113
stree,TENTS,temp=0.010000,eps=0.250000,33,4.36771,7.35907
stree,TENTS,temp=0.010000,eps=0.250000,34,0.202555,1.31367
stree,TENTS,temp=0.010000,eps=0.250000,35,1.65491,1.61855
stree,TENTS,temp=0.010000,eps=0.250000,36,1.71986,1.62106
stree,TENTS,temp=0.010000,eps=0.250000,37,0.0997171,1.16873
stree,TENTS,temp=0.010000,eps=0.250000,38,1.62236,1.64397
stree,TENTS,temp=0.010000,eps=0.250000,39,1.74103,1.68948
stree,TENTS,temp=0.010000,eps=0.250000,40,0.145986,1.12921
stree,TENTS,temp=0.010000,eps=0.250000,41,0.0438341,1.04899
stree,TENTS,temp=0.010000,eps=0.250000,42,0.415185,2.44706
stree,TENTS,temp=0.010000,eps=0.250000,43,1.81738,1.72681
stree,TENTS,temp=0.010000,eps=0.250000,44,5.4067,7.9609
stree,TENTS,temp=0.010000,eps=0.250000,45,1.81482,1.61938
stree,TENTS,temp=0.010000,eps=0.250000,46,0.140627,1.19929
stree,TENTS,temp=0.010000,eps=0.250000,47,1.63711,1.78443
stree,TENTS,temp=0.010000,eps=0.250000,48,0.0854946,1.26275
stree,TENTS,temp=0.010000,eps=0.250000,49,4.97544,7.77447
stree,TENTS,temp=0.010000,eps=0.500000,0,2.04512,2.54703
stree,TENTS,temp=0.010000,eps=0.500000,1,1.99963,2.99245
stree,TENTS,temp=0.010000,eps=0.500000,2,1.63593,1.7466
stree,TENTS,temp=0.010000,eps=0.500000,3,1.72686,1.61656
stree,TENTS,temp=0.010000,eps=0.500000,4,1.74068,1.9736
stree,TENTS,temp=0.010000,eps=0.500000,5,4.54302,7.49367
stree,TENTS,temp=0.010000,eps=0.500000,6,0.115435,1.14854
stree,TENTS,temp=0.010000,eps=0.500000,7,2.07857,2.95676
stree,TENTS,temp=0.010000,eps=0.500000,8,1.80226,1.72389
stree,TENTS,temp=0.010000,eps=0.500000,9,4.84656,7.50607
stree,TENTS,temp=0.010000,eps=0.500000,10,1.73078,1.79498
stree,TENTS,temp=0.010000,eps=0.500000,11,1.70577,1.77122
stree,TENTS,temp=0.010000,eps=0.500000,12,0.216037,1.32132
stree,TENTS,temp=0.010000,eps=0.500000,13,0.509572,2.58945
stree,TENTS,temp=0.010000,eps=0.500000,14,1.74403,1.77875
stree,TENTS,temp=0.010000,eps=0.500000,15,1.74722,1.74047
stree,TENTS,temp=0.010000,eps=0.500000,16,4.51109,7.83614
stree,TENTS,temp=0.010000,eps=0.500000,17,0.170809,1.42505
stree,TENTS,temp=0.010000,eps=0.500000,18,4.68671,7.52008
stree,TENTS,temp=0.010000,eps=0.500000,19,-0.0271107,1.01534
stree,TENTS,temp=0.010000,eps=0.500000,20,1.76329,1.7939
stree,TENTS,temp=0.010000,eps=0.500000,21,0.461925,2.55624
stree,TENTS,temp=0.010000,eps=0.500000,22,0.776919,3.28178
stree,TENTS,temp=0.010000,eps=0.500000,23,2.09134,2.72896
stree,TENTS,temp=0.010000,eps=0.500000,24,0.368553,2.6515
stree,TENTS,temp=0.010000,eps=0.500000,25,2.00558,2.48331
stree,TENTS,temp=0.010000,eps=0.500000,26,1.84537,1.87643
stree,TENTS,temp=0.010000,eps=0.500000,27,1.88543,1.75388
stree,TENTS,temp=0.010000,eps=0.500000,28,1.84587,1.68556
stree,TENTS,temp=0.010000,eps=0.500000,29,0.258393,2.12545
stree,TENTS,temp=0.010000,eps=0.500000,30,1.71989,1.63907
stree,TENTS,temp=0.010000,eps=0.500000,31,1.74773,1.76058
stree,TENTS,temp=0.010000,eps=0.500000,32,1.79427,1.65568
stree,TENTS,temp=0.010000,eps=0.500000,33,0.296207,1.66095
stree,TENTS,temp=0.010000,eps=0.500000,34,0.142201,1.13591
stree,TENTS,temp=0.010000,eps=0.500000,35,1.74118,1.77213
stree,TENTS,temp=0.010000,eps=0.500000,36,0.224412,1.39922
stree,TENTS,temp=0.010000,eps=0.500000,37,1.75215,1.83441
stree,TENTS,temp=0.010000,eps=0.500000,38,0.624828,2.84683
stree,TENTS,temp=0.010000,eps=0.500000,39,4.40396,7.41682
stree,TENTS,temp=0.010000,eps=0.500000,40,1.64873,1.66418
stree,TENTS,temp=0.010000,eps=0.500000,41,1.56939,1.82125
stree,TENTS,temp=0.010000,eps=0.500000,42,5.38056,7.58254
stree,TENTS,temp=0.010000,eps=0.500000,43,1.69921,1.64075
stree,TENTS,temp=0.010000,eps=0.500000,44,1.77257,1.7295
stree,TENTS,temp=0.010000,eps=0.500000,45,0.193615,1.17675
stree,TENTS,temp=0.010000,eps=0.500000,46,0.35295,1.50899
stree,TENTS,temp=0.010000,eps=0.500000,47,1.92578,2.67625
stree,TENTS,temp=0.010000,eps=0.500000,48,1.78579,1.64525
stree,TENTS,temp=0.010000,eps=0.500000,49,2.12608,2.48507
stree,TENTS,temp=0.010000,eps=0.750000,0,2.05036,2.73091
stree,TENTS,temp=0.010000,eps=0.750000,1,4.78833,7.45021
stree,TENTS,temp=0.010000,eps=0.750000,2,0.545809,2.76548
stree,TENTS,temp=0.010000,eps=0.750000,3,1.77958,1.61131
stree,TENTS,temp=0.010000,eps=0.750000,4,2.1719,2.86679
stree,TENTS,temp=0.010000,eps=0.750000,5,4.85375,7.48085
stree,TENTS,temp=0.010000,eps=0.750000,6,1.68042,1.63848
stree,TENTS,temp=0.010000,eps=0.750000,7,1.65948,1.8243
stree,TENTS,temp=0.010000,eps=0.750000,8,5.41773,7.49051
stree,TENTS,temp=0.010000,eps=0.750000,9,1.68666,1.6084
stree,TENTS,temp=0.010000,eps=0.750000,10,1.87192,1.56428
stree,TENTS,temp=0.010000,eps=0.750000,11,0.114497,1.2064
stree,TENTS,temp=0.010000,eps=0.750000,12,1.67179,1.77162
stree,TENTS,temp=0.010000,eps=0.750000,13,1.83651,1.7183
stree,TENTS,temp=0.010000,eps=0.750000,14,4.59214,7.47853
stree,TENTS,temp=0.010000,eps=0.750000,15,4.50718,7.41923
stree,TENTS,temp=0.010000,eps=0.750000,16,0.319276,1.27667
stree,TENTS,temp=0.010000,eps=0.750000,17,5.04915,7.53401
stree,TENTS,temp=0.010000,eps=0.750000,18,4.99261,7.87685
stree,TENTS,temp=0.010000,eps=0.750000,19,5.25568,7.71137
stree,TENTS,temp=0.010000,eps=0.750000,20,1.86633,1.75467
stree,TENTS,temp=0.010000,eps=0.750000,21,1.78518,1.78669
stree,TENTS,temp=0.010000,eps=0.750000,22,4.7528,7.35552
stree,TENTS,temp=0.010000,eps=0.750000,23,1.80886,1.74804
stree,TENTS,temp=0.010000,eps=0.750000,24,1.68195,1.82829
stree,TENTS,temp=0.010000,eps=0.750000,25,0.324744,2.35145
stree,TENTS,temp=0.010000,eps=0.750000,26,2.18053,2.99017
stree,TENTS,temp=0.010000,eps=0.750000,27,0.241098,1.25584
stree,TENTS,temp=0.010000,eps=0.750000,28,2.04155,2.39156
stree,TENTS,temp=0.010000,eps=0.750000,29,1.68026,1.58746
stree,TENTS,temp=0.010000,eps=0.750000,30,1.83128,1.60097
stree,TENTS,temp=0.010000,eps=0.750000,31,1.84094,1.78795
stree,TENTS,temp=0.010000,eps=0.750000,32,1.81644,1.81838
stree,TENTS,temp=0.010000,eps=0.750000,33,1.99182,2.46901
stree,TENTS,temp=0.010000,eps=0.750000,34,0.309404,1.40841
stree,TENTS,temp=0.010000,eps=0.750000,35,1.87548,1.85296
stree,TENTS,temp=0.010000,eps=0.750000,36,4.75362,7.26938
stree,TENTS,temp=0.010000,eps=0.750000,37,1.7874,1.60769
stree,TENTS,temp=0.010000,eps=0.750000,38,1.7733,1.78906
stree,TENTS,temp=0.010000,eps=0.750000,39,1.89348,1.77606
stree,TENTS,temp=0.010000,eps=0.750000,40,1.76892,1.81141
stree,TENTS,temp=0.010000,eps=0.750000,41,1.72205,1.6262
stree,TENTS,temp=0.010000,eps=0.750000,42,1.85221,1.81064
stree,TENTS,temp=0.010000,eps=0.750000,43,4.34143,7.17516
stree,TENTS,temp=0.010000,eps=0.750000,44,1.80831,1.73257
stree,TENTS,temp=0.010000,eps=0.750000,45,1.87026,1.82309
stree,TENTS,temp=0.010000,eps=0.750000,46,2.1658,2.58446
stree,TENTS,temp=0.010000,eps=0.750000,47,5.43053,7.58311
stree,TENTS,temp=0.010000,eps=0.750000,48,4.55709,7.53924
stree,TENTS,temp=0.010000,eps=0.750000,49,1.84638,1.80147
stree,TENTS,temp=0.100000,eps=0.250000,0,4.68175,7.53199
stree,TENTS,temp=0.100000,eps=0.250000,1,1.78281,1.61569
stree,TENTS,temp=0.100000,eps=0.250000,2,1.82076,1.60648
stree,TENTS,temp=0.100000,eps=0.250000,3,1.68798,1.74642
stree,TENTS,temp=0.100000,eps=0.250000,4,4.76196,7.45017
stree,TENTS,temp=0.100000,eps=0.250000,5,4.8932,7.65791
stree,TENTS,temp=0.100000,eps=0.250000,6,0.516512,2.79437
stree,TENTS,temp=0.100000,eps=0.250000,7,1.60083,1.68182
stree,TENTS,temp=0.100000,eps=0.250000,8,0.088052,1.24477
stree,TENTS,temp=0.100000,eps=0.250000,9,1.66515,1.78544
stree,TENTS,temp=0.100000,eps=0.250000,10,1.67368,1.65453
stree,TENTS,temp=0.100000,eps=0.250000,11,4.69993,7.40557
stree,TENTS,temp=0.100000,eps=0.250000,12,1.84948,1.60382
stree,TENTS,temp=0.100000,eps=0.250000,13,1.78154,1.62276
stree,TENTS,temp=0.100000,eps=0.250000,14,5.02203,7.71137
stree,TENTS,temp=0.100000,eps=0.250000,15,1.66324,1.82222
stree,TENTS,temp=0.100000,eps=0.250000,16,0.353997,2.85706
stree,TENTS,temp=0.100000,eps=0.250000,17,0.191806,1.34163
stree,TENTS,temp=0.100000,eps=0.250000,18,-0.0285732,1.01608
stree,TENTS,temp=0.100000,eps=0.250000,19,0.135596,1.25964
stree,TENTS,temp=0.100000,eps=0.250000,20,1.78206,1.83252
stree,TENTS,temp=0.100000,eps=0.250000,21,0.142507,1.24468
stree,TENTS,temp=0.100000,eps=0.250000,22,-0.00776229,0.99835
stree,TENTS,temp=0.100000,eps=0.250000,23,0.422089,2.62092
stree,TENTS,temp=0.100000,eps=0.250000,24,2.12054,2.75324
stree,TENTS,temp=0.100000,eps=0.250000,25,2.0776,2.9742
stree,TENTS,temp=0.100000,eps=0.250000,26,0.681182,2.80259
stree,TENTS,temp=0.100000,eps=0.250000,27,4.6421,7.49061
stree,TENTS,temp=0.100000,eps=0.250000,28,0.404944,2.48737
stree,TENTS,temp=0.100000,eps=0.250000,29,1.77594,1.58203
stree,TENTS,temp=0.100000,eps=0.250000,30,0.0171757,1.09933
stree,TENTS,temp=0.100000,eps=0.250000,31,1.64202,1.66978
stree,TENTS,temp=0.100000,eps=0.250000,32,0.128857,1.34573
stree,TENTS,temp=0.100000,eps=0.250000,33,1.76129,1.65048
stree,TENTS,temp=0.100000,eps=0.250000,34,0.0995672,1.16577
stree,TENTS,temp=0.100000,eps=0.250000,35,0.0821525,1.11694
stree,TENTS,temp=0.100000,eps=0.250000,36,5.38816,7.65416
stree,TENTS,temp=0.100000,eps=0.250000,37,5.02181,7.99679
stree,TENTS,temp=0.100000,eps=0.250000,38,0.448508,2.4575
stree,TENTS,temp=0.100000,eps=0.250000,39,1.7116,1.6044
stree,TENTS,temp=0.100000,eps=0.250000,40,1.70025,1.62954
stree,TENTS,temp=0.100000,eps=0.250000,41,0.00194932,1.02642
stree,TENTS,temp=0.100000,eps=0.250000,42,0.0550588,1.04579
stree,TENTS,temp=0.100000,eps=0.250000,43,1.90587,1.7649
stree,TENTS,temp=0.100000,eps=0.250000,44,5.19443,7.68406
stree,TENTS,temp=0.100000,eps=0.250000,45,1.6855,1.66568
stree,TENTS,temp=0.100000,eps=0.250000,46,1.66036,1.67229
stree,TENTS,temp=0.100000,eps=0.250000,47,1.63312,1.76332
stree,TENTS,temp=0.100000,eps=0.250000,48,2.21703,2.65935
stree,TENTS,temp=0.100000,eps=0.250000,49,0.40322,2.55737
stree,TENTS,temp=0.100000,eps=0.500000,0,2.14301,2.78368
stree,TENTS,temp=0.100000,eps=0.500000,1,1.87968,1.57991
stree,TENTS,temp=0.100000,eps=0.500000,2,4.87827,7.60876
stree,TENTS,temp=0.100000,eps=0.500000,3,1.72879,1.82213
stree,TENTS,temp=0.100000,eps=0.500000,4,1.62955,1.78822
stree,TENTS,temp=0.100000,eps=0.500000,5,4.73175,7.56298
stree,TENTS,temp=0.100000,eps=0.500000,6,4.6732,7.62968
stree,TENTS,temp=0.100000,eps=0.500000,7,2.18476,2.80506
stree,TENTS,temp=0.100000,eps=0.500000,8,2.21139,2.57772
stree,TENTS,temp=0.100000,eps=0.500000,9,1.86505,1.62131
stree,TENTS,temp=0.100000,eps=0.500000,10,1.89391,2.56167
stree,TENTS,temp=0.100000,eps=0.500000,11,1.74772,1.62121
stree,TENTS,temp=0.100000,eps=0.500000,12,1.68918,1.77172
stree,TENTS,temp=0.100000,eps=0.500000,13,5.1726,7.81609
stree,TENTS,temp=0.100000,eps=0.500000,14,5.12919,7.77413
stree,TENTS,temp=0.100000,eps=0.500000,15,0.162653,1.17324
stree,TENTS,temp=0.100000,eps=0.500000,16,4.99964,7.55093
stree,TENTS,temp=0.100000,eps=0.500000,17,1.64694,1.78474
stree,TENTS,temp=0.100000,eps=0.500000,18,2.16056,2.78781
stree,TENTS,temp=0.100000,eps=0.500000,19,1.65611,1.77609
stree,TENTS,temp=0.100000,eps=0.500000,20,0.712435,3.32635
stree,TENTS,temp=0.100000,eps=0.500000,21,1.84191,1.60574
stree,TENTS,temp=0.100000,eps=0.500000,22,0.480597,2.86317
stree,TENTS,temp=0.100000,eps=0.500000,23,1.85103,1.76792
stree,TENTS,temp=0.100000,eps=0.500000,24,0.126447,1.16338
stree,TENTS,temp=0.100000,eps=0.500000,25,4.65871,7.64126
stree,TENTS,temp=0.100000,eps=0.500000,26,0.113834,1.21131
stree,TENTS,temp=0.100000,eps=0.500000,27,1.72175,1.63178
stree,TENTS,temp=0.100000,eps=0.500000,28,4.70375,7.57341
stree,TENTS,temp=0.100000,eps=0.500000,29,1.8954,1.77782
stree,TENTS,temp=0.100000,eps=0.500000,30,1.91895,1.87969
stree,TENTS,temp=0.100000,eps=0.500000,31,2.20237,2.74122
stree,TENTS,temp=0.100000,eps=0.500000,32,1.9112,2.5176
stree,TENTS,temp=0.100000,eps=0.500000,33,2.15971,2.62591
stree,TENTS,temp=0.100000,eps=0.500000,34,0.220625,1.26433
stree,TENTS,temp=0.100000,eps=0.500000,35,1.88854,1.59045
stree,TENTS,temp=0.100000,eps=0.500000,36,0.0984961,1.12357
stree,TENTS,temp=0.100000,eps=0.500000,37,0.462782,2.42621
