algorithm,seed,max_evals,evaluations,best_noisy,post_true,post_return_mean,post_loss_median,post_loss_cvar20
CMA-ES-sep,26,258,258,20.8318003296845,22.50261069328746,-22.50261069328746,10.996689734254014,70.69776050376967
CMA-ES-sep,27,258,258,2.3095773856286117,40.787003634472285,-40.787003634472285,14.10487246849446,147.241466020676
CMA-ES-sep,28,258,258,12.961813327896996,123.96161069383072,-123.96161069383072,16.17929514173126,537.9544179014222
CMA-ES-sep,29,258,258,5.233014095107617,18.306598763996664,-18.306598763996664,7.310943074400242,64.60339616931093
CMA-ES-sep,30,258,258,10.459177790698137,373.5304156688227,-373.5304156688227,394.9847359599937,614.9079331174735
CMA-ES-sep,31,258,258,4.876591622657857,37.39231390146891,-37.39231390146891,16.541740707128568,128.59394167557028
CMA-ES-sep,32,258,258,75.0071048036892,125.81669351883164,-125.81669351883164,72.97515084951638,341.348876378933
CMA-ES-sep,33,258,258,14.08548823033037,21.160829652807905,-21.160829652807905,4.549126106196154,86.71405077982006
CMA-ES-sep,34,258,258,12.31611367091934,34.61599756929371,-34.61599756929371,17.55115938784072,112.03047014757693
CMA-ES-sep,35,258,258,2.290654724245161,30.46552686551606,-30.46552686551606,9.291935082998059,115.48030591048571
CMA-ES-sep,36,258,258,13.387214403259915,18.046936315068507,-18.046936315068507,8.287076551624445,56.716167093644074
CMA-ES-sep,37,258,258,228.57908120919532,208.81043810031696,-208.81043810031696,193.69089487000286,464.8981948595998
CMA-ES-sep,38,258,258,20.056695530233895,141.68863897868232,-141.68863897868232,68.38130159593898,387.866969254561
CMA-ES-sep,39,258,258,4.304404668230071,18.357188612574554,-18.357188612574554,8.62023347789559,58.564465224390474
CMA-ES-sep,40,258,258,5.044886799835578,27.291429067354624,-27.291429067354624,4.134128890464717,118.42743686734866
CMA-ES-sep,41,258,258,314.78633481676763,364.6285510827716,-364.6285510827716,393.1586942450476,585.1921610261475
CMA-ES-sep,42,258,258,138.33935011427815,140.33790706671687,-140.33790706671687,103.34986717782607,356.16970950281575
CMA-ES-sep,43,258,258,38.35736337064216,53.101768506603634,-53.101768506603634,38.01266825425189,139.0269123213771
CMA-ES-sep,44,258,258,13.08205975659664,148.90154152902358,-148.90154152902358,116.13981219577116,353.08412387288104
CMA-ES-sep,45,258,258,2.463422297880807,16.75093741009642,-16.75093741009642,5.43684616360805,62.451382154213135
CMA-ES-sep,46,258,258,3.3497580078780964,43.49556452516843,-43.49556452516843,5.59719258290298,193.40998447041517
CMA-ES-sep,47,258,258,261.05749922515713,200.11006336702184,-200.11006336702184,168.57341883887915,455.07207009057663
CMA-ES-sep,48,258,258,4.313048751927584,30.660617542148827,-30.660617542148827,17.894394396877114,89.33349904662893
CMA-ES-sep,49,258,258,3.933702738466097,15.488813658834061,-15.488813658834061,6.1464517127476075,54.53777915696196
CMA-ES-sep,50,258,258,10.6607510103305,152.77537249810604,-152.77537249810604,86.35538021559647,409.4315516270256
UH-CMA-ES(maxevals=30),1,258,258,197.870360343393,456.43088301165864,-456.43088301165864,496.4628009242688,594.3926124303059
UH-CMA-ES(maxevals=30),2,258,258,23.138940334787254,110.21287870268912,-110.21287870268912,87.1444890755268,214.31930632819996
UH-CMA-ES(maxevals=30),3,258,258,134.77542866562618,430.64486262781725,-430.64486262781725,459.9932436467303,626.7742500689284
UH-CMA-ES(maxevals=30),4,258,258,9.546868320378953,122.10706109752493,-122.10706109752493,86.19132297727927,316.56263197773217
UH-CMA-ES(maxevals=30),5,258,258,2.6504463280816846,28.8668445771539,-28.8668445771539,4.383166077047169,125.67791627506709
UH-CMA-ES(maxevals=30),6,258,258,30.14791660999493,56.34207600563222,-56.34207600563222,38.764231160687025,133.5204399961557
UH-CMA-ES(maxevals=30),7,258,258,6.0827275143468835,41.89204531409454,-41.89204531409454,9.089108127996639,172.95820754647087
