angles_pos_neutral,angles_pos_neg,angles_neg_neutral
0.43734854,0.51650554,0.27717352
0.37685457,0.7159231,0.5368267
0.5165436,0.7016072,0.5368267
0.45663077,0.7022288,0.5368267
0.34935987,0.6770789,0.5368267
0.39133754,0.32423314,0.39824128
0.39133754,0.42240074,0.5136823
0.39133754,0.4230188,0.51522803
0.39133754,0.5715363,0.64736223
0.03234969,0.38688534,0.44292104
0.03234969,0.46190766,0.4981826
0.03234969,0.33454317,0.3689208
0.03234969,0.47734836,0.48014188
0.24049915,0.5181083,0.52474487
0.24049915,0.62228286,0.5379739
0.24049915,0.46080375,0.4216572
0.24049915,0.38387674,0.44155467
0.35680833,0.32106853,0.36167306
0.35680833,0.4340273,0.4368383
0.35680833,0.43410987,0.29218388
0.35680833,0.5801216,0.37220064
0.31744975,0.32423314,0.30139846
0.29364195,0.38688534,0.30139846
0.42239988,0.5181083,0.30139846
0.36655244,0.32106853,0.30139846
0.39231756,0.42240074,0.5320054
0.28242224,0.46190766,0.5320054
0.34773394,0.62228286,0.5320054
0.36682436,0.4340273,0.5320054
0.50090903,0.4230188,0.47197
0.3448565,0.33454317,0.47197
0.38264126,0.46080375,0.47197
0.48989412,0.43410987,0.47197
0.47757185,0.5715363,0.30014133
0.34299248,0.47734836,0.30014133
0.30004454,0.38387674,0.30014133
0.5346763,0.5801216,0.30014133
0.46424806,0.55262476,0.4435848
0.46424806,0.6181655,0.5422435
0.46424806,0.62903374,0.6109577
0.46424806,0.53098166,0.43934992
0.45553693,0.48095894,0.43790168
0.45553693,0.6064758,0.5151184
0.45553693,0.66125417,0.50513613
0.45553693,0.4771786,0.4795882
0.4285465,0.5483621,0.5355475
0.4285465,0.59581274,0.58712536
0.4285465,0.56890893,0.5845803
0.4285465,0.5863505,0.60482335
0.7538713,0.53850234,0.45953548
0.7538713,0.6204173,0.5072441
0.7538713,0.724808,0.5562248
0.7538713,0.49910605,0.5325474
0.46615803,0.55262476,0.25897512
0.43289182,0.48095894,0.25897512
0.47082716,0.5483621,0.25897512
0.5012323,0.53850234,0.25897512
0.5214212,0.6181655,0.31121165
0.4827618,0.6064758,0.31121165
0.55576897,0.59581274,0.31121165
0.56243044,0.6204173,0.31121165
0.56052524,0.62903374,0.30712724
0.5638591,0.66125417,0.30712724
0.4870028,0.56890893,0.30712724
0.6176332,0.724808,0.30712724
0.57019943,0.53098166,0.40869838
0.5888467,0.4771786,0.40869838
0.48970973,0.5863505,0.40869838
0.674753,0.49910605,0.40869838
0.018445782,0.47566605,0.4459619
0.018445782,0.5161742,0.5042471
0.018445782,0.57287633,0.55349445
0.018445782,0.54497117,0.5251812
0.5203426,0.5803372,0.47304535
0.5203426,0.5156638,0.44123405
0.5203426,0.62531906,0.44951582
0.5203426,0.60736585,0.4614839
0.58649975,0.5155273,0.4189552
0.58649975,0.5422572,0.4156074
0.58649975,0.5791644,0.4164895
0.58649975,0.56983954,0.4413937
0.3605004,0.45177475,0.31879392
0.3605004,0.46233925,0.31619582
0.3605004,0.51765174,0.36855793
0.3605004,0.5167123,0.34497792
0.25083214,0.47566605,0.30066448
0.41925445,0.5803372,0.30066448
0.41178685,0.5155273,0.30066448
0.3473617,0.45177475,0.30066448
0.33063227,0.5161742,0.29288724
0.5229813,0.5156638,0.29288724
0.52683127,0.5422572,0.29288724
0.39761767,0.46233925,0.29288724
0.5041495,0.57287633,0.43815455
0.6559603,0.62531906,0.43815455
0.67214787,0.5791644,0.43815455
0.4589817,0.51765174,0.43815455
0.58302647,0.54497117,0.31910175
0.66998607,0.60736585,0.31910175
0.6650486,0.56983954,0.31910175
0.50235665,0.5167123,0.31910175
0.43931943,0.66028225,0.57115906
0.43931943,0.71216756,0.68186957
0.43931943,0.659341,0.6420479
0.43931943,0.61744434,0.4769116
0.33428797,0.5033505,0.56475306
0.33428797,0.5924817,0.66215765
0.33428797,0.547516,0.6529556
0.33428797,0.5551268,0.50669456
0.38454592,0.7202832,0.62596095
0.38454592,0.6805849,0.65538967
0.38454592,0.6439619,0.6297747
0.38454592,0.66697294,0.59041977
0.07002607,0.65549326,0.7158869
0.07002607,0.62145543,0.64465725
0.07002607,0.5716598,0.60023075
0.07002607,0.58225775,0.67445636
0.40558344,0.66028225,0.66337067
0.5461774,0.5033505,0.66337067
0.4007167,0.7202832,0.66337067
0.30031627,0.65549326,0.66337067
0.4694751,0.71216756,0.46356302
0.41722372,0.5924817,0.46356302
0.4654337,0.6805849,0.46356302
0.35720316,0.62145543,0.46356302
0.48353976,0.659341,0.37769523
0.4260733,0.547516,0.37769523
0.52505374,0.6439619,0.37769523
0.33742625,0.5716598,0.37769523
0.5933078,0.61744434,0.41864803
0.5098746,0.5551268,0.41864803
0.59146965,0.66697294,0.41864803
0.4620924,0.58225775,0.41864803
0.30450827,0.4391638,0.37486443
0.30450827,0.5990461,0.4697273
0.30450827,0.6077445,0.49572897
0.30450827,0.39331317,0.38607123
0.41664273,0.571044,0.41424853
0.41664273,0.5439787,0.4951188
0.41664273,0.58708763,0.55568343
0.41664273,0.40034527,0.3963291
0.37230235,0.646821,0.62704897
0.37230235,0.7010337,0.6889181
0.37230235,0.7201897,0.7133817
0.37230235,0.33738488,0.40343836
0.27924755,0.49624836,0.573734
0.27924755,0.54206496,0.6221039
0.27924755,0.66223454,0.706796
0.27924755,0.34087658,0.3930662
0.4877257,0.4391638,0.2682382
0.62209624,0.571044,0.2682382
0.6576635,0.646821,0.2682382
0.5591285,0.49624836,0.2682382
0.44732147,0.5990461,0.63805175
0.45790872,0.5439787,0.63805175
0.451143,0.7010337,0.63805175
0.46560776,0.54206496,0.63805175
0.6363776,0.6077445,0.46976703
0.5412806,0.58708763,0.46976703
0.69864136,0.7201897,0.46976703
0.5873167,0.66223454,0.46976703
0.37676403,0.39331317,0.5053092
0.53468096,0.40034527,0.5053092
0.55880326,0.33738488,0.5053092
0.43178266,0.34087658,0.5053092
0.36016113,0.5841075,0.56569684
0.36016113,0.5147737,0.37118447
0.36016113,0.6062347,0.4762951
0.36016113,0.64880013,0.53982365
0.35936445,0.56696975,0.6343061
0.35936445,0.42322725,0.46223593
0.35936445,0.5779133,0.5705113
0.35936445,0.63994735,0.56657696
0.4288484,0.69544435,0.78071415
0.4288484,0.5379791,0.5975994
0.4288484,0.5109535,0.72478026
0.4288484,0.71789026,0.7729389
0.5388808,0.47254992,0.68644714
0.5388808,0.5243159,0.5173074
0.5388808,0.6005709,0.6038754
0.5388808,0.603177,0.69380957
0.4055687,0.5841075,0.41936103
0.3609871,0.56696975,0.41936103
0.35194504,0.69544435,0.41936103
0.4037742,0.47254992,0.41936103
0.44566774,0.5147737,0.4145919
0.4210679,0.42322725,0.4145919
0.47975555,0.5379791,0.4145919
0.5251016,0.5243159,0.4145919
0.48806924,0.6062347,0.52156055
0.4801285,0.5779133,0.52156055
0.48852062,0.5109535,0.52156055
0.5881673,0.6005709,0.52156055
0.36978406,0.64880013,0.5685024
0.4646898,0.63994735,0.5685024
0.49858302,0.71789026,0.5685024
0.4044518,0.603177,0.5685024
0.53031087,0.5143598,0.3769691
0.53031087,0.50103974,0.47843093
0.53031087,0.45392042,0.42211646
0.53031087,0.48739973,0.46198303
0.39939737,0.5804376,0.35690874
0.39939737,0.51697576,0.4914595
0.39939737,0.49974924,0.43420637
0.39939737,0.4518868,0.48979554
0.2749673,0.49312812,0.5247824
0.2749673,0.46240819,0.47802043
0.2749673,0.3797047,0.386469
0.2749673,0.47850293,0.42435282
0.35589772,0.46050856,0.35093
0.35589772,0.42152655,0.47490647
0.35589772,0.4899284,0.40425315
0.35589772,0.40640384,0.5012871
0.44850582,0.5143598,0.3638686
0.5421802,0.5804376,0.3638686
0.46113068,0.49312812,0.3638686
0.41283673,0.46050856,0.3638686
0.55562377,0.50103974,0.36305457
0.61073345,0.51697576,0.36305457
0.5578571,0.46240819,0.36305457
0.5634786,0.42152655,0.36305457
0.6600553,0.45392042,0.5102389
0.58621585,0.49974924,0.5102389
0.48833284,0.3797047,0.5102389
0.51712424,0.4899284,0.5102389
0.3422355,0.48739973,0.31935403
0.38056898,0.4518868,0.31935403
0.36193103,0.47850293,0.31935403
0.29149702,0.40640384,0.31935403
0.40287524,0.5285095,0.48729652
0.40287524,0.50066984,0.49276948
0.40287524,0.5546555,0.52454704
0.40287524,0.55882645,0.57254934
0.3203328,0.63185906,0.41765207
0.3203328,0.64760435,0.40734193
0.3203328,0.5878774,0.440575
0.3203328,0.6690614,0.48699796
0.35226452,0.6565908,0.6213422
0.35226452,0.54777044,0.6498114
0.35226452,0.45744956,0.44359738
0.35226452,0.6509208,0.7023927
0.36586392,0.59075665,0.665961
0.36586392,0.6030358,0.66480523
0.36586392,0.5035599,0.5856833
0.36586392,0.6524474,0.694157
0.44820654,0.5285095,0.67876214
0.57097554,0.63185906,0.67876214
0.47659332,0.6565908,0.67876214
0.5211936,0.59075665,0.67876214
0.5431901,0.50066984,0.2105137
0.5560961,0.64760435,0.2105137
0.53902364,0.54777044,0.2105137
0.5549224,0.6030358,0.2105137
0.490081,0.5546555,0.36745152
0.5058266,0.5878774,0.36745152
0.47146076,0.45744956,0.36745152
0.4723533,0.5035599,0.36745152
0.44119647,0.55882645,0.50429475
0.32870194,0.6690614,0.50429475
0.5087292,0.6509208,0.50429475
0.28816882,0.6524474,0.50429475
0.20898485,0.5486348,0.4851331
0.20898485,0.5563381,0.51175815
0.20898485,0.5350181,0.52957344
0.49690762,0.6091975,0.49666327
0.49690762,0.49340692,0.44339186
0.49690762,0.46011525,0.4797634
0.22522645,0.48276076,0.41932106
0.22522645,0.48614305,0.42220348
0.22522645,0.42149112,0.37257951
0.5407576,0.5486348,0.23654433
0.59904677,0.6091975,0.23654433
0.51822007,0.48276076,0.23654433
0.6262499,0.5563381,0.23359936
0.64940184,0.49340692,0.23359936
0.5737024,0.48614305,0.23359936
0.49897176,0.5350181,0.279634
0.41965327,0.46011525,0.279634
0.36774528,0.42149112,0.279634
0.20760393,0.7043764,0.6603303
0.20760393,0.52586913,0.49475196
0.20760393,0.4587505,0.45515314
0.20760393,0.550002,0.51147854
0.40535975,0.6606748,0.6368742
0.40535975,0.6177451,0.46491656
0.40535975,0.6032638,0.4735158
0.40535975,0.64617467,0.51878613
0.26147914,0.6601667,0.67849314
0.26147914,0.46736944,0.47884184
0.26147914,0.31952637,0.4253642
0.26147914,0.55044293,0.6066793
0.3216806,0.59643924,0.66111565
0.3216806,0.6128542,0.52518785
0.3216806,0.54758906,0.5204878
0.3216806,0.6004317,0.6005488
0.44838625,0.7043764,0.529267
0.4874825,0.6606748,0.529267
0.5667725,0.6601667,0.529267
0.4068645,0.59643924,0.529267
0.41986185,0.52586913,0.10087912
0.5202067,0.6177451,0.10087912
0.4158855,0.46736944,0.10087912
0.48622313,0.6128542,0.10087912
0.431768,0.4587505,0.43681663
0.5342864,0.6032638,0.43681663
0.37703547,0.31952637,0.43681663
0.483089,0.54758906,0.43681663
0.3558188,0.550002,0.35051638
0.48595506,0.64617467,0.35051638
0.394671,0.55044293,0.35051638
0.40953964,0.6004317,0.35051638
0.27178717,0.6667136,0.7522533
0.27178717,0.6936352,0.73817396
0.27178717,0.71706086,0.7567604
0.27178717,0.69765824,0.745551
0.5105963,0.6332794,0.6279402
0.5105963,0.6293192,0.67168915
0.5105963,0.7369654,0.654675
0.5105963,0.6799434,0.6498191
0.47223654,0.6442016,0.5419933
0.47223654,0.6642542,0.5818433
0.47223654,0.7095881,0.62305415
0.47223654,0.68602014,0.6039916
0.33827353,0.63440514,0.5771272
0.33827353,0.6236525,0.5916822
0.33827353,0.7101369,0.63342655
0.33827353,0.64237416,0.5859537
0.49800423,0.6667136,0.64566934
0.2752691,0.6332794,0.64566934
0.41884622,0.6442016,0.64566934
0.31693584,0.63440514,0.64566934
0.62584805,0.6936352,0.27426007
0.73785496,0.6293192,0.27426007
0.6322545,0.6642542,0.27426007
0.7560406,0.6236525,0.27426007
0.4650205,0.71706086,0.62779653
0.34274188,0.7369654,0.62779653
0.34541914,0.7095881,0.62779653
0.35036126,0.7101369,0.62779653
0.5333524,0.69765824,0.6504817
0.32935962,0.6799434,0.6504817
0.41657612,0.68602014,0.6504817
0.28102323,0.64237416,0.6504817
0.57071036,0.4057159,0.39217216
0.57071036,0.4107898,0.37890917
0.57071036,0.336447,0.32209492
0.57071036,0.42892647,0.63654095
0.24576831,0.3078621,0.28564197
0.24576831,0.30898032,0.29156697
0.24576831,0.3904966,0.33313128
0.24576831,0.5579686,0.57457644
0.36550152,0.31696296,0.41979462
0.36550152,0.43285787,0.43305492
0.36550152,0.44069427,0.375817
0.36550152,0.5813886,0.42019695
0.3426985,0.38824335,0.29084745
0.3426985,0.45116055,0.3075987
0.3426985,0.4905604,0.2333849
0.3426985,0.45688564,0.34975937
0.47956997,0.4057159,0.20127118
0.340392,0.3078621,0.20127118
0.39857453,0.31696296,0.20127118
0.37993142,0.38824335,0.20127118
0.42772678,0.4107898,0.38659024
0.43128622,0.30898032,0.38659024
0.44562036,0.43285787,0.38659024
0.568347,0.45116055,0.38659024
0.43162584,0.336447,0.2631818
0.33640873,0.3904966,0.2631818
0.4185963,0.44069427,0.2631818
0.49323803,0.4905604,0.2631818
0.34343484,0.42892647,0.35367447
0.3587691,0.5579686,0.35367447
0.35938573,0.5813886,0.35367447
0.3666056,0.45688564,0.35367447
0.47983932,0.5837352,0.4990068
0.47983932,0.64046556,0.5368352
0.47983932,0.591692,0.52529824
0.47983932,0.37627822,0.40043133
0.43252233,0.65624595,0.617869
0.43252233,0.58193994,0.5749421
0.43252233,0.53310406,0.5897915
0.43252233,0.52551734,0.53067136
0.35614598,0.59386617,0.6029577
0.35614598,0.57145727,0.54830235
0.35614598,0.436688,0.49233094
0.35614598,0.46028978,0.4754736
0.3939135,0.62986755,0.6412566
0.3939135,0.6689272,0.61989474
0.3939135,0.645929,0.65350497
0.3939135,0.5340527,0.5260467
0.60771775,0.5837352,0.26989433
0.6243776,0.65624595,0.26989433
0.54318273,0.59386617,0.26989433
0.6409497,0.62986755,0.26989433
0.69575864,0.64046556,0.54340136
0.6000805,0.58193994,0.54340136
0.45639697,0.57145727,0.54340136
0.4794138,0.6689272,0.54340136
0.58852816,0.591692,0.34057283
0.44542772,0.53310406,0.34057283
0.45046586,0.436688,0.34057283
0.45550603,0.645929,0.34057283
0.6085894,0.37627822,0.53700835
0.4770932,0.52551734,0.53700835
0.5107585,0.46028978,0.53700835
0.35303244,0.5340527,0.53700835
0.20453313,0.4443575,0.337872
0.20453313,0.18687084,0.07262925
0.20453313,0.39779615,0.31223857
0.20453313,0.45853135,0.3947151
0.23193188,0.41796678,0.3371258
0.23193188,0.31729448,0.08131817
0.23193188,0.4934664,0.3209391
0.23193188,0.584082,0.41350144
0.34460032,0.40025404,0.40389884
0.34460032,0.4065333,0.16435626
0.34460032,0.48459303,0.43095702
0.34460032,0.5405896,0.5018019
0.29611468,0.50382984,0.34075356
0.29611468,0.2970389,0.055175494
0.29611468,0.5128135,0.3031851
0.29611468,0.47958046,0.3855912
0.4434629,0.4443575,0.4717374
0.43942383,0.41796678,0.4717374
0.43467847,0.40025404,0.4717374
0.46994638,0.50382984,0.4717374
0.19647583,0.18687084,0.07912274
0.273343,0.31729448,0.07912274
0.36749667,0.4065333,0.07912274
0.2917118,0.2970389,0.07912274
0.2169867,0.39779615,0.28573936
0.35126784,0.4934664,0.28573936
0.39849335,0.48459303,0.28573936
0.34321266,0.5128135,0.28573936
0.51060426,0.45853135,0.41981745
0.57270753,0.584082,0.41981745
0.5167974,0.5405896,0.41981745
0.5130805,0.47958046,0.41981745
0.390925,0.40722248,0.53750014
0.390925,0.5821874,0.6452019
0.390925,0.5380851,0.70233274
0.390925,0.5931208,0.60954
0.37349513,0.47016096,0.46496782
0.37349513,0.58694124,0.67188454
0.37349513,0.6627427,0.6464896
0.37349513,0.5545189,0.6997032
0.4427928,0.5125787,0.4911614
0.4427928,0.69674855,0.68792623
0.4427928,0.64193046,0.64667904
0.4427928,0.61768186,0.61042935
0.23809749,0.40738386,0.40394023
0.23809749,0.51303166,0.5380007
0.23809749,0.5883774,0.5383812
0.23809749,0.5470425,0.56606257
0.42648596,0.40722248,0.02297096
0.47282073,0.47016096,0.02297096
0.52427506,0.5125787,0.02297096
0.42212626,0.40738386,0.02297096
0.44533744,0.5821874,0.5540489
0.41932657,0.58694124,0.5540489
0.5448842,0.69674855,0.5540489
0.2978429,0.51303166,0.5540489
0.54012644,0.5380851,0.39214164
0.5201747,0.6627427,0.39214164
0.5855969,0.64193046,0.39214164
0.5048299,0.5883774,0.39214164
0.537009,0.5931208,0.36425078
0.5743098,0.5545189,0.36425078
0.59859085,0.61768186,0.36425078
0.57220125,0.5470425,0.36425078
0.3441484,0.4741414,0.4735757
0.3441484,0.59487903,0.5422443
0.3441484,0.55089366,0.5190343
0.3441484,0.44449723,0.48510352
0.35689467,0.45016676,0.36068264
0.35689467,0.5139056,0.4229201
0.35689467,0.44808573,0.4566894
0.35689467,0.21301287,0.32293838
0.10750073,0.38708624,0.4031523
0.10750073,0.65074635,0.6366676
0.10750073,0.5247804,0.5273663
0.10750073,0.4923573,0.44925988
0.14659643,0.4818733,0.4648289
0.14659643,0.60340834,0.62759066
0.14659643,0.45410734,0.44160366
0.14659643,0.43877706,0.41906786
0.5252226,0.4741414,0.2634656
0.46169838,0.45016676,0.2634656
0.57035124,0.38708624,0.2634656
0.51298654,0.4818733,0.2634656
0.34771827,0.59487903,0.5460453
0.5002335,0.5139056,0.5460453
0.46890026,0.65074635,0.5460453
0.44285616,0.60340834,0.5460453
0.3594125,0.55089366,0.4254483
0.34952843,0.44808573,0.4254483
0.42225188,0.5247804,0.4254483
0.38445503,0.45410734,0.4254483
0.33974805,0.44449723,0.3104086
0.36969045,0.21301287,0.3104086
0.4560048,0.4923573,0.3104086
0.39948213,0.43877706,0.3104086
0.32002756,0.5437908,0.5404715
0.32002756,0.43950668,0.41390157
0.32002756,0.4446207,0.4777373
0.32002756,0.6079598,0.45918214
0.26070294,0.5570377,0.6390629
0.26070294,0.29797423,0.46272808
0.26070294,0.44588047,0.55968034
0.26070294,0.57260174,0.5570001
0.453679,0.73824024,0.56896895
0.453679,0.47267395,0.40457442
0.453679,0.46078062,0.3789951
0.453679,0.62428874,0.45418468
0.32209563,0.6937774,0.5018126
0.32209563,0.45232534,0.3718679
0.32209563,0.38686648,0.41885418
0.32209563,0.5191287,0.41740257
0.46585345,0.5437908,0.6038673
0.5323865,0.5570377,0.6038673
0.66441375,0.73824024,0.6038673
0.59517026,0.6937774,0.6038673
0.5575676,0.43950668,0.34343386
0.4065083,0.29797423,0.34343386
0.54940224,0.47267395,0.34343386
0.5807234,0.45232534,0.34343386
0.50557625,0.4446207,0.54231334
0.5721567,0.44588047,0.54231334
0.5574551,0.46078062,0.54231334
0.502378,0.38686648,0.54231334
0.69263834,0.6079598,0.32685393
0.64479315,0.57260174,0.32685393
0.7783174,0.62428874,0.32685393
0.68170583,0.5191287,0.32685393
0.4459898,0.5531182,0.43648764
0.4459898,0.5237671,0.3797635
0.4459898,0.60994124,0.4257219
0.4459898,0.6494022,0.4608053
0.058672745,0.7447901,0.71859837
0.058672745,0.61511385,0.5931642
0.058672745,0.7239219,0.70190734
0.058672745,0.7436776,0.7275424
0.3198381,0.8188628,0.7543726
0.3198381,0.62360585,0.60899854
0.3198381,0.69021744,0.68412054
0.3198381,0.7636641,0.7173465
0.24488853,0.6811068,0.6749753
0.24488853,0.527738,0.5765555
0.24488853,0.46588498,0.58952534
0.24488853,0.5532112,0.56394994
0.5641167,0.5531182,0.589921
0.50991786,0.7447901,0.589921
0.5887158,0.8188628,0.589921
0.61377925,0.6811068,0.589921
0.5623702,0.5237671,0.42123887
0.5208397,0.61511385,0.42123887
0.57918155,0.62360585,0.42123887
0.5793872,0.527738,0.42123887
0.506652,0.60994124,0.61982065
0.34014094,0.7239219,0.61982065
0.3469583,0.69021744,0.61982065
0.47106132,0.46588498,0.61982065
0.62847006,0.6494022,0.38572708
0.6214348,0.7436776,0.38572708
0.7328672,0.7636641,0.38572708
0.52718556,0.5532112,0.38572708
0.21266861,0.67845,0.72707176
0.21266861,0.49032456,0.5330879
0.21266861,0.40158454,0.4198627
0.38026693,0.59830534,0.67074656
0.38026693,0.68444216,0.56386185
0.38026693,0.42574334,0.36942467
0.4032821,0.66736317,0.70957315
0.4032821,0.6188365,0.6221508
0.4032821,0.36672115,0.49186528
0.43941194,0.67845,0.51709795
0.4701188,0.59830534,0.51709795
0.42203337,0.66736317,0.51709795
0.403407,0.49032456,0.4365125
0.41731513,0.68444216,0.4365125
0.3780922,0.6188365,0.4365125
0.40210634,0.40158454,0.27322114
0.4302249,0.42574334,0.27322114
0.3685972,0.36672115,0.27322114
0.3364579,0.42905682,0.220981
0.3364579,0.5599598,0.3031064
0.3364579,0.4441963,0.28877
0.3364579,0.5146637,0.28030184
0.43957338,0.4169983,0.33022073
0.43957338,0.41713846,0.40011218
0.43957338,0.54612863,0.572495
0.43957338,0.43255863,0.36658308
0.3949544,0.49084684,0.22901854
0.3949544,0.5163543,0.31768113
0.3949544,0.56394815,0.33247125
0.3949544,0.5107366,0.2935371
0.39408773,0.40998417,0.2797289
0.39408773,0.50509393,0.38265502
0.39408773,0.35984036,0.37942547
0.39408773,0.5232816,0.3492988
0.33399263,0.42905682,0.20851901
0.3446399,0.4169983,0.20851901
0.4191156,0.49084684,0.20851901
0.32468438,0.40998417,0.20851901
0.4964506,0.5599598,0.08120485
0.3930068,0.41713846,0.08120485
0.47952372,0.5163543,0.08120485
0.48181343,0.50509393,0.08120485
0.6605705,0.4441963,0.5323632
0.5938247,0.54612863,0.5323632
0.686167,0.56394815,0.5323632
0.6256231,0.35984036,0.5323632
0.602275,0.5146637,0.32724705
0.41689613,0.43255863,0.32724705
0.5231482,0.5107366,0.32724705
0.55525756,0.5232816,0.32724705
0.2655507,0.44326997,0.33967915
0.2655507,0.5608002,0.4333302
0.2655507,0.7228673,0.58149356
0.2655507,0.51652396,0.4231492
0.44986016,0.5676688,0.55934125
0.44986016,0.54593444,0.5971417
0.44986016,0.77111554,0.79664034
0.44986016,0.41851768,0.52429783
0.41360784,0.5352633,0.4199212
0.41360784,0.6614542,0.5396384
0.41360784,0.81605387,0.6983066
0.41360784,0.5326137,0.5265578
0.38591224,0.3449977,0.46451193
0.38591224,0.3432545,0.5973439
0.38591224,0.43232715,0.7343534
0.38591224,0.40429688,0.4899208
0.31705076,0.44326997,0.34846017
0.53253984,0.5676688,0.34846017
0.48287374,0.5352633,0.34846017
0.4818678,0.3449977,0.34846017
0.39827502,0.5608002,0.56425655
0.48584533,0.54593444,0.56425655
0.4644301,0.6614542,0.56425655
0.6313344,0.3432545,0.56425655
0.53168166,0.7228673,0.74026567
0.5799997,0.77111554,0.74026567
0.5272054,0.81605387,0.74026567
0.6421535,0.43232715,0.74026567
0.6207894,0.51652396,0.5100126
0.55349755,0.41851768,0.5100126
0.5279864,0.5326137,0.5100126
0.6708671,0.40429688,0.5100126
0.21374044,0.81939244,0.8125623
0.21374044,0.6739727,0.7365707
0.21374044,0.7104399,0.75729585
0.21374044,0.7919686,0.8051459
0.47739145,0.7249718,0.72489476
0.47739145,0.5986127,0.62427545
0.47739145,0.636356,0.6835512
0.47739145,0.70755816,0.6769502
0.53508884,0.75544965,0.67130935
0.53508884,0.63986254,0.5627893
0.53508884,0.6422858,0.5815193
0.53508884,0.6746551,0.63485396
0.35067502,0.7300025,0.68116486
0.35067502,0.70161,0.6689598
0.35067502,0.63205236,0.66674995
0.35067502,0.70853144,0.6665088
0.33904213,0.81939244,0.6648241
0.38176304,0.7249718,0.6648241
0.5322802,0.75544965,0.6648241
0.52718866,0.7300025,0.6648241
0.41379088,0.6739727,0.4207499
0.4338975,0.5986127,0.4207499
0.47265604,0.63986254,0.4207499
0.5897026,0.70161,0.4207499
0.3876452,0.7104399,0.47362867
0.40959573,0.636356,0.47362867
0.4432665,0.6422858,0.47362867
0.42101508,0.63205236,0.47362867
0.56476533,0.7919686,0.4216534
0.5018368,0.70755816,0.4216534
0.637678,0.6746551,0.4216534
0.52824163,0.70853144,0.4216534
0.3245458,0.5564716,0.44798425
0.3245458,0.58495724,0.44138008
0.3245458,0.65227747,0.4770043
0.31629992,0.6780648,0.40063402
0.31629992,0.64453197,0.37185508
0.31629992,0.70450556,0.43790317
0.44378906,0.6424271,0.648547
0.44378906,0.57390577,0.5926579
0.44378906,0.63803506,0.65376633
0.44838902,0.5564716,0.35578042
0.5038685,0.6780648,0.35578042
0.47731543,0.6424271,0.35578042
0.5069894,0.58495724,0.22721729
0.57492447,0.64453197,0.22721729
0.46092767,0.57390577,0.22721729
0.32082528,0.65227747,0.39398512
0.3720731,0.70450556,0.39398512
0.31231195,0.63803506,0.39398512
0.2677101,0.58458555,0.6853193
0.2677101,0.54545856,0.55502355
0.2677101,0.6885512,0.6246285
0.2677101,0.56994337,0.5263611
0.29978368,0.59289026,0.566713
0.29978368,0.41374204,0.4396406
0.29978368,0.64713174,0.646342
0.29978368,0.52759075,0.55646116
0.22121209,0.594555,0.5527607
0.22121209,0.4846806,0.4308886
0.22121209,0.61271614,0.6005095
0.22121209,0.5180587,0.4676051
0.07130985,0.5206824,0.5932642
0.07130985,0.33339414,0.42624214
0.07130985,0.4904763,0.5605646
0.07130985,0.36041215,0.45569104
0.51892304,0.58458555,0.31550878
0.4254094,0.59289026,0.31550878
0.53838205,0.594555,0.31550878
0.34489655,0.5206824,0.31550878
0.5199127,0.54545856,0.0496972
0.390449,0.41374204,0.0496972
0.5099474,0.4846806,0.0496972
0.30341902,0.33339414,0.0496972
0.5768101,0.6885512,0.25924045
0.53349173,0.64713174,0.25924045
0.5144902,0.61271614,0.25924045
0.45593995,0.4904763,0.25924045
0.42392084,0.56994337,0.28018907
0.32937056,0.52759075,0.28018907
0.44249392,0.5180587,0.28018907
0.19764064,0.36041215,0.28018907
0.41394046,0.6326145,0.541945
0.41394046,0.7122686,0.64007723
0.41394046,0.7115672,0.678195
0.41394046,0.656228,0.6371779
0.3355854,0.56277,0.4303748
0.3355854,0.40576732,0.3742451
0.3355854,0.6226313,0.5478641
0.3355854,0.6336006,0.53221023
0.28915083,0.6023551,0.6104423
0.28915083,0.63008976,0.59648275
0.28915083,0.6221279,0.6504177
0.28915083,0.6074314,0.68396974
0.12844,0.49410433,0.5067229
0.12844,0.5081302,0.49940103
0.12844,0.5592333,0.5872116
0.12844,0.48940533,0.54539144
0.43099573,0.6326145,0.604951
0.5783348,0.56277,0.604951
0.5689603,0.6023551,0.604951
0.44785452,0.49410433,0.604951
0.4878417,0.7122686,0.47413728
0.31794542,0.40576732,0.47413728
0.42386544,0.63008976,0.47413728
0.3132288,0.5081302,0.47413728
0.4487217,0.7115672,0.55671203
0.46519035,0.6226313,0.55671203
0.3829081,0.6221279,0.55671203
0.32997024,0.5592333,0.55671203
0.46287486,0.656228,0.5441768
0.5828859,0.6336006,0.5441768
0.51398313,0.6074314,0.5441768
0.46207914,0.48940533,0.5441768
0.27406636,0.5894066,0.4226412
0.27406636,0.62347174,0.4313827
0.27406636,0.6305045,0.4621913
0.27406636,0.7108233,0.5424634
0.17556064,0.62329644,0.67838967
0.17556064,0.55855715,0.5930991
0.17556064,0.5348856,0.6407896
0.17556064,0.61540854,0.6457348
0.46414906,0.61299807,0.69093716
0.46414906,0.5594951,0.5977626
0.46414906,0.58177274,0.64137465
0.46414906,0.55500525,0.69660425
0.34407392,0.5613698,0.44304574
0.34407392,0.46007276,0.43102825
0.34407392,0.50469494,0.48514768
0.34407392,0.61364913,0.5516981
0.5331591,0.5894066,0.15831196
0.524768,0.62329644,0.15831196
0.57246053,0.61299807,0.15831196
