dataset_name,method,baseline,seed,mse,aug_mse,delta_percent,quality_score
EnergyEfficiency,tvae,xgboost,304137,0.0011526985885392895,0.0007866759895264546,-31.75353927314704,0.8923232715792776
EnergyEfficiency,ctgan,xgboost,304137,0.0011526985885392895,0.0008151865103454151,-29.280167560678017,0.8828790291104766
EnergyEfficiency,crda,xgboost,304137,0.0011526985885392895,0.0009876803821933368,-14.315815772366424,0.9860932750124849
EnergyEfficiency,c_mixup,xgboost,122579,0.0009737250715466163,0.0005427926746420108,-44.25606462203279,0.9597379013211836
EnergyEfficiency,ada,xgboost,122579,0.0009737250715466163,0.000680067178615679,-30.158193674165723,0.9714104945082972
EnergyEfficiency,tabddpm,xgboost,122579,0.0009737250715466163,0.0008821464117682486,-9.404981185593666,0.9524612543688484
EnergyEfficiency,tvae,xgboost,122579,0.0009737250715466163,0.000564083590209663,-42.06952180930283,0.8849653315421984
EnergyEfficiency,ctgan,xgboost,122579,0.0009737250715466163,0.0006443014366824987,-33.83127789252438,0.8962930053056223
EnergyEfficiency,crda,xgboost,122579,0.0009737250715466163,0.000928889545458577,-4.604536475252183,0.9943684402604243
WineQuality,c_mixup,xgboost,985772,0.015078899894284384,0.014884380503614436,-1.2900104917049051,0.9703916627646135
WineQuality,ada,xgboost,985772,0.015078899894284384,0.015090812968787991,0.07900493130883225,0.9862893182770416
WineQuality,tabddpm,xgboost,985772,0.015078899894284384,0.014552862375363084,-3.488566955210659,0.9607003545486499
WineQuality,tvae,xgboost,985772,0.015078899894284384,0.0147999349835054,-1.8500349013174742,0.9382180976285157
WineQuality,ctgan,xgboost,985772,0.015078899894284384,0.014384528359486686,-4.604921709579743,0.9172227042721945
WineQuality,crda,xgboost,985772,0.015078899894284384,0.014407340422242135,-4.453637047466587,0.988971659831891
WineQuality,c_mixup,xgboost,305711,0.01401368102402283,0.013653510054677492,-2.5701382008618463,0.9831860060281199
WineQuality,ada,xgboost,305711,0.01401368102402283,0.01404517901896019,0.22476603315977356,0.9860237519137223
WineQuality,tabddpm,xgboost,305711,0.01401368102402283,0.013403031238896818,-4.357525935399923,0.9602583213539135
WineQuality,tvae,xgboost,305711,0.01401368102402283,0.013818400325741387,-1.3935003797124086,0.940813486021062
WineQuality,ctgan,xgboost,305711,0.01401368102402283,0.013991950128076185,-0.15506914927915122,0.9079903490423273
WineQuality,crda,xgboost,305711,0.01401368102402283,0.013596159339038435,-2.9793862459739398,0.9857386199968481
WineQuality,c_mixup,xgboost,435829,0.01430518951393269,0.014403761319779346,0.6890632644233908,0.976674236369632
WineQuality,ada,xgboost,435829,0.01430518951393269,0.014863204786615606,3.9007890957294316,0.9867772571194746
WineQuality,tabddpm,xgboost,435829,0.01430518951393269,0.013593502779320105,-4.975024860170004,0.959035412626468
WineQuality,tvae,xgboost,435829,0.01430518951393269,0.014604508306393394,2.0923790780204614,0.9375438836432362
WineQuality,ctgan,xgboost,435829,0.01430518951393269,0.014535271434661125,1.608380794286895,0.9114731465280488
WineQuality,crda,xgboost,435829,0.01430518951393269,0.013881863678494376,-2.9592466078552127,0.98852242578314
WineQuality,c_mixup,xgboost,117952,0.014459353517529331,0.013965443031423738,-3.4158545574448884,0.9702799310329573
WineQuality,ada,xgboost,117952,0.014459353517529331,0.014262057970325943,-1.3644838751898811,0.9863146542353969
WineQuality,tabddpm,xgboost,117952,0.014459353517529331,0.014115151943114102,-2.3804769279480427,0.9650033561288135
WineQuality,tvae,xgboost,117952,0.014459353517529331,0.014674290829044239,1.4864932325939428,0.947832195031701
WineQuality,ctgan,xgboost,117952,0.014459353517529331,0.014591995766965127,0.9173456425627252,0.9210968637597101
WineQuality,crda,xgboost,117952,0.014459353517529331,0.013808662881505375,-4.500136435803389,0.9834881142822954
WineQuality,c_mixup,xgboost,963395,0.01407903017016649,0.013574576823726451,-3.5830120423278626,0.9670707212469167
WineQuality,ada,xgboost,963395,0.01407903017016649,0.013964842737245272,-0.8110461554602069,0.986257568670813
WineQuality,tabddpm,xgboost,963395,0.01407903017016649,0.014024750130304929,-0.3855382025999214,0.9632955603437414
WineQuality,tvae,xgboost,963395,0.01407903017016649,0.014242727180228563,1.1627008968909522,0.9441334148637741
WineQuality,ctgan,xgboost,963395,0.01407903017016649,0.014378383463175437,2.1262351837506395,0.9032313716200737
WineQuality,crda,xgboost,963395,0.01407903017016649,0.014026701213544254,-0.3716801227766425,0.98452172190609
WineQuality,c_mixup,xgboost,152315,0.013550386787099153,0.013327838197392694,-1.642378134315245,0.9698188949794021
WineQuality,ada,xgboost,152315,0.013550386787099153,0.013290857987952038,-1.915287018922613,0.9865011637679495
WineQuality,tabddpm,xgboost,152315,0.013550386787099153,0.01285304607457444,-5.146279021264736,0.9563776245543278
WineQuality,tvae,xgboost,152315,0.013550386787099153,0.013182435345838283,-2.7154312791365007,0.941524560287573
WineQuality,ctgan,xgboost,152315,0.013550386787099153,0.01336807085503301,-1.3454666271203306,0.9164917871337983
WineQuality,crda,xgboost,152315,0.013550386787099153,0.013131299628816939,-3.0928058723844853,0.9940664587032
WineQuality,c_mixup,xgboost,882371,0.014144238641522987,0.01362350368683786,-3.6816047005627834,0.9740417162718826
WineQuality,ada,xgboost,882371,0.014144238641522987,0.01400824510236494,-0.9614765602074434,0.9856288930835504
WineQuality,tabddpm,xgboost,882371,0.014144238641522987,0.013745655041156045,-2.817992615006001,0.9595588880870805
WineQuality,tvae,xgboost,882371,0.014144238641522987,0.014029351095093606,-0.8122568442256667,0.9357292982603309
WineQuality,ctgan,xgboost,882371,0.014144238641522987,0.014245254644208784,0.7141848016424568,0.9057967683934491
WineQuality,crda,xgboost,882371,0.014144238641522987,0.013800045274220388,-2.433452772015293,0.9841583200878357
WineQuality,c_mixup,xgboost,359783,0.013556551228300316,0.013497152337559699,-0.43815635511056444,0.986064222068918
WineQuality,ada,xgboost,359783,0.013556551228300316,0.013279874510470954,-2.0409078472095366,0.985259639082246
WineQuality,tabddpm,xgboost,359783,0.013556551228300316,0.013275443331670621,-2.073594470272507,0.959040580757674
WineQuality,tvae,xgboost,359783,0.013556551228300316,0.013067232601884655,-3.6094624523246894,0.9432730358608953
WineQuality,ctgan,xgboost,359783,0.013556551228300316,0.013233381241191004,-2.3838657905461313,0.9190569022896209
WineQuality,crda,xgboost,359783,0.013556551228300316,0.013097803705857705,-3.3839544786651996,0.9841768608459015
WineQuality,c_mixup,xgboost,304137,0.013133458413376504,0.012691815850626332,-3.362728603917125,0.9749381733579676
WineQuality,ada,xgboost,304137,0.013133458413376504,0.013399205732669431,2.0234374749476665,0.9862349233911314
WineQuality,tabddpm,xgboost,304137,0.013133458413376504,0.01287909263031779,-1.9367768568836485,0.9595373372644138
WineQuality,tvae,xgboost,304137,0.013133458413376504,0.013223972679246188,0.6891883540552767,0.9451035109532318
WineQuality,ctgan,xgboost,304137,0.013133458413376504,0.013507992295122782,2.8517536657733147,0.8982832602407893
WineQuality,crda,xgboost,304137,0.013133458413376504,0.012863920769969043,-2.052297535985918,0.9893189316827582
WineQuality,c_mixup,xgboost,122579,0.013391009162305291,0.013281046191398227,-0.821170156589859,0.9794719041076607
WineQuality,ada,xgboost,122579,0.013391009162305291,0.013453184061542185,0.4643033133896359,0.9862010876313321
WineQuality,tabddpm,xgboost,122579,0.013391009162305291,0.01362458717047313,1.7442898092052899,0.9608103103761323
WineQuality,tvae,xgboost,122579,0.013391009162305291,0.01335254945129983,-0.2872054715168274,0.941687721183752
WineQuality,ctgan,xgboost,122579,0.013391009162305291,0.013879750664389094,3.649773487270653,0.9147786355773713
WineQuality,crda,xgboost,122579,0.013391009162305291,0.01320226340599441,-1.4094961329888884,0.985241856621805
227_cpu_small,c_mixup,xgboost,985772,0.0006617519532631056,0.0006740984736851157,1.865732373154207,0.9600265038130065
227_cpu_small,ada,xgboost,985772,0.0006617519532631056,0.0006746483893659393,1.948832344089226,0.9699180122929032
227_cpu_small,tabddpm,xgboost,985772,0.0006617519532631056,0.0009400524826260054,42.05511264312814,0.9599391899882384
227_cpu_small,tvae,xgboost,985772,0.0006617519532631056,0.0007856446542405383,18.721924486435817,0.9502535743115701
227_cpu_small,ctgan,xgboost,985772,0.0006617519532631056,0.0009456121888871292,42.89526222390518,0.9141419624800725
227_cpu_small,crda,xgboost,985772,0.0006617519532631056,0.000652076215673882,-1.4621396342711923,0.9799632342910263
227_cpu_small,c_mixup,xgboost,305711,0.0006994753922119806,0.0006766326823477672,-3.2656917053188925,0.9719727590903775
227_cpu_small,ada,xgboost,305711,0.0006994753922119806,0.0007292229106446574,4.252832732057227,0.9718542811900974
227_cpu_small,tabddpm,xgboost,305711,0.0006994753922119806,0.0008360830549821497,19.530016965738984,0.9602270512708753
227_cpu_small,tvae,xgboost,305711,0.0006994753922119806,0.0007955531040340999,13.735681468119786,0.9414169248577675
227_cpu_small,ctgan,xgboost,305711,0.0006994753922119806,0.0009640429084818691,37.82370605393785,0.9135268463892268
227_cpu_small,crda,xgboost,305711,0.0006994753922119806,0.00068214014055746,-2.4783218748697684,0.976091881552526
227_cpu_small,c_mixup,xgboost,435829,0.0007137329721300878,0.000689773331847956,-3.356947376359243,0.9659923926362792
227_cpu_small,ada,xgboost,435829,0.0007137329721300878,0.0007094162055872071,-0.6048153457164225,0.9716176326198884
227_cpu_small,tabddpm,xgboost,435829,0.0007137329721300878,0.0008393536882134302,17.600520220949836,0.9612654256983901
227_cpu_small,tvae,xgboost,435829,0.0007137329721300878,0.0008048051120522513,12.75997375466133,0.9437933438246542
227_cpu_small,ctgan,xgboost,435829,0.0007137329721300878,0.0010061372677358021,40.96830425713043,0.9153211873518363
227_cpu_small,crda,xgboost,435829,0.0007137329721300878,0.0006780401766342404,-5.000861230962143,0.9876338888154784
227_cpu_small,c_mixup,xgboost,117952,0.0006981769161363913,0.0007046141751104257,0.9220097120450959,0.9605152633318945
227_cpu_small,ada,xgboost,117952,0.0006981769161363913,0.0007014849396632517,0.4738087797526342,0.9713855107098759
227_cpu_small,tabddpm,xgboost,117952,0.0006981769161363913,0.0010841464650296184,55.28248499379298,0.9603958729373658
227_cpu_small,tvae,xgboost,117952,0.0006981769161363913,0.000868070300620313,24.333858733698452,0.9446325563014679
227_cpu_small,ctgan,xgboost,117952,0.0006981769161363913,0.0008971677207884651,28.501487238114343,0.9130731409925852
227_cpu_small,crda,xgboost,117952,0.0006981769161363913,0.0006861060271511372,-1.7289155092741582,0.9735082974837412
227_cpu_small,c_mixup,xgboost,963395,0.0006337108773738489,0.000688639890997458,8.667835062456167,0.9566653219348361
227_cpu_small,ada,xgboost,963395,0.0006337108773738489,0.000662849779704074,4.598138263142821,0.9712522972698361
227_cpu_small,tabddpm,xgboost,963395,0.0006337108773738489,0.0008018134999793737,26.526706201123794,0.9602783027029692
227_cpu_small,tvae,xgboost,963395,0.0006337108773738489,0.0007828870676329658,23.540102527088614,0.9479100772928559
227_cpu_small,ctgan,xgboost,963395,0.0006337108773738489,0.000941740537846157,48.60728629888899,0.9106779711850352
227_cpu_small,crda,xgboost,963395,0.0006337108773738489,0.0006445967965529157,1.7178053222281717,0.9799270085365392
227_cpu_small,c_mixup,xgboost,152315,0.0006730147582139166,0.0007469593574865951,10.987069506308709,0.9589854617935069
227_cpu_small,ada,xgboost,152315,0.0006730147582139166,0.0006815699088835636,1.2711683607579687,0.9711660535768849
227_cpu_small,tabddpm,xgboost,152315,0.0006730147582139166,0.0009687058089383708,43.93529965214661,0.9610110684726264
227_cpu_small,tvae,xgboost,152315,0.0006730147582139166,0.0008747305630980977,29.971973485322305,0.9489161078653205
227_cpu_small,ctgan,xgboost,152315,0.0006730147582139166,0.0009642486886248222,43.273037753852265,0.9220567507896134
227_cpu_small,crda,xgboost,152315,0.0006730147582139166,0.0006664327300572509,-0.9779916526843223,0.9875103480693923
227_cpu_small,c_mixup,xgboost,882371,0.0006675768326146317,0.0006543800789510307,-1.9768142060764091,0.9625334668505601
227_cpu_small,ada,xgboost,882371,0.0006675768326146317,0.0006974627480590828,4.476775403873733,0.9718813200561811
227_cpu_small,tabddpm,xgboost,882371,0.0006675768326146317,0.0008854065539666884,32.62991025301235,0.9603663295935047
227_cpu_small,tvae,xgboost,882371,0.0006675768326146317,0.0008245660722597937,23.516280370350472,0.9479654589701338
227_cpu_small,ctgan,xgboost,882371,0.0006675768326146317,0.0010077853399660566,50.96170069577821,0.9210234985126233
227_cpu_small,crda,xgboost,882371,0.0006675768326146317,0.0006667471133164938,-0.1242882103754611,0.976610321588951
227_cpu_small,c_mixup,xgboost,359783,0.0007118805987186298,0.0007375989122217067,3.6127285319152285,0.9746326398458878
227_cpu_small,ada,xgboost,359783,0.0007118805987186298,0.0007220494337227633,1.4284467117712152,0.971798702807307
227_cpu_small,tabddpm,xgboost,359783,0.0007118805987186298,0.0010431796288733997,46.538567106773414,0.9597068709694111
227_cpu_small,tvae,xgboost,359783,0.0007118805987186298,0.0009817966274378478,37.91591303444162,0.9466111563847586
227_cpu_small,ctgan,xgboost,359783,0.0007118805987186298,0.001117253223600334,56.94390683091607,0.9128691496756052
227_cpu_small,crda,xgboost,359783,0.0007118805987186298,0.000719203420653144,1.0286587312107,0.9811270702391279
227_cpu_small,c_mixup,xgboost,304137,0.0006303828914319578,0.0006340618922210354,0.5836136797305046,0.9630939768233527
227_cpu_small,ada,xgboost,304137,0.0006303828914319578,0.0006360952837939959,0.9061782037044198,0.9705945589641249
227_cpu_small,tabddpm,xgboost,304137,0.0006303828914319578,0.0008417222890795512,33.52556049982916,0.9622950530422913
227_cpu_small,tvae,xgboost,304137,0.0006303828914319578,0.0008530585301971923,35.32387090319211,0.9489871432332696
227_cpu_small,ctgan,xgboost,304137,0.0006303828914319578,0.0008476543342605592,34.46658305320667,0.9104180685809099
227_cpu_small,crda,xgboost,304137,0.0006303828914319578,0.0006301064919821793,-0.043846280337753604,0.9697921758534627
227_cpu_small,c_mixup,xgboost,122579,0.0006585615120750768,0.0006520769830410708,-0.9846504715366319,0.9688361386467639
227_cpu_small,ada,xgboost,122579,0.0006585615120750768,0.0006571126053326099,-0.22001084422644843,0.9707953414755868
227_cpu_small,tabddpm,xgboost,122579,0.0006585615120750768,0.0009679242514788207,46.97552677030361,0.960265919161652
227_cpu_small,tvae,xgboost,122579,0.0006585615120750768,0.0008034586973020521,22.002073089636745,0.946636964943292
227_cpu_small,ctgan,xgboost,122579,0.0006585615120750768,0.0008677862630681601,31.769963345387765,0.9153820554152164
227_cpu_small,crda,xgboost,122579,0.0006585615120750768,0.0006285287379394485,-4.560359751513156,0.9819131295806209
294_satellite_image,c_mixup,xgboost,985772,0.014590294631114236,0.016118462988801863,10.473869077522007,0.9713742828918305
294_satellite_image,ada,xgboost,985772,0.014590294631114236,0.014427087492173913,-1.1186007072967465,0.9896055380550232
294_satellite_image,tabddpm,xgboost,985772,0.014590294631114236,0.015018452787903015,2.934540854820845,0.9009934152167658
294_satellite_image,tvae,xgboost,985772,0.014590294631114236,0.016555867894025907,13.471785955028134,0.9756165996421522
294_satellite_image,ctgan,xgboost,985772,0.014590294631114236,0.015643155284379946,7.216171296640256,0.9021174628669038
294_satellite_image,crda,xgboost,985772,0.014590294631114236,0.014684413620910986,0.6450794324333856,0.9945564703464714
294_satellite_image,c_mixup,xgboost,305711,0.012930456753570756,0.012466164185040936,-3.590689620469946,0.9856782188091359
294_satellite_image,ada,xgboost,305711,0.012930456753570756,0.012464899848427864,-3.6004675938019584,0.9890604446431053
294_satellite_image,tabddpm,xgboost,305711,0.012930456753570756,0.013851217617503736,7.120868825292745,0.902958855959999
294_satellite_image,tvae,xgboost,305711,0.012930456753570756,0.012585984163900877,-2.664040383374336,0.95924078632135
294_satellite_image,ctgan,xgboost,305711,0.012930456753570756,0.013677242257758487,5.775399264078632,0.8944826481063735
294_satellite_image,crda,xgboost,305711,0.012930456753570756,0.012259029388465235,-5.192603617193226,0.9955555529232306
294_satellite_image,c_mixup,xgboost,435829,0.012304009043979564,0.012893119747784133,4.787957337310514,0.9802495974170912
294_satellite_image,ada,xgboost,435829,0.012304009043979564,0.011933066381884542,-3.014811357575576,0.9896314828727435
294_satellite_image,tabddpm,xgboost,435829,0.012304009043979564,0.014216120281645974,15.540554552843238,0.8995585735532806
294_satellite_image,tvae,xgboost,435829,0.012304009043979564,0.014471373692442193,17.615109357572646,0.9702056249166013
294_satellite_image,ctgan,xgboost,435829,0.012304009043979564,0.013907213370625652,13.029934559667334,0.8980203018602633
294_satellite_image,crda,xgboost,435829,0.012304009043979564,0.012123290351312113,-1.4687789323096923,0.9922108020387055
294_satellite_image,c_mixup,xgboost,117952,0.011321007334692835,0.012365907162792197,9.229742523859183,0.9724383841092619
294_satellite_image,ada,xgboost,117952,0.011321007334692835,0.012064712334522072,6.569247575259298,0.9881953119091136
294_satellite_image,tabddpm,xgboost,117952,0.011321007334692835,0.012708058147144066,12.25200877841198,0.9031387562372868
294_satellite_image,tvae,xgboost,117952,0.011321007334692835,0.012295259855834602,8.605705237520727,0.9721312526090469
294_satellite_image,ctgan,xgboost,117952,0.011321007334692835,0.012753516820413957,12.653551432046562,0.9003144339146038
294_satellite_image,crda,xgboost,117952,0.011321007334692835,0.011398790132793477,0.6870660516425834,0.9974853757924672
294_satellite_image,c_mixup,xgboost,963395,0.01194416856310032,0.013373623253249466,11.967804059340118,0.9674265883507125
294_satellite_image,ada,xgboost,963395,0.01194416856310032,0.012278408294994657,2.798350761114669,0.989196926016235
294_satellite_image,tabddpm,xgboost,963395,0.01194416856310032,0.013392981973488502,12.129880809486139,0.9005148272994308
294_satellite_image,tvae,xgboost,963395,0.01194416856310032,0.013126578149130853,9.899471694358091,0.9669841663470673
294_satellite_image,ctgan,xgboost,963395,0.01194416856310032,0.013113794524398615,9.792443526891233,0.9016422903996861
294_satellite_image,crda,xgboost,963395,0.01194416856310032,0.012058016366454241,0.9531664154978288,0.9964088774901183
294_satellite_image,c_mixup,xgboost,152315,0.012604108531914822,0.014388224310860478,14.155033451418653,0.9714518367959664
294_satellite_image,ada,xgboost,152315,0.012604108531914822,0.012977279930323628,2.9607123539431615,0.9892244963186736
294_satellite_image,tabddpm,xgboost,152315,0.012604108531914822,0.0146189351985983,15.985475383536585,0.9026223292883515
294_satellite_image,tvae,xgboost,152315,0.012604108531914822,0.014995635566512872,18.974186302366974,0.9651028172326014
294_satellite_image,ctgan,xgboost,152315,0.012604108531914822,0.014615706924990755,15.959862516118225,0.8977894043915056
294_satellite_image,crda,xgboost,152315,0.012604108531914822,0.012875580911239777,2.1538403817894842,0.9963770878969118
294_satellite_image,c_mixup,xgboost,882371,0.011345809624627525,0.012080566893394665,6.476023246258736,0.9760249726210235
294_satellite_image,ada,xgboost,882371,0.011345809624627525,0.011691137732787927,3.0436621059710256,0.9886735945613387
294_satellite_image,tabddpm,xgboost,882371,0.011345809624627525,0.013142959116007692,15.839764202276276,0.9015635971099194
294_satellite_image,tvae,xgboost,882371,0.011345809624627525,0.013631795357013293,20.14828212368154,0.9686327450349768
294_satellite_image,ctgan,xgboost,882371,0.011345809624627525,0.013216169328010188,16.485026324809905,0.8937747028581269
294_satellite_image,crda,xgboost,882371,0.011345809624627525,0.011312522886337198,-0.2933835432781612,0.9968880100708907
294_satellite_image,c_mixup,xgboost,359783,0.012339282868547236,0.012646021323863974,2.4858693862883467,0.988113472015338
294_satellite_image,ada,xgboost,359783,0.012339282868547236,0.012071687162690038,-2.1686487675819315,0.9888223499755703
294_satellite_image,tabddpm,xgboost,359783,0.012339282868547236,0.013278173975731843,7.608960076422558,0.9011525672601632
294_satellite_image,tvae,xgboost,359783,0.012339282868547236,0.014286774149659348,15.78285627989173,0.9665530641556865
294_satellite_image,ctgan,xgboost,359783,0.012339282868547236,0.01333657501882872,8.082253733104507,0.8983646072679441
294_satellite_image,crda,xgboost,359783,0.012339282868547236,0.012197021685543786,-1.15291289225627,0.9915848284790245
294_satellite_image,c_mixup,xgboost,304137,0.013882660670265466,0.014969001261581405,7.8251613081829055,0.9785595289072981
294_satellite_image,ada,xgboost,304137,0.013882660670265466,0.014592006136669092,5.109578655357725,0.9886346993414756
294_satellite_image,tabddpm,xgboost,304137,0.013882660670265466,0.014778658471199283,6.4540783803273865,0.9014718183525274
294_satellite_image,tvae,xgboost,304137,0.013882660670265466,0.01590112148618527,14.539437820035737,0.9736068475969227
294_satellite_image,ctgan,xgboost,304137,0.013882660670265466,0.015503375922570228,11.674384981375265,0.8999861872497869
294_satellite_image,crda,xgboost,304137,0.013882660670265466,0.013784091242230864,-0.710018276580965,0.9950846067408103
294_satellite_image,c_mixup,xgboost,122579,0.012222237566649294,0.012299947209023658,0.635805366657328,0.9841237961701559
294_satellite_image,ada,xgboost,122579,0.012222237566649294,0.0125990129784685,3.0827040446939935,0.98975488881812
294_satellite_image,tabddpm,xgboost,122579,0.012222237566649294,0.013582817239233349,11.132001527254356,0.9005230319935555
294_satellite_image,tvae,xgboost,122579,0.012222237566649294,0.013269824398732243,8.571154229087231,0.970249513153111
294_satellite_image,ctgan,xgboost,122579,0.012222237566649294,0.013307261757255573,8.877459505180745,0.8974374966005152
294_satellite_image,crda,xgboost,122579,0.012222237566649294,0.011875751095775416,-2.834885748083743,0.9910912230441457
503_wind,c_mixup,xgboost,985772,0.004967977097783902,0.004875585200483012,-1.8597488571777743,0.97516730572786
503_wind,ada,xgboost,985772,0.004967977097783902,0.004991058400416109,0.464601631164986,0.9926986557163885
503_wind,tabddpm,xgboost,985772,0.004967977097783902,0.004880496322594368,-1.7608932864959712,0.9777380388615982
503_wind,tvae,xgboost,985772,0.004967977097783902,0.005353595376548462,7.762078431009177,0.9444852942703488
503_wind,ctgan,xgboost,985772,0.004967977097783902,0.005358629096085177,7.863401755123554,0.8779492921077796
503_wind,crda,xgboost,985772,0.004967977097783902,0.0048322421906529245,-2.732196716275634,0.9917096039499742
503_wind,c_mixup,xgboost,305711,0.005513548329927008,0.005409708149098167,-1.8833639358016716,0.989758643061128
503_wind,ada,xgboost,305711,0.005513548329927008,0.005434862807350908,-1.4271303680971177,0.992811211589659
503_wind,tabddpm,xgboost,305711,0.005513548329927008,0.005483805689869939,-0.5394464377074211,0.9751438297705255
503_wind,tvae,xgboost,305711,0.005513548329927008,0.005877218915801956,6.595944464674039,0.9464030459739572
503_wind,ctgan,xgboost,305711,0.005513548329927008,0.005864516204163457,6.365553600599269,0.8944008428499919
503_wind,crda,xgboost,305711,0.005513548329927008,0.0054383313223125155,-1.3642214253608975,0.9889795222768427
503_wind,c_mixup,xgboost,435829,0.004808897288957765,0.004636939156373012,-3.575832924932807,0.9831345210848208
503_wind,ada,xgboost,435829,0.004808897288957765,0.004850837949261517,0.8721471427567432,0.9930441523154736
503_wind,tabddpm,xgboost,435829,0.004808897288957765,0.004909445265877298,2.0908738714468234,0.978855448369698
503_wind,tvae,xgboost,435829,0.004808897288957765,0.004971558908504774,3.3825139064731955,0.9490698453118448
503_wind,ctgan,xgboost,435829,0.004808897288957765,0.0052002320659835675,8.137723754765751,0.8958998723784926
503_wind,crda,xgboost,435829,0.004808897288957765,0.004681977681171217,-2.6392663465277613,0.9954340328341784
503_wind,c_mixup,xgboost,117952,0.005272110190516955,0.0052318042224291815,-0.7645130058220764,0.9754186703376462
503_wind,ada,xgboost,117952,0.005272110190516955,0.005318087694514114,0.8720892078443225,0.9922017953935341
503_wind,tabddpm,xgboost,117952,0.005272110190516955,0.005209453291953419,-1.1884595787894894,0.9774145205020439
503_wind,tvae,xgboost,117952,0.005272110190516955,0.00569044248544921,7.934816986274633,0.9476277035013111
503_wind,ctgan,xgboost,117952,0.005272110190516955,0.00552802258806274,4.854079074562962,0.8906303751348483
503_wind,crda,xgboost,117952,0.005272110190516955,0.005132056568971107,-2.6565002718980555,0.9966422400167616
503_wind,c_mixup,xgboost,963395,0.005458252927598192,0.005258637729803105,-3.657126198490843,0.9705133607835343
503_wind,ada,xgboost,963395,0.005458252927598192,0.005471269705023082,0.23847882459008973,0.9926480466036404
503_wind,tabddpm,xgboost,963395,0.005458252927598192,0.0055677023811469125,2.0052103667698993,0.97771225648667
503_wind,tvae,xgboost,963395,0.005458252927598192,0.00559797818893548,2.5598898253835896,0.9433730072951483
503_wind,ctgan,xgboost,963395,0.005458252927598192,0.005834300344065292,6.88951980524238,0.8784216353966584
503_wind,crda,xgboost,963395,0.005458252927598192,0.005288998999787068,-3.100880997202184,0.9920960248391024
503_wind,c_mixup,xgboost,152315,0.005168680293350127,0.005073985143616811,-1.8320953194792988,0.9735091661068443
503_wind,ada,xgboost,152315,0.005168680293350127,0.005123016608655615,-0.8834689340964281,0.9919370758338115
503_wind,tabddpm,xgboost,152315,0.005168680293350127,0.0051764755188859,0.15081655458167925,0.9806564688520009
503_wind,tvae,xgboost,152315,0.005168680293350127,0.005385294459902172,4.190898919221869,0.9509748531659552
503_wind,ctgan,xgboost,152315,0.005168680293350127,0.005691949520735754,10.12384588884032,0.8911007612990561
503_wind,crda,xgboost,152315,0.005168680293350127,0.0050615453087671704,-2.0727725164350677,0.9964514840379743
503_wind,c_mixup,xgboost,882371,0.005259615460029131,0.00540047310179135,2.678097720882413,0.97894309232019
503_wind,ada,xgboost,882371,0.005259615460029131,0.005298632693615964,0.7418267339760519,0.9931847491083423
503_wind,tabddpm,xgboost,882371,0.005259615460029131,0.005258171320258315,-0.027457136016695294,0.9775272617276577
503_wind,tvae,xgboost,882371,0.005259615460029131,0.00566800606491593,7.764647586698999,0.9453609842525901
503_wind,ctgan,xgboost,882371,0.005259615460029131,0.00593626685981543,12.86503557015842,0.8784238930257087
503_wind,crda,xgboost,882371,0.005259615460029131,0.005170198481209249,-1.7000668489818993,0.992938973320433
503_wind,c_mixup,xgboost,359783,0.005449642285718964,0.005345635850333312,-1.9085002268535285,0.9926285878511378
503_wind,ada,xgboost,359783,0.005449642285718964,0.005440742857414244,-0.16330298096889317,0.9928235002210934
503_wind,tabddpm,xgboost,359783,0.005449642285718964,0.0053473606694118625,-1.876850092989322,0.9761406495563254
503_wind,tvae,xgboost,359783,0.005449642285718964,0.00567438981138336,4.124078496920005,0.9550796168150936
503_wind,ctgan,xgboost,359783,0.005449642285718964,0.005648665987468853,3.6520507459992255,0.8715559689288999
503_wind,crda,xgboost,359783,0.005449642285718964,0.005230194459359188,-4.026829924871381,0.9942006355733253
503_wind,c_mixup,xgboost,304137,0.005756158996860011,0.005696837877745665,-1.0305677648359939,0.9801265774639736
503_wind,ada,xgboost,304137,0.005756158996860011,0.005686928793168867,-1.2027152781726307,0.9913681289551783
503_wind,tabddpm,xgboost,304137,0.005756158996860011,0.005719712214465563,-0.6331788683100912,0.9799593354544662
503_wind,tvae,xgboost,304137,0.005756158996860011,0.006034163885917096,4.829694405744124,0.950750984997619
503_wind,ctgan,xgboost,304137,0.005756158996860011,0.00607392634058299,5.520475440242725,0.8777213562476716
503_wind,crda,xgboost,304137,0.005756158996860011,0.005634806663910018,-2.108217181217385,0.9918148489881331
503_wind,c_mixup,xgboost,122579,0.005515268959175753,0.005252742067531026,-4.76000161710991,0.9883292594307289
503_wind,ada,xgboost,122579,0.005515268959175753,0.005453631858993323,-1.1175719740718033,0.99316111198715
503_wind,tabddpm,xgboost,122579,0.005515268959175753,0.0054076096616645745,-1.952022617719588,0.9790463231088677
503_wind,tvae,xgboost,122579,0.005515268959175753,0.00546694896568493,-0.876113093459083,0.9484019036492397
503_wind,ctgan,xgboost,122579,0.005515268959175753,0.005751770673808699,4.288126587906069,0.8889835924335496
503_wind,crda,xgboost,122579,0.005515268959175753,0.005328602832439659,-3.384533521715884,0.9961548290466553
ParkinsonsTelemonitoring,c_mixup,xgboost,985772,8.859484231095864e-05,0.00025053842509014426,182.79120833104548,0.9716747183935901
