epoch,train_loss,test_loss,train_acc,test_acc,test_balanced_acc,test_worst_acc,kappa,seed
35,0.42392573539124456,1.1959879211425781,0.8530252501191044,0.6844,0.6844,0.272,646112.4208465106,123
36,0.4218302119889486,1.0824209594726562,0.8562013657297126,0.7027,0.7026999999999999,0.488,31824.086290332794,123
37,0.5392761394033664,2.0678456298828123,0.8226139431475306,0.5557,0.5557,0.204,93.27202903342676,123
38,0.5738065591478643,1.6637337554931642,0.8121327616325235,0.637,0.6369999999999999,0.169,8.11631848005127,123
39,0.39791820729670496,1.6422806274414063,0.8647768778783548,0.6146,0.6146,0.229,119.10568923422304,123
40,0.3376916167810642,1.019646841430664,0.8838335715420041,0.7151,0.7151000000000001,0.432,11.418803215923132,123
41,0.3476149737882258,1.0963067840576173,0.8820867079561696,0.7177,0.7177,0.276,54.49044658546344,123
42,0.3332760983352455,1.499510235595703,0.8828013339685564,0.6551,0.6551,0.272,11.717974787475615,123
43,0.305763824981452,1.2353190673828125,0.8974908686676195,0.7123,0.7122999999999999,0.274,8.133909613676868,123
44,0.3093543401763271,0.8945878448486329,0.8923296808003811,0.7494,0.7494000000000001,0.536,42.76129351485055,123
45,0.3000210340541375,1.1027322998046876,0.8969350484357631,0.7275,0.7275,0.428,506523.3540494434,123
46,0.2546139063296743,1.3936001190185547,0.9105129426711133,0.671,0.671,0.171,10.364441198275687,123
47,0.2525337986175988,1.3084016845703126,0.9141654756233127,0.7098,0.7098,0.41,8.450856773088809,123
48,0.22308559759999336,1.139173403930664,0.9241702397967286,0.7329,0.7329,0.404,3.114482512568171,123
49,0.5026262726162054,1.2847394958496094,0.8475464506908051,0.7191,0.7191,0.493,2539228.75465405,123
50,0.2559397055910791,1.359612307739258,0.9130538351595998,0.7165,0.7164999999999999,0.374,4.457799110972366,123
51,0.2460319433625736,1.1095626159667968,0.9143242814038431,0.7387,0.7386999999999999,0.498,6.468089470792504,123
52,0.2038672832490831,1.3918044067382813,0.92663172939495,0.7012,0.7012,0.43,5.821660825917833,123
53,0.18246960219682654,1.047331268310547,0.9360806733365095,0.7508,0.7508,0.542,1.3462602094906027,123
54,0.23041326401062157,1.1798395965576172,0.9167063681117993,0.7424,0.7424,0.473,101542.81297448835,123
55,0.16527021213317647,1.1482938354492187,0.9413212640940131,0.7442,0.7442,0.305,4074374.305338674,123
56,0.1684765146330309,1.3923321166992189,0.9429093218993171,0.7074,0.7074,0.443,3.128499935888669,123
57,0.1711043337706405,1.3507186737060546,0.9420358901063999,0.7165,0.7165000000000001,0.333,126993.32745439262,123
58,0.17760695793220915,1.3095571838378905,0.9369541051294267,0.7214,0.7213999999999999,0.342,2.1969125470741253,123
59,0.16575057941598514,1.0570697967529297,0.9423535016674607,0.7638,0.7637999999999999,0.563,1.5405979414603914,123
60,0.14080782786274365,1.4343753814697267,0.951723042718755,0.7248,0.7247999999999999,0.25,1.534277729775126,123
61,0.12459024149443548,1.382030062866211,0.9560902016833412,0.7311,0.7311,0.493,1332037.8811100419,123
62,0.12261603835349577,1.1516255432128906,0.9583928855010322,0.7531,0.7531,0.547,20910303.43644226,123
63,0.11492715798920633,1.5179731506347656,0.96141019533111,0.7208,0.7208000000000001,0.259,780478.633064145,123
64,0.12127485868948612,1.3142504852294923,0.9595839288550103,0.7348,0.7347999999999999,0.484,1.220320891422372,123
65,0.12090059452744463,1.039827963256836,0.9582340797205018,0.78,0.78,0.439,642177.3371576727,123
66,0.11645898338876415,0.9912580810546875,0.9603779577576623,0.7902,0.7902,0.617,4899906.710454507,123
67,0.11072083709920344,1.5054664642333984,0.9620454184532317,0.71,0.7100000000000001,0.38,7.14070249613317,123
68,0.12792524027601015,1.165814028930664,0.9564872161346673,0.7668,0.7668,0.409,0.8102908541027483,123
69,0.11252501776848063,1.198338720703125,0.9623630300142926,0.7492,0.7492,0.561,128699.48137245739,123
70,0.08174042143631648,1.2281863098144532,0.9747498808956646,0.7549,0.7548999999999999,0.481,0.10554404263960974,123
71,0.1254338836488183,1.0188301208496093,0.9576782594886454,0.786,0.786,0.605,0.5203497942455573,123
72,0.0863355471820174,1.2042254425048828,0.9712561537239955,0.7597,0.7596999999999999,0.517,0.12530770569006253,123
73,0.08915117488544252,1.1454589935302735,0.9725265999682389,0.7757,0.7757000000000002,0.493,0.06532445017089994,123
74,0.08867531192289452,1.3056812561035156,0.9695886930284262,0.7526,0.7525999999999999,0.464,0.6356100612979017,123
75,0.1023327601188816,1.097098342895508,0.9650627282833095,0.769,0.769,0.54,65262866.680356,123
76,0.07183950530814427,1.264060205078125,0.9782436080673337,0.7559,0.7559000000000001,0.474,0.09961282047036776,123
77,0.06663875623754192,1.3606928527832032,0.9791964427505161,0.7466,0.7466,0.326,0.13260466058142004,123
78,0.07513172527674893,1.094814697265625,0.9767349531522947,0.7767,0.7767000000000002,0.581,0.03963211116641896,123
79,0.0736969645219851,1.2044567687988281,0.9749880895664602,0.7663,0.7663,0.508,0.01747161153948871,123
80,0.06368845138016704,1.1842518127441406,0.9794346514213117,0.7754,0.7754,0.553,0.03028933324937123,123
81,0.07218695095801933,1.0659875030517578,0.977211370493886,0.7825,0.7825,0.608,0.03767225697962584,123
82,0.0658289858778829,1.0910549743652345,0.9782436080673337,0.7848,0.7847999999999999,0.582,0.02243466230177159,123
83,0.06081059585966268,1.0561067077636719,0.9811815150071462,0.789,0.7889999999999999,0.617,0.012047945653417066,123
84,0.059788626528021,1.1442913696289063,0.9809433063363506,0.78,0.78,0.568,0.005620305594455022,123
85,0.06074579908901952,0.9562120254516602,0.9808639034460854,0.8018,0.8018000000000001,0.655,0.002832145472135178,123
86,0.06022643868802407,1.0596427429199218,0.9808639034460854,0.7917,0.7917,0.624,0.012873272469538089,123
87,0.05392985187183397,1.0817106506347656,0.9839606161664285,0.7844,0.7844,0.628,0.014820196465361386,123
88,0.049736251144990744,1.1154069458007811,0.9841988248372241,0.7858,0.7857999999999998,0.616,-0.04030763202398508,123
89,0.0545529908029848,1.0810286376953124,0.9827695728124504,0.7879,0.7878999999999999,0.626,-0.05678032599176054,123
90,0.04952819426513691,1.0416610168457032,0.9853104653009369,0.7945,0.7945,0.616,-0.030624396861677037,123
91,0.05243073574452054,1.0360071807861329,0.9845958392885501,0.7978,0.7978000000000001,0.627,-0.1122025333410689,123
92,0.053043316484766005,1.048405599975586,0.9838812132761633,0.7954,0.7954,0.627,-0.06981865733043677,123
93,0.04667128758599347,1.0598091064453126,0.9861838970938542,0.7922,0.7922,0.607,-0.07523499736719166,123
94,0.04612062506322087,1.0669405120849609,0.9860250913133238,0.7912,0.7912,0.611,-0.12951767484891819,123
95,0.04656302938390123,1.0659798645019531,0.986104494203589,0.7923,0.7923,0.596,-0.008507434572806295,123
96,0.047307655132439695,1.0608088012695311,0.9864221057646498,0.7923,0.7923,0.596,-0.09021186557032851,123
97,0.04527074703436457,1.0650390899658204,0.9864221057646498,0.7923,0.7923,0.601,-0.04947818689095024,123
98,0.04526125811122042,1.0789573120117188,0.9866603144354454,0.7911,0.7910999999999999,0.589,-0.0388128506471015,123
99,0.043926305954127304,1.0713771026611327,0.9860250913133238,0.7927,0.7927,0.6,-0.14947440790261796,123
100,0.04713463060095213,1.0631105438232422,0.9853104653009369,0.7941,0.7941,0.599,-0.07543476987060124,123
