epoch,train_loss,test_loss,train_acc,test_acc,test_balanced_acc,test_worst_acc,kappa,seed
53,0.18866925817340902,1.285526007080078,0.9360012704462443,0.7213,0.7213,0.517,2.6552442001063614,123
54,0.2945749584371862,1.2416506958007814,0.8993171351437192,0.7302,0.7302,0.528,5.072065420043677,123
55,0.20968280657143826,1.4033920074462891,0.9281403843099889,0.7147,0.7147,0.261,516093.554608093,123
56,0.14821200418495006,1.502322640991211,0.9491027473400032,0.7047,0.7047,0.438,1.6788153646338941,123
57,0.1374587033577565,1.175954086303711,0.9508496109258378,0.7538,0.7538,0.496,753461.3023430266,123
58,0.21081754891327567,1.3766567077636718,0.9286962045418453,0.7366,0.7366,0.508,1.6589439294864916,123
59,0.1556024045551961,1.2397975128173828,0.9454502143878037,0.7504,0.7504000000000001,0.574,21255694.93732372,123
60,0.11844926920129474,1.2794384887695311,0.9594251230744799,0.7478,0.7478,0.452,1407036.325727492,123
61,0.1075228590690391,1.332013165283203,0.9614895982213753,0.7352,0.7352,0.427,3466102.7213450563,123
62,0.10745799145812891,1.4946527465820312,0.9649833253930443,0.7181,0.7181,0.368,775286.2254079662,123
63,0.11252950323334152,1.4593218475341796,0.9611719866603144,0.7366,0.7366,0.237,4014403.067109659,123
64,0.14111132225726017,1.2878076568603516,0.950611402255042,0.7497,0.7497,0.45,1.0963206008720705,123
65,0.10564358673228978,1.2548465118408203,0.9651421311735747,0.752,0.752,0.473,1.8312657842650293,123
66,0.13253738854789765,1.3570014404296875,0.9545815467683023,0.7461,0.7461,0.48,3658716.755518104,123
67,0.09582483236498543,1.5815328582763672,0.9672860092107353,0.7057,0.7057,0.311,1.1328824586759716,123
68,0.09926619771285267,0.9989436584472656,0.9668889947594093,0.7935,0.7935000000000001,0.618,0.223286279795191,123
69,0.0747656270930251,1.3958180236816407,0.974908686676195,0.7408,0.7408,0.495,0.15947016802983946,123
70,0.08594352903300966,1.3992550354003905,0.9710179450531999,0.7359,0.7358999999999999,0.457,0.3297135004851649,123
71,0.10241948291765843,1.1448518920898438,0.9660155629664919,0.7731,0.7730999999999999,0.55,0.20055015987248626,123
72,0.07305819431297056,1.2290246368408204,0.9769731618230904,0.7569,0.7569,0.527,0.09727807897100366,123
73,0.07103515525119389,1.178505630493164,0.9782436080673337,0.7635,0.7635,0.531,0.07478524222211744,123
74,0.06750361041377533,1.3134084167480469,0.9776877878354772,0.7534,0.7534,0.502,0.0748999330110351,123
75,0.08214467390011053,1.1229396606445312,0.9733206288708909,0.7731,0.7731000000000001,0.543,0.06977155352381376,123
76,0.06241368605671411,1.206734146118164,0.980308083214229,0.7665,0.7665,0.495,0.04190098528723414,123
77,0.06140300518409665,1.2542414001464843,0.9802286803239638,0.7618,0.7617999999999999,0.553,0.03068454968968943,123
78,0.06228053806432755,1.1222014282226562,0.9799904716531682,0.7806,0.7806,0.617,0.014909350069642715,123
79,0.06879640984804039,1.1004110961914062,0.9773701762744164,0.7817,0.7817000000000001,0.616,0.003548956435057611,123
80,0.050980826417699736,1.238395211791992,0.9846752421788153,0.7634,0.7634,0.548,0.021003490885874738,123
81,0.05223930027819217,1.0675265411376953,0.9844370335080197,0.7818,0.7817999999999999,0.615,-0.11638825733426189,123
82,0.05576571249026655,1.1148200103759767,0.9835636017151024,0.7758,0.7758,0.591,0.02475864772353831,123
83,0.05196633724365913,1.049917202758789,0.9845958392885501,0.7881,0.7881,0.619,-0.06482117664294158,123
84,0.051231908669486126,1.0512688903808594,0.9846752421788153,0.7907,0.7907,0.653,-0.09479941862502393,123
85,0.05385270352702075,0.9244038391113282,0.9836430046053677,0.8058,0.8058000000000002,0.665,-0.006940687685659624,123
86,0.0470803734308503,1.1073644470214843,0.9853898681912021,0.7823,0.7823,0.624,0.001039570102982936,123
87,0.039219117342564384,1.1636421752929687,0.9884865809115452,0.7757,0.7757000000000001,0.602,-0.13948885976228861,123
88,0.04060454566989491,1.0669364379882813,0.98840717802128,0.7883,0.7883,0.643,-0.09528682857567097,123
89,0.04095161288659573,1.100438070678711,0.9889629982531364,0.783,0.783,0.591,-0.12920909683252815,123
90,0.03987845909563307,1.0778612060546875,0.9889629982531364,0.7866,0.7866,0.6,0.007742645148440326,123
91,0.03823730668056877,1.091229180908203,0.9895982213752581,0.7833,0.7833,0.597,-0.07316160873642932,123
92,0.03630952153941156,1.1238093292236329,0.9896776242655233,0.7814,0.7814,0.569,-0.1250369601552303,123
93,0.03434316415682243,1.1182940521240234,0.9909480705097665,0.7815,0.7815000000000001,0.569,-0.20906909275556215,123
94,0.037179406264367054,1.1394369689941406,0.989201206923932,0.7797,0.7797,0.567,-0.3294891922382557,123
95,0.03683608869758886,1.119884637451172,0.9889629982531364,0.7821,0.7820999999999999,0.569,-0.14782001241277323,123
96,0.03461732761394567,1.1100294982910157,0.9907892647292361,0.7837,0.7837,0.575,-0.2325682324395171,123
97,0.03411193330912282,1.120866845703125,0.9900746387168493,0.7819,0.7819,0.574,-0.15179570661956773,123
98,0.03596517913622081,1.1306761962890626,0.989201206923932,0.7812,0.7812,0.57,-0.07254786868582094,123
99,0.03515627495122179,1.130405633544922,0.9900746387168493,0.7826,0.7826,0.584,-0.22967548648550007,123
100,0.0347918723904369,1.1182957946777343,0.9899158329363189,0.7843,0.7843,0.583,-0.20695048448563055,123
