experiment_id,dag_size,method,identifiability,adjustment_set,true_parents,nb_CI_tests
10_61,10,ldecc,True,[],"['7', '8', '9']",130
10_61,10,pc,False,,"['7', '8', '9']",178
10_61,10,CMB,True,[],"['7', '8', '9']",903
10_61,10,MBbyMB,True,"['7', '8']","['7', '8', '9']",640
10_62,10,locpc,False,,"['6', '7']",134
10_62,10,ldecc,False,,"['6', '7']",178
10_62,10,pc,False,,"['6', '7']",309
10_62,10,CMB,True,['7'],"['6', '7']",930
10_62,10,MBbyMB,True,"['1', '6']","['6', '7']",814
10_63,10,locpc,False,,['7'],149
10_63,10,ldecc,False,,['7'],166
10_63,10,pc,True,"['3', '1', '7']",['7'],303
10_63,10,CMB,True,"['7', '1']",['7'],624
10_63,10,MBbyMB,False,,['7'],1110
10_64,10,locpc,False,,"['7', '9']",148
10_64,10,ldecc,True,"['9', '5', '7']","['7', '9']",124
10_64,10,pc,False,,"['7', '9']",285
10_64,10,CMB,True,['7'],"['7', '9']",1452
10_64,10,MBbyMB,False,,"['7', '9']",1428
10_65,10,locpc,True,[],"['1', '6']",248
10_65,10,ldecc,True,"['1', '6']","['1', '6']",193
10_65,10,pc,True,[],"['1', '6']",377
10_65,10,CMB,True,[],"['1', '6']",2015
10_65,10,MBbyMB,True,"['1', '6']","['1', '6']",1497
10_66,10,locpc,True,"['4', '6', '8', '9']","['4', '9']",102
10_66,10,ldecc,False,,"['4', '9']",130
10_66,10,pc,True,"['4', '6', '8', '9']","['4', '9']",182
10_66,10,CMB,True,"['4', '9', '6']","['4', '9']",474
10_66,10,MBbyMB,False,,"['4', '9']",684
10_67,10,locpc,True,"['9', '0', '4']","['0', '9']",148
10_67,10,ldecc,False,,"['0', '9']",176
10_67,10,pc,True,"['0', '4']","['0', '9']",210
10_67,10,CMB,False,,"['0', '9']",1204
10_67,10,MBbyMB,False,,"['0', '9']",718
10_68,10,locpc,True,"['5', '0', '1']","['0', '1']",101
10_68,10,ldecc,True,['0'],"['0', '1']",213
10_68,10,pc,True,"['5', '0', '1']","['0', '1']",184
10_68,10,CMB,True,['0'],"['0', '1']",304
10_68,10,MBbyMB,True,"['0', '1', '5']","['0', '1']",742
10_69,10,locpc,True,"['0', '2']",['2'],140
10_69,10,ldecc,True,[],['2'],175
10_69,10,pc,True,"['0', '2']",['2'],233
10_69,10,CMB,False,,['2'],658
10_69,10,MBbyMB,False,,['2'],644
10_70,10,locpc,False,,['8'],131
10_70,10,ldecc,True,[],['8'],194
10_70,10,pc,False,,['8'],265
10_70,10,CMB,True,"['8', '7']",['8'],845
10_70,10,MBbyMB,True,"['8', '7']",['8'],875
10_71,10,locpc,True,[],['9'],44
10_71,10,ldecc,True,['0'],['9'],52
10_71,10,pc,True,['0'],['9'],489
10_71,10,CMB,True,['0'],['9'],401
10_71,10,MBbyMB,True,['0'],['9'],498
10_72,10,locpc,True,[],"['0', '5', '8']",45
10_72,10,ldecc,False,,"['0', '5', '8']",156
10_72,10,pc,True,"['0', '8', '9']","['0', '5', '8']",295
10_72,10,CMB,True,"['0', '5', '8']","['0', '5', '8']",293
10_72,10,MBbyMB,True,"['0', '3', '5', '8']","['0', '5', '8']",739
10_73,10,locpc,True,"['9', '2']","['2', '7', '8']",217
10_73,10,ldecc,True,"['8', '9', '2']","['2', '7', '8']",86
10_73,10,pc,True,"['8', '9', '2']","['2', '7', '8']",450
10_73,10,CMB,True,['9'],"['2', '7', '8']",1265
10_73,10,MBbyMB,True,"['7', '8']","['2', '7', '8']",1148
10_74,10,locpc,True,"['8', '2']","['0', '2', '8']",914
10_74,10,ldecc,True,[],"['0', '2', '8']",58
10_74,10,pc,True,"['8', '2']","['0', '2', '8']",1063
10_74,10,CMB,True,"['2', '8', '0']","['0', '2', '8']",650
10_74,10,MBbyMB,True,"['8', '1', '5']","['0', '2', '8']",3624
10_75,10,locpc,True,"['8', '7', '1', '5']","['1', '5', '7']",746
10_75,10,ldecc,True,['7'],"['1', '5', '7']",106
10_75,10,pc,True,"['5', '8', '7', '1']","['1', '5', '7']",1090
10_75,10,CMB,True,"['7', '8']","['1', '5', '7']",1596
10_75,10,MBbyMB,True,"['5', '7', '1', '8']","['1', '5', '7']",1201
10_76,10,locpc,True,"['8', '4']","['4', '8']",298
10_76,10,ldecc,True,"['8', '4']","['4', '8']",125
10_76,10,pc,True,"['4', '8']","['4', '8']",632
