epoch,train_loss,test_loss,train_acc,test_acc,test_balanced_acc,test_worst_acc,kappa,seed
52,0.1629716669621497,1.2460217803955078,0.943226933460378,0.7255,0.7255,0.532,185048.56005613154,123
53,0.14193107643751413,1.0844428344726562,0.9521994600603462,0.7573,0.7573,0.571,1.2195353216261549,123
54,0.21729054230630482,1.3832169555664062,0.9248848658091154,0.7032,0.7032,0.414,3.8525143721228012,123
55,0.1680575325050978,1.3668072113037109,0.9420358901063999,0.7191,0.7190999999999999,0.421,364635.1138109626,123
56,0.1279316283756539,1.4791338958740234,0.9561696045736064,0.7022,0.7021999999999999,0.359,1.0992766185222234,123
57,0.19882584829756017,1.4114046112060548,0.9309988883595363,0.7136,0.7136,0.342,9139238.984941136,123
58,0.15148103170893165,1.2131370483398438,0.9483881213276163,0.7493,0.7493000000000001,0.485,1.0154135906551047,123
59,0.18109690902610612,1.1328740783691407,0.9394949976179133,0.7684,0.7684,0.494,153433.7177207222,123
60,0.10904524381981968,1.100826693725586,0.9643481022709227,0.7657,0.7657,0.555,0.5757550075338854,123
61,0.11261305752984868,1.2502445861816407,0.9627600444656186,0.7444,0.7444,0.533,2.0185644604151074,123
62,0.12227269606266927,1.570363946533203,0.9591869144036843,0.7216,0.7215999999999999,0.494,2532234.5929144984,123
63,0.18492563387619534,1.2271836669921874,0.937430522471018,0.7569,0.7569,0.577,4.058828284678597,123
64,0.1046819306752673,1.3869006530761718,0.9645069080514531,0.7287,0.7287000000000001,0.473,0.7500786719282833,123
65,0.1033211713445287,1.30737041015625,0.9669683976496745,0.7304,0.7303999999999999,0.486,2.97001025777001,123
66,0.10775646217592144,1.3807208374023439,0.9645069080514531,0.741,0.7410000000000001,0.474,8125046.700606683,123
67,0.0912228944435259,1.493038656616211,0.9705415277116087,0.7216,0.7215999999999999,0.294,0.36097959714618094,123
68,0.10385389053123005,1.2034686004638673,0.9660949658567571,0.7688,0.7687999999999999,0.47,0.2575713625981677,123
69,0.07846591683518457,1.2752235473632811,0.9739558519930126,0.7504,0.7504,0.484,0.23781654132913632,123
70,0.07568560484119383,1.1070010040283202,0.9761791329204383,0.7801,0.7800999999999999,0.62,0.043296944517587706,123
71,0.0980152159962405,1.0551873443603517,0.9671272034302049,0.7853,0.7853,0.579,0.9972028344408127,123
72,0.07496362423847569,1.323864111328125,0.9754645069080514,0.7534,0.7534000000000001,0.553,0.042479757463389986,123
73,0.08986846344687172,1.2133607055664062,0.9703827219310783,0.7645,0.7644999999999998,0.507,0.4099513626809779,123
74,0.07270185126186042,1.1492392456054688,0.9750674924567254,0.779,0.779,0.605,0.01630066315719521,123
75,0.07482489190518865,1.1763804901123047,0.9758615213593774,0.7677,0.7676999999999999,0.465,0.058047459923800684,123
76,0.07257220910544696,1.3312068420410157,0.9765761473717643,0.7497,0.7497,0.485,0.1178144550612696,123
77,0.0573572224996687,1.2065285736083984,0.9818961410195332,0.7656,0.7656,0.51,0.03355810050957192,123
78,0.054592013870210176,1.3096173126220703,0.9828489757027156,0.756,0.756,0.512,0.02167493814982097,123
79,0.06449763158095798,0.9683926177978516,0.9784024138478641,0.8021,0.8021,0.616,0.0006523230722069106,123
80,0.06220488175714283,1.3182582794189452,0.9798316658726378,0.7511,0.7510999999999999,0.525,0.0347191708886481,123
81,0.06130527961589201,1.0557719940185546,0.9800698745434334,0.79,0.7899999999999999,0.641,0.0028390730393046005,123
82,0.05105524485653045,1.1552110015869141,0.9849134508496109,0.7734,0.7734,0.568,0.015066345145850197,123
83,0.04895428587410854,1.1902577453613281,0.9843576306177545,0.7718,0.7718,0.598,-0.056330109705612745,123
84,0.047852517764530846,1.1740758575439454,0.9859456884230586,0.7756,0.7756000000000001,0.611,-0.092748933056207,123
85,0.052341446604674935,1.050657620239258,0.9846752421788153,0.7873,0.7873,0.61,-0.10834365242259018,123
86,0.046571349234396986,1.220002801513672,0.985707479752263,0.769,0.7689999999999999,0.56,0.014507279151589775,123
87,0.039854789965300785,1.2124383911132812,0.988804192472606,0.7719,0.7718999999999999,0.585,-0.17331131684738502,123
88,0.045204638374671494,1.1595494201660157,0.9873749404478323,0.7756,0.7756,0.594,-0.2307477302480811,123
89,0.044360130159215395,1.1714542907714844,0.9865809115451802,0.7765,0.7765,0.595,-0.10299249156470978,123
90,0.042604751353682614,1.1465295196533203,0.9881689693504844,0.7819,0.7819,0.623,-0.01882143291067512,123
91,0.038468612855211866,1.1553812744140626,0.9892806098141972,0.7794,0.7794000000000001,0.595,-0.09423877850782914,123
92,0.03670652158415202,1.1695641723632813,0.9892806098141972,0.7799,0.7799,0.604,-0.1383242455883296,123
93,0.03496939469201614,1.159604525756836,0.9896776242655233,0.7808,0.7807999999999999,0.598,-0.2255582205084071,123
94,0.038080422409152125,1.1541452056884767,0.989201206923932,0.7815,0.7815,0.608,-0.35255596074334705,123
95,0.03665844582367913,1.154346060180664,0.9891218040336668,0.7829,0.7829,0.613,-0.052693828485981774,123
96,0.03543274554446025,1.1481883087158202,0.9902334444973797,0.7844,0.7844,0.62,-0.21506953185986408,123
97,0.03563926307780602,1.1573392517089844,0.9902334444973797,0.7837,0.7836999999999998,0.603,-0.15085853663684232,123
98,0.03520388229888678,1.1584334106445313,0.9892806098141972,0.7825,0.7825,0.609,-0.04389757035512584,123
99,0.034325181784772944,1.1606678833007813,0.9903128473876449,0.7827,0.7827,0.605,-0.18739371055246593,123
100,0.03668412356522796,1.1463321044921875,0.9895982213752581,0.7841,0.7841,0.613,-0.14692794815655316,123
