algorithm,seed,budget,evaluations,best_observed,post_mean_best_observed,post_median_best_observed,post_cvar20_best_observed,post_mean,post_median,post_cvar20,postselect_k
CMA-ES-sep,27,800,800,3146.596327389682,307821.82280575746,9417.813041016467,1479856.0841606164,50426.442525078186,10083.261183335302,211653.54707535228,5
CMA-ES-sep,28,800,800,4872.9861605916085,1194450.6167796645,127211.98156309486,4927882.061694079,827800.9895677777,20446.987683598374,3944390.7055432647,5
CMA-ES-sep,29,800,800,2050.3378201786973,4617.896920760284,3861.893734817031,8150.919884229749,4069.7713374087634,3942.5180403679647,5813.765434056667,5
CMA-ES-sep,30,800,800,2443.949527355195,35426.23821422631,5204.011266332113,155365.4046647932,11559.560780705864,5263.744521252097,37349.397153109705,5
CMA-ES-sep,31,800,800,1921.0977583056758,7269.362201270062,5163.519744417201,16753.729241942343,7098.523669837135,4660.711574632087,17659.618946294082,5
CMA-ES-sep,32,800,800,3778.077071222052,185777.62522579113,8596.923899328982,876503.1048074173,102384.11643155929,7664.01378980689,473779.4037560342,5
CMA-ES-sep,33,800,800,3073.60629781313,10371.84038237886,7887.739158384313,22153.88696620039,5546.412049996365,4986.733997330104,9132.141126117402,5
CMA-ES-sep,34,800,800,3251.617474235816,7659.295550355922,6154.361226695235,14553.186116615356,7821.521683889745,6270.144497606525,15307.080693921056,5
CMA-ES-sep,35,800,800,2360.7368239888337,5048.918949028233,4232.77294262316,8967.107183653534,4548.6968459745,3990.4757203682702,7496.061314436156,5
CMA-ES-sep,36,800,800,2777.495691942581,19085.20850172847,9158.214395659586,56258.10844398032,4732.97712411535,4088.3002221837337,8213.215621168412,5
CMA-ES-sep,37,800,800,3430.3139360730365,24036.392147777962,7779.265808772721,88642.6542601815,8974.39928564179,7367.652087680544,17076.37217782917,5
CMA-ES-sep,38,800,800,2257.1697901862326,4003.802396433979,3574.265866532616,6403.831911445172,3949.4992993576034,3500.607919193704,6332.7432996894495,5
CMA-ES-sep,39,800,800,1514.8047626267619,3476.257766204226,3197.031096241546,5088.660254425516,3211.1347723680537,2888.4955966557013,5097.24991215557,5
CMA-ES-sep,40,800,800,5493.20886797228,12001.227846407952,8336.675854878566,27779.89451266716,11113.89184485994,9226.012566895726,22339.48887298111,5
CMA-ES-sep,41,800,800,2139.58017562168,5822.791003767044,3619.364381565888,15308.091151225733,5025.1990950064455,3639.8264577536684,11150.66369945876,5
CMA-ES-sep,42,800,800,1845.3893365547817,4126.546737663597,3293.0918650920757,8061.303804787273,3486.3088539978507,3272.4807231729487,5120.560529502384,5
CMA-ES-sep,43,800,800,1984.0763456084862,99820.8247673904,3658.961102278341,477431.6459050203,22288.487190998214,3469.9910198504313,96416.37579170997,5
CMA-ES-sep,44,800,800,2114.0496332003354,4560.647361912834,4163.164821801916,6908.093033226051,4091.4499104800907,3784.893189413371,6136.133093894047,5
CMA-ES-sep,45,800,800,2180.140199652433,3567.789226734726,3294.1404858640644,5223.831943857196,3425.181301401928,3171.904975027475,4925.705272920048,5
CMA-ES-sep,46,800,800,12156.175393898948,3831052.9319394273,958599.6875872847,14295738.20562925,2658464.718124523,508615.52004428144,10766552.643340092,5
CMA-ES-sep,47,800,800,3229.728977183806,185597.2770709946,10166.257556630433,877520.2931815843,6225.416319424988,5455.418087273525,10245.903744736386,5
CMA-ES-sep,48,800,800,6207.2287013695695,11866.610508270747,10553.453076436057,19400.961083769464,13228.808747793855,11850.764069707027,22134.926033608182,5
CMA-ES-sep,49,800,800,2607.729474263552,4870.80513221818,4362.735952663588,7930.573928956113,84187.37942489039,4127.32125818438,399034.08386587934,5
CMA-ES-sep,50,800,800,2879.0034835612587,13734.943739953333,5218.912948559321,48241.46929679447,8322.028979430448,5842.795203900521,19248.661011652395,5
UH-CMA-ES(maxevals=30),1,800,800,2428.670447758422,4121.64922019079,3262.5331888787928,8160.888702378282,3556.001668259262,3236.9381064156505,5333.660298270396,5
UH-CMA-ES(maxevals=30),2,800,800,3280.9320494574213,7614.386224968271,6604.386570884262,13154.892352498526,7299.404296869578,6526.815398945924,12430.969326058657,5
UH-CMA-ES(maxevals=30),3,800,800,3618.6548419987053,8022.088501295033,6871.923102930241,14068.285739619012,8763.811018148092,7782.9129504016455,14595.133770026303,5
UH-CMA-ES(maxevals=30),4,800,800,2731.7700711782295,4953.3448244421215,4254.780359020606,8400.99199218779,5313.448424519703,4260.6885341462075,10423.738640321591,5
UH-CMA-ES(maxevals=30),5,800,800,3283.791450263453,75459.56112294071,10812.833845583307,330763.2609302855,6131.620294767967,5284.298322085277,10808.057456834358,5
UH-CMA-ES(maxevals=30),6,800,800,4316.823117412119,171696.72292379398,7787.58178963233,816549.2180579598,10434.338030556588,7704.972902803749,23922.771632736258,5
UH-CMA-ES(maxevals=30),7,800,800,2725.4100549319596,15500.592604833946,4715.401261098041,58741.30559282931,4835.109506800732,4191.872062710457,8109.9704252236925,5
UH-CMA-ES(maxevals=30),8,800,800,3191.5038716881604,6431.326794278766,5478.797662100996,11654.402788926778,6550.044593517039,6021.800929197993,9843.452524897539,5
UH-CMA-ES(maxevals=30),9,800,800,2593.480647968342,41175.7637551315,5628.955230983551,175595.9403547449,14855.454598864631,3812.14294493942,58906.85473727935,5
UH-CMA-ES(maxevals=30),10,800,800,3299.964950438003,7893.582294827121,6584.500311231463,14942.611396991046,8178.034369745303,7010.820838329715,14989.411814906289,5
UH-CMA-ES(maxevals=30),11,800,800,1860.8563561311344,3977.61643866716,3669.400368669286,5967.653320472605,3892.793221653217,3559.541423874366,6102.894463405244,5
UH-CMA-ES(maxevals=30),12,800,800,2800.2262909001815,112403.33867038519,6097.170199502112,530055.3560572384,111102.67908921637,5296.791892330401,527122.3294709717,5
UH-CMA-ES(maxevals=30),13,800,800,3541.9970926296537,8480.165932077382,7489.376434186495,14734.047327408227,9285.034979749247,8413.737943935139,14923.104986173059,5
UH-CMA-ES(maxevals=30),14,800,800,3168.638459535905,31799.866777230705,15283.40932471673,95566.46108379215,6252.65449071805,5577.201699378977,10062.000096166552,5
UH-CMA-ES(maxevals=30),15,800,800,3374.117966650049,1449245.2070156129,4844.95100921357,7116603.3775991285,26893.041433270948,6679.584198482444,107661.63354811825,5
UH-CMA-ES(maxevals=30),16,800,800,2034.694052201948,3506.140713529696,3032.4999661443453,5950.268155038557,3438.9593726755825,3145.925531231548,5212.7731004238385,5
UH-CMA-ES(maxevals=30),17,800,800,2675.401465978868,6233.668957976139,5543.516086813883,9729.010216216662,5084.6139101864865,4692.202943754295,7549.325437448277,5
UH-CMA-ES(maxevals=30),18,800,800,4483.703892381409,228482.50168349457,41705.900307418764,956461.8131951111,46868.08369501226,15922.248045782388,170473.29321820874,5
UH-CMA-ES(maxevals=30),19,800,800,4477.80366338511,34417.747828558306,15975.616607268821,109350.47380224118,34538.603323508694,14936.277880267693,116162.63137364434,5
UH-CMA-ES(maxevals=30),20,800,800,3061.4330966041034,106500.49520690163,9540.75778626349,483334.5880639553,7532.765690966833,6088.501502134934,14877.884433069345,5
UH-CMA-ES(maxevals=30),21,800,800,4674.412462434428,9883.424009579307,8510.783217842112,16871.61661635973,8561.807503254746,7351.061859826159,15221.872778533703,5
UH-CMA-ES(maxevals=30),22,800,800,2189.0947077594665,3866.6726675046475,3606.6810753376517,5646.394026953583,3434.3067501580176,3081.464658954389,5296.137082640937,5
UH-CMA-ES(maxevals=30),23,800,800,3786.593799403321,42516.315555698726,35605.020143881295,87173.146982779,12197.552903502637,9416.47403451442,25464.70105596774,5
UH-CMA-ES(maxevals=30),24,800,800,36307.106340512175,618753.4577335604,196468.7960420452,2404303.770207938,243821.86139971635,118986.89730113462,758832.9621121251,5
UH-CMA-ES(maxevals=30),25,800,800,4297.511163535822,11890.325031535362,7885.914262619694,28793.15868560535,9628.998274178959,7015.341338539505,21383.5736190991,5
UH-CMA-ES(maxevals=30),26,800,800,2265.788658139417,7091.266857783294,4787.329126383049,17754.218656206973,6138.638951201802,4686.721139297466,12851.44306072423,5
UH-CMA-ES(maxevals=30),27,800,800,3865.221324349348,330346.8765881667,16686.79617109518,1555883.1851521726,195532.79318383383,25219.984935721754,854901.1875917919,5
UH-CMA-ES(maxevals=30),28,800,800,6259.82988661114,286178.43627748557,25910.28344046511,1286997.655327767,797170.5701561195,24546.747880774492,3818335.0677313427,5
UH-CMA-ES(maxevals=30),29,800,800,2267.7446469653055,4666.062309812945,4094.944102868109,7839.304848799622,3663.037893376232,3418.9587360109413,5191.228824009348,5
UH-CMA-ES(maxevals=30),30,800,800,2625.2509595865185,23881.432952300478,5282.894238568777,97698.17819665025,13769.80902533717,5607.181088934303,47143.42374343599,5
UH-CMA-ES(maxevals=30),31,800,800,2738.554740824681,10442.415768702997,7328.998139360305,24562.22383700031,7686.713812674509,5475.756594139032,17717.504489082297,5
UH-CMA-ES(maxevals=30),32,800,800,4572.269337576666,32532.40152605717,7140.888381211718,134285.31766130464,51515.64076643559,7696.959775794081,224898.32158142733,5
UH-CMA-ES(maxevals=30),33,800,800,3330.1656781900997,7459.891141849006,6138.497751544464,14145.290312775933,6959.533523050073,6626.76360655057,10818.436931681706,5
UH-CMA-ES(maxevals=30),34,800,800,3809.939840927154,9243.405770085623,7703.099572006597,17304.319149761588,10043.493754653846,8017.526972521452,20313.40332356038,5
UH-CMA-ES(maxevals=30),35,800,800,2668.7036536024148,4981.263331618605,4430.273958563817,7929.493701072214,4942.606682411668,4299.389864273422,8172.640909917412,5
UH-CMA-ES(maxevals=30),36,800,800,3116.966005877584,7390.87125499309,5888.16953296287,14512.378426133804,6273.126814563103,5764.998652245351,9901.824231434819,5
UH-CMA-ES(maxevals=30),37,800,800,3893.524866924935,25147.48347360469,8619.863394003463,91551.03521197166,10886.474043818265,8869.77671734993,21579.33039949639,5
UH-CMA-ES(maxevals=30),38,800,800,2348.9840988881983,3947.3744198262434,3613.742228014122,5866.403970564475,4150.378772285812,3741.263265167854,6528.010845697815,5
UH-CMA-ES(maxevals=30),39,800,800,2109.7481255734815,3873.5987874683224,3562.504448320425,5826.886569551128,3604.8683551966647,3309.7758939576343,5435.14852538891,5
UH-CMA-ES(maxevals=30),40,800,800,4784.25317663903,15836.722548371825,11821.2884297538,34891.70814047235,16279.641344873951,12948.199105786349,33510.735607563576,5
UH-CMA-ES(maxevals=30),41,800,800,2270.3027774953775,5968.094278785356,4028.4306718942885,14510.04618369647,5221.850691771324,3983.2705477772697,10928.781873971104,5
UH-CMA-ES(maxevals=30),42,800,800,2593.3743740304394,5395.258549925729,4333.558585802062,10758.553239964562,4335.887033175658,3929.1994489903386,6876.101985817097,5
UH-CMA-ES(maxevals=30),43,800,800,2473.961487419134,225439.38126744586,5589.111376858415,1068543.0738802445,80806.63524009855,5066.8045314250585,378573.426496018,5
UH-CMA-ES(maxevals=30),44,800,800,2855.6724232857705,6228.185044331325,5506.081904704266,10417.820252154526,4471.2249846246705,4176.8487686453955,6807.641096901068,5
UH-CMA-ES(maxevals=30),45,800,800,2787.2987356287667,4458.376723740065,4117.837889519765,6663.21857038816,3916.86197370871,3631.8618324748145,5692.678720363731,5
UH-CMA-ES(maxevals=30),46,800,800,7249.836770174077,1967339.082977028,333531.17371041095,8336632.932147494,1838650.7571557811,224128.83251168285,7477846.9111555675,5
UH-CMA-ES(maxevals=30),47,800,800,4281.557706179589,167432.31867092295,11820.900307624643,778637.0198050293,26340.753699668232,11685.70336334796,87737.52664641818,5
UH-CMA-ES(maxevals=30),48,800,800,5474.5587396308665,17407.69403321475,14121.947035012538,34321.02625180124,15324.026446586695,12373.682680685455,30692.996637685577,5
UH-CMA-ES(maxevals=30),49,800,800,2630.295794444687,15740.76158459966,3892.4841342083614,63182.99414980296,45559.51779119287,4538.45685252313,207456.1805807023,5
UH-CMA-ES(maxevals=30),50,800,800,3034.257733889519,307446.8110975318,57737.63898830965,1261928.5308208792,7822.92971056968,5713.552165701348,17035.995304730186,5
