algorithm,budget_multiplier,function,dimension,instance,evaluations,best_f,final_target_hit,elapsed_sec
BERW-HeteroVar,100,122,40,3,4000,10.99593163,0,0.0
BERW-HeteroVar,100,122,40,4,4000,11.95369668,0,0.0
BERW-HeteroVar,100,122,40,5,4000,10.08778908,0,0.0
BERW-HeteroVar,100,122,40,6,4000,6.962977618,0,0.0
BERW-HeteroVar,100,122,40,7,4000,9.256095428,0,0.0
BERW-HeteroVar,100,122,40,8,4000,12.72259967,0,0.0
BERW-HeteroVar,100,122,40,9,4000,9.425215468,0,0.0
BERW-HeteroVar,100,122,40,10,4000,10.69882846,0,0.0
BERW-HeteroVar,100,122,40,11,4000,12.00689274,0,0.0
BERW-HeteroVar,100,122,40,12,4000,10.88462911,0,0.0
BERW-HeteroVar,100,122,40,13,4000,8.135727034,0,0.0
BERW-HeteroVar,100,122,40,14,4000,12.99123403,0,0.0
BERW-HeteroVar,100,122,40,15,4000,12.59509792,0,0.0
BERW-HeteroVar,100,123,40,1,4000,12.4283808,0,0.0
BERW-HeteroVar,100,123,40,2,4000,10.87001168,0,0.0
BERW-HeteroVar,100,123,40,3,4000,12.27873073,0,0.0
BERW-HeteroVar,100,123,40,4,4000,12.15742537,0,0.0
BERW-HeteroVar,100,123,40,5,4000,14.62346344,0,0.0
BERW-HeteroVar,100,123,40,6,4000,10.60093082,0,0.0
BERW-HeteroVar,100,123,40,7,4000,12.84932103,0,0.0
BERW-HeteroVar,100,123,40,8,4000,16.01636098,0,0.0
BERW-HeteroVar,100,123,40,9,4000,11.41672035,0,0.0
BERW-HeteroVar,100,123,40,10,4000,13.77590149,0,0.0
BERW-HeteroVar,100,123,40,11,4000,9.545921542,0,0.0
BERW-HeteroVar,100,123,40,12,4000,12.23087828,0,0.0
BERW-HeteroVar,100,123,40,13,4000,17.31233958,0,0.0
BERW-HeteroVar,100,123,40,14,4000,10.46424545,0,0.0
BERW-HeteroVar,100,123,40,15,4000,14.36684953,0,0.0
BERW-HeteroVar,100,125,40,1,4000,1.169450102,0,0.0
BERW-HeteroVar,100,125,40,2,4000,1.192418409,0,0.0
BERW-HeteroVar,100,125,40,3,4000,1.173302843,0,0.0
BERW-HeteroVar,100,125,40,4,4000,1.213127301,0,0.0
BERW-HeteroVar,100,125,40,5,4000,1.290487523,0,0.0
BERW-HeteroVar,100,125,40,6,4000,1.394277147,0,0.0
BERW-HeteroVar,100,125,40,7,4000,1.406857494,0,0.0
BERW-HeteroVar,100,125,40,8,4000,1.121605746,0,0.0
BERW-HeteroVar,100,125,40,9,4000,1.364393168,0,0.0
BERW-HeteroVar,100,125,40,10,4000,1.216833698,0,0.0
BERW-HeteroVar,100,125,40,11,4000,1.304131081,0,0.0
BERW-HeteroVar,100,125,40,12,4000,1.587979181,0,0.0
BERW-HeteroVar,100,125,40,13,4000,1.319060347,0,0.0
BERW-HeteroVar,100,125,40,14,4000,1.630561555,0,0.0
BERW-HeteroVar,100,125,40,15,4000,1.147623196,0,0.0
BERW-HeteroVar,100,126,40,1,4000,1.266064745,0,0.0
BERW-HeteroVar,100,126,40,2,4000,1.798190685,0,0.0
BERW-HeteroVar,100,126,40,3,4000,1.882205981,0,0.0
BERW-HeteroVar,100,126,40,4,4000,1.522226365,0,0.0
BERW-HeteroVar,100,126,40,5,4000,1.658265464,0,0.0
BERW-HeteroVar,100,126,40,6,4000,1.547396138,0,0.0
BERW-HeteroVar,100,126,40,7,4000,1.680382532,0,0.0
BERW-HeteroVar,100,126,40,8,4000,1.439759284,0,0.0
BERW-HeteroVar,100,126,40,9,4000,1.645948805,0,0.0
BERW-HeteroVar,100,126,40,10,4000,1.895852845,0,0.0
BERW-HeteroVar,100,126,40,11,4000,1.587126236,0,0.0
BERW-HeteroVar,100,126,40,12,4000,1.796484424,0,0.0
BERW-HeteroVar,100,126,40,13,4000,1.269358391,0,0.0
BERW-HeteroVar,100,126,40,14,4000,1.517459923,0,0.0
BERW-HeteroVar,100,126,40,15,4000,2.006342211,0,0.0
BERW-HeteroVar,100,128,40,1,4000,81.43934886,0,0.0
BERW-HeteroVar,100,128,40,2,4000,81.93529555,0,0.0
BERW-HeteroVar,100,128,40,3,4000,80.76927054,0,0.0
BERW-HeteroVar,100,128,40,4,4000,80.09179984,0,0.0
BERW-HeteroVar,100,128,40,5,4000,79.68552946,0,0.0
BERW-HeteroVar,100,128,40,6,4000,80.87665464,0,0.0
BERW-HeteroVar,100,128,40,7,4000,82.10345,0,0.0
BERW-HeteroVar,100,128,40,8,4000,81.95481178,0,0.0
BERW-HeteroVar,100,128,40,9,4000,83.80718599,0,0.0
BERW-HeteroVar,100,128,40,10,4000,79.36667412,0,0.0
BERW-HeteroVar,100,128,40,11,4000,78.61470204,0,0.0
BERW-HeteroVar,100,128,40,12,4000,76.52130262,0,0.0
BERW-HeteroVar,100,128,40,13,4000,79.59876969,0,0.0
BERW-HeteroVar,100,128,40,14,4000,83.3460886,0,0.0
BERW-HeteroVar,100,128,40,15,4000,81.13198639,0,0.0
BERW-HeteroVar,100,129,40,1,4000,72.85054462,0,0.0
BERW-HeteroVar,100,129,40,2,4000,80.09715901,0,0.0
BERW-HeteroVar,100,129,40,3,4000,77.81258807,0,0.0
BERW-HeteroVar,100,129,40,4,4000,80.64541268,0,0.0
BERW-HeteroVar,100,129,40,5,4000,77.63052647,0,0.0
BERW-HeteroVar,100,129,40,6,4000,78.1894848,0,0.0
BERW-HeteroVar,100,129,40,7,4000,82.72714302,0,0.0
BERW-HeteroVar,100,129,40,8,4000,82.63294496,0,0.0
BERW-HeteroVar,100,129,40,9,4000,80.06666879,0,0.0
BERW-HeteroVar,100,129,40,10,4000,81.18404566,0,0.0
BERW-HeteroVar,100,129,40,11,4000,82.39434647,0,0.0
BERW-HeteroVar,100,129,40,12,4000,82.87624199,0,0.0
BERW-HeteroVar,100,129,40,13,4000,79.11633132,0,0.0
BERW-HeteroVar,100,129,40,14,4000,80.8302556,0,0.0
BERW-HeteroVar,100,129,40,15,4000,78.690509,0,0.0
CMA-ES-sep,100,108,40,1,4000,245.4729185,0,0.0
CMA-ES-sep,100,108,40,2,4000,272.6139408,0,0.0
CMA-ES-sep,100,108,40,3,4000,262.4944546,0,0.0
CMA-ES-sep,100,108,40,4,4000,242.7183623,0,0.0
CMA-ES-sep,100,108,40,5,4000,171.0889661,0,0.0
CMA-ES-sep,100,108,40,6,4000,197.427967,0,0.0
CMA-ES-sep,100,108,40,7,4000,284.7767834,0,0.0
CMA-ES-sep,100,108,40,8,4000,239.4086115,0,0.0
CMA-ES-sep,100,108,40,9,4000,214.8213902,0,0.0
CMA-ES-sep,100,108,40,10,4000,264.2962544,0,0.0
CMA-ES-sep,100,108,40,11,4000,243.538815,0,0.0
CMA-ES-sep,100,108,40,12,4000,268.713939,0,0.0
CMA-ES-sep,100,108,40,13,4000,220.3005046,0,0.0
CMA-ES-sep,100,108,40,14,4000,293.1280626,0,0.0
CMA-ES-sep,100,108,40,15,4000,255.1727606,0,0.0
CMA-ES-sep,100,110,40,1,4000,122035.8138,0,0.0
CMA-ES-sep,100,110,40,2,4000,23584.47351,0,0.0
CMA-ES-sep,100,110,40,3,4000,22222.15712,0,0.0
CMA-ES-sep,100,110,40,4,4000,107886.5944,0,0.0
CMA-ES-sep,100,110,40,5,4000,29682.50876,0,0.0
CMA-ES-sep,100,110,40,6,4000,84985.4061,0,0.0
CMA-ES-sep,100,110,40,7,4000,35848.71584,0,0.0
CMA-ES-sep,100,110,40,8,4000,50076.07493,0,0.0
CMA-ES-sep,100,110,40,9,4000,74742.48224,0,0.0
CMA-ES-sep,100,110,40,10,4000,46197.38127,0,0.0
CMA-ES-sep,100,110,40,11,4000,82542.29555,0,0.0
CMA-ES-sep,100,110,40,12,4000,124145.7612,0,0.0
CMA-ES-sep,100,110,40,13,4000,82709.95681,0,0.0
CMA-ES-sep,100,110,40,14,4000,77624.59416,0,0.0
CMA-ES-sep,100,110,40,15,4000,34394.9821,0,0.0
CMA-ES-sep,100,111,40,1,4000,444297.3444,0,0.0
CMA-ES-sep,100,111,40,2,4000,145005.985,0,0.0
CMA-ES-sep,100,111,40,3,4000,232392.8261,0,0.0
CMA-ES-sep,100,111,40,4,4000,114122.98,0,0.0
CMA-ES-sep,100,111,40,5,4000,142747.5652,0,0.0
CMA-ES-sep,100,111,40,6,4000,150473.2491,0,0.0
CMA-ES-sep,100,111,40,7,4000,302311.5438,0,0.0
CMA-ES-sep,100,111,40,8,4000,201072.7065,0,0.0
CMA-ES-sep,100,111,40,9,4000,250329.0687,0,0.0
CMA-ES-sep,100,111,40,10,4000,92840.18951,0,0.0
CMA-ES-sep,100,111,40,11,4000,270867.0039,0,0.0
CMA-ES-sep,100,111,40,12,4000,99391.29022,0,0.0
CMA-ES-sep,100,111,40,13,4000,181980.444,0,0.0
CMA-ES-sep,100,111,40,14,4000,114088.4914,0,0.0
CMA-ES-sep,100,111,40,15,4000,165794.9339,0,0.0
CMA-ES-sep,100,113,40,1,4000,706.1034043,0,0.0
CMA-ES-sep,100,113,40,2,4000,747.2812176,0,0.0
CMA-ES-sep,100,113,40,3,4000,621.5935172,0,0.0
CMA-ES-sep,100,113,40,4,4000,613.4999301,0,0.0
CMA-ES-sep,100,113,40,5,4000,899.0541816,0,0.0
CMA-ES-sep,100,113,40,6,4000,918.3447838,0,0.0
CMA-ES-sep,100,113,40,7,4000,944.7962075,0,0.0
CMA-ES-sep,100,113,40,8,4000,708.2748851,0,0.0
CMA-ES-sep,100,113,40,9,4000,792.7509404,0,0.0
CMA-ES-sep,100,113,40,10,4000,406.6902313,0,0.0
CMA-ES-sep,100,113,40,11,4000,1022.132211,0,0.0
CMA-ES-sep,100,113,40,12,4000,660.544095,0,0.0
CMA-ES-sep,100,113,40,13,4000,835.0344694,0,0.0
CMA-ES-sep,100,113,40,14,4000,883.8304899,0,0.0
CMA-ES-sep,100,113,40,15,4000,381.3210669,0,0.0
CMA-ES-sep,100,114,40,1,4000,1120.578047,0,0.0
CMA-ES-sep,100,114,40,2,4000,1033.472029,0,0.0
CMA-ES-sep,100,114,40,3,4000,979.1989131,0,0.0
CMA-ES-sep,100,114,40,4,4000,1112.412476,0,0.0
CMA-ES-sep,100,114,40,5,4000,1277.878494,0,0.0
CMA-ES-sep,100,114,40,6,4000,1206.640686,0,0.0
CMA-ES-sep,100,114,40,7,4000,918.9433124,0,0.0
CMA-ES-sep,100,114,40,8,4000,1619.135991,0,0.0
CMA-ES-sep,100,114,40,9,4000,1077.417088,0,0.0
CMA-ES-sep,100,114,40,10,4000,973.1891028,0,0.0
CMA-ES-sep,100,114,40,11,4000,1032.605612,0,0.0
CMA-ES-sep,100,114,40,12,4000,810.5065645,0,0.0
CMA-ES-sep,100,114,40,13,4000,1286.907666,0,0.0
CMA-ES-sep,100,114,40,14,4000,978.5984226,0,0.0
CMA-ES-sep,100,114,40,15,4000,1369.604712,0,0.0
CMA-ES-sep,100,116,40,1,4000,40072.60765,0,0.0
CMA-ES-sep,100,116,40,2,4000,44832.4409,0,0.0
CMA-ES-sep,100,116,40,3,4000,51776.94348,0,0.0
CMA-ES-sep,100,116,40,4,4000,74855.27208,0,0.0
CMA-ES-sep,100,116,40,5,4000,84262.17979,0,0.0
CMA-ES-sep,100,116,40,6,4000,43052.28986,0,0.0
CMA-ES-sep,100,116,40,7,4000,76964.26262,0,0.0
CMA-ES-sep,100,116,40,8,4000,69487.93398,0,0.0
CMA-ES-sep,100,116,40,9,4000,37797.715,0,0.0
CMA-ES-sep,100,116,40,10,4000,28425.85742,0,0.0
CMA-ES-sep,100,116,40,11,4000,23146.26332,0,0.0
CMA-ES-sep,100,116,40,12,4000,46606.83936,0,0.0
CMA-ES-sep,100,116,40,13,4000,34432.81574,0,0.0
CMA-ES-sep,100,116,40,14,4000,23000.6029,0,0.0
CMA-ES-sep,100,116,40,15,4000,47997.56671,0,0.0
CMA-ES-sep,100,117,40,1,4000,63043.33942,0,0.0
CMA-ES-sep,100,117,40,2,4000,80421.42561,0,0.0
CMA-ES-sep,100,117,40,3,4000,113885.863,0,0.0
CMA-ES-sep,100,117,40,4,4000,109588.2696,0,0.0
CMA-ES-sep,100,117,40,5,4000,80838.46299,0,0.0
CMA-ES-sep,100,117,40,6,4000,108659.544,0,0.0
CMA-ES-sep,100,117,40,7,4000,84299.86491,0,0.0
CMA-ES-sep,100,117,40,8,4000,51371.01781,0,0.0
CMA-ES-sep,100,117,40,9,4000,94639.11475,0,0.0
CMA-ES-sep,100,117,40,10,4000,84312.24966,0,0.0
CMA-ES-sep,100,117,40,11,4000,58084.93022,0,0.0
CMA-ES-sep,100,117,40,12,4000,70565.4605,0,0.0
CMA-ES-sep,100,117,40,13,4000,132248.945,0,0.0
CMA-ES-sep,100,117,40,14,4000,71799.3317,0,0.0
CMA-ES-sep,100,117,40,15,4000,89984.2886,0,0.0
CMA-ES-sep,100,119,40,1,4000,29.72721481,0,0.0
CMA-ES-sep,100,119,40,2,4000,40.75080105,0,0.0
CMA-ES-sep,100,119,40,3,4000,40.08942926,0,0.0
CMA-ES-sep,100,119,40,4,4000,37.99379966,0,0.0
CMA-ES-sep,100,119,40,5,4000,35.22696975,0,0.0
CMA-ES-sep,100,119,40,6,4000,30.32880473,0,0.0
CMA-ES-sep,100,119,40,7,4000,23.35145066,0,0.0
CMA-ES-sep,100,119,40,8,4000,41.86328776,0,0.0
CMA-ES-sep,100,119,40,9,4000,44.39645021,0,0.0
CMA-ES-sep,100,119,40,10,4000,20.63217216,0,0.0
CMA-ES-sep,100,119,40,11,4000,42.56245196,0,0.0
CMA-ES-sep,100,119,40,12,4000,32.47131541,0,0.0
CMA-ES-sep,100,119,40,13,4000,41.46475023,0,0.0
CMA-ES-sep,100,119,40,14,4000,32.60237669,0,0.0
CMA-ES-sep,100,119,40,15,4000,41.35865375,0,0.0
CMA-ES-sep,100,120,40,1,4000,44.31083031,0,0.0
CMA-ES-sep,100,120,40,2,4000,45.96196979,0,0.0
CMA-ES-sep,100,120,40,3,4000,54.40968351,0,0.0
CMA-ES-sep,100,120,40,4,4000,56.37263309,0,0.0
CMA-ES-sep,100,120,40,5,4000,46.33291612,0,0.0
CMA-ES-sep,100,120,40,6,4000,66.46855046,0,0.0
CMA-ES-sep,100,120,40,7,4000,46.04779835,0,0.0
CMA-ES-sep,100,120,40,8,4000,59.83491742,0,0.0
CMA-ES-sep,100,120,40,9,4000,39.2677027,0,0.0
CMA-ES-sep,100,120,40,10,4000,51.38100504,0,0.0
CMA-ES-sep,100,120,40,11,4000,51.0810119,0,0.0
CMA-ES-sep,100,120,40,12,4000,54.24763934,0,0.0
CMA-ES-sep,100,120,40,13,4000,72.32135798,0,0.0
CMA-ES-sep,100,120,40,14,4000,54.72811765,0,0.0
CMA-ES-sep,100,120,40,15,4000,61.86378605,0,0.0
CMA-ES-sep,100,122,40,1,4000,9.017048334,0,0.0
CMA-ES-sep,100,122,40,2,4000,10.87076476,0,0.0
CMA-ES-sep,100,122,40,3,4000,12.18675802,0,0.0
CMA-ES-sep,100,122,40,4,4000,12.40445122,0,0.0
CMA-ES-sep,100,122,40,5,4000,12.97534666,0,0.0
CMA-ES-sep,100,122,40,6,4000,9.847354548,0,0.0
CMA-ES-sep,100,122,40,7,4000,12.62325317,0,0.0
CMA-ES-sep,100,122,40,8,4000,11.87053729,0,0.0
CMA-ES-sep,100,122,40,9,4000,10.55964992,0,0.0
CMA-ES-sep,100,122,40,10,4000,11.61881479,0,0.0
CMA-ES-sep,100,122,40,11,4000,8.541097903,0,0.0
CMA-ES-sep,100,122,40,12,4000,10.90625605,0,0.0
CMA-ES-sep,100,122,40,13,4000,10.59940501,0,0.0
CMA-ES-sep,100,122,40,14,4000,12.06346839,0,0.0
CMA-ES-sep,100,122,40,15,4000,9.47933682,0,0.0
CMA-ES-sep,100,123,40,1,4000,12.47260881,0,0.0
CMA-ES-sep,100,123,40,2,4000,12.98669968,0,0.0
CMA-ES-sep,100,123,40,3,4000,13.39743164,0,0.0
CMA-ES-sep,100,123,40,4,4000,13.60793958,0,0.0
CMA-ES-sep,100,123,40,5,4000,14.76202393,0,0.0
CMA-ES-sep,100,123,40,6,4000,13.13226836,0,0.0
CMA-ES-sep,100,123,40,7,4000,13.03552785,0,0.0
CMA-ES-sep,100,123,40,8,4000,12.27542146,0,0.0
CMA-ES-sep,100,123,40,9,4000,15.09346648,0,0.0
CMA-ES-sep,100,123,40,10,4000,13.7654605,0,0.0
CMA-ES-sep,100,123,40,11,4000,14.75756989,0,0.0
CMA-ES-sep,100,123,40,12,4000,14.55307862,0,0.0
CMA-ES-sep,100,123,40,13,4000,14.99624809,0,0.0
CMA-ES-sep,100,123,40,14,4000,14.97930101,0,0.0
CMA-ES-sep,100,123,40,15,4000,10.90894993,0,0.0
CMA-ES-sep,100,125,40,1,4000,2.396539072,0,0.0
CMA-ES-sep,100,125,40,2,4000,2.109702963,0,0.0
CMA-ES-sep,100,125,40,3,4000,2.051758621,0,0.0
CMA-ES-sep,100,125,40,4,4000,1.457465772,0,0.0
CMA-ES-sep,100,125,40,5,4000,2.061514872,0,0.0
CMA-ES-sep,100,125,40,6,4000,1.631319611,0,0.0
CMA-ES-sep,100,125,40,7,4000,1.791229365,0,0.0
CMA-ES-sep,100,125,40,8,4000,2.106384163,0,0.0
CMA-ES-sep,100,125,40,9,4000,1.542888818,0,0.0
CMA-ES-sep,100,125,40,10,4000,1.720610343,0,0.0
CMA-ES-sep,100,125,40,11,4000,2.058731621,0,0.0
CMA-ES-sep,100,125,40,12,4000,2.159171827,0,0.0
CMA-ES-sep,100,125,40,13,4000,1.68838023,0,0.0
CMA-ES-sep,100,125,40,14,4000,1.534460908,0,0.0
CMA-ES-sep,100,125,40,15,4000,1.82140075,0,0.0
CMA-ES-sep,100,126,40,1,4000,2.267827011,0,0.0
CMA-ES-sep,100,126,40,2,4000,2.124846347,0,0.0
CMA-ES-sep,100,126,40,3,4000,1.981780828,0,0.0
CMA-ES-sep,100,126,40,4,4000,1.715260744,0,0.0
CMA-ES-sep,100,126,40,5,4000,2.360681918,0,0.0
CMA-ES-sep,100,126,40,6,4000,2.25520059,0,0.0
CMA-ES-sep,100,126,40,7,4000,1.788212428,0,0.0
CMA-ES-sep,100,126,40,8,4000,2.352817252,0,0.0
CMA-ES-sep,100,126,40,9,4000,1.942836346,0,0.0
CMA-ES-sep,100,126,40,10,4000,2.1127264,0,0.0
CMA-ES-sep,100,126,40,11,4000,2.049962054,0,0.0
CMA-ES-sep,100,126,40,12,4000,2.379974041,0,0.0
CMA-ES-sep,100,126,40,13,4000,1.99018786,0,0.0
CMA-ES-sep,100,126,40,14,4000,2.285671125,0,0.0
CMA-ES-sep,100,126,40,15,4000,1.938317052,0,0.0
CMA-ES-sep,100,128,40,1,4000,79.3487282,0,0.0
CMA-ES-sep,100,128,40,2,4000,80.45153325,0,0.0
CMA-ES-sep,100,128,40,3,4000,79.44156176,0,0.0
CMA-ES-sep,100,128,40,4,4000,83.31063923,0,0.0
CMA-ES-sep,100,128,40,5,4000,78.4643909,0,0.0
CMA-ES-sep,100,128,40,6,4000,75.23334346,0,0.0
CMA-ES-sep,100,128,40,7,4000,81.23491469,0,0.0
CMA-ES-sep,100,128,40,8,4000,82.77198857,0,0.0
CMA-ES-sep,100,128,40,9,4000,81.90469689,0,0.0
CMA-ES-sep,100,128,40,10,4000,80.04524258,0,0.0
CMA-ES-sep,100,128,40,11,4000,78.99869172,0,0.0
CMA-ES-sep,100,128,40,12,4000,82.0246551,0,0.0
CMA-ES-sep,100,128,40,13,4000,80.39805911,0,0.0
CMA-ES-sep,100,128,40,14,4000,82.63352753,0,0.0
CMA-ES-sep,100,128,40,15,4000,83.01835483,0,0.0
CMA-ES-sep,100,129,40,1,4000,78.8197938,0,0.0
CMA-ES-sep,100,129,40,2,4000,83.99887533,0,0.0
CMA-ES-sep,100,129,40,3,4000,81.05479836,0,0.0
CMA-ES-sep,100,129,40,4,4000,80.7608213,0,0.0
CMA-ES-sep,100,129,40,5,4000,80.97762,0,0.0
CMA-ES-sep,100,129,40,6,4000,83.62584848,0,0.0
CMA-ES-sep,100,129,40,7,4000,79.50324253,0,0.0
CMA-ES-sep,100,129,40,8,4000,82.20349291,0,0.0
CMA-ES-sep,100,129,40,9,4000,78.0825257,0,0.0
CMA-ES-sep,100,129,40,10,4000,82.23969682,0,0.0
CMA-ES-sep,100,129,40,11,4000,83.14656286,0,0.0
CMA-ES-sep,100,129,40,12,4000,83.03700309,0,0.0
CMA-ES-sep,100,129,40,13,4000,81.23709047,0,0.0
CMA-ES-sep,100,129,40,14,4000,81.5163073,0,0.0
CMA-ES-sep,100,129,40,15,4000,81.51944037,0,0.0
