lam,threshold,tp,fp,tn,fn,tpr,fpr,accuracy
16,0.3,126,39,175,110,0.5338983050847458,0.1822429906542056,0.6688888888888889
16,0.305,114,39,175,122,0.4830508474576271,0.1822429906542056,0.6422222222222222
16,0.31,114,39,175,122,0.4830508474576271,0.1822429906542056,0.6422222222222222
16,0.315,104,34,180,132,0.4406779661016949,0.1588785046728972,0.6311111111111111
16,0.32,104,34,180,132,0.4406779661016949,0.1588785046728972,0.6311111111111111
16,0.325,95,33,181,141,0.4025423728813559,0.1542056074766355,0.6133333333333333
16,0.33,85,26,188,151,0.3601694915254237,0.12149532710280374,0.6066666666666667
16,0.335,85,26,188,151,0.3601694915254237,0.12149532710280374,0.6066666666666667
16,0.34,73,23,191,163,0.3093220338983051,0.10747663551401869,0.5866666666666667
16,0.34500000000000003,61,23,191,175,0.2584745762711864,0.10747663551401869,0.56
16,0.35000000000000003,61,23,191,175,0.2584745762711864,0.10747663551401869,0.56
16,0.355,52,18,196,184,0.22033898305084745,0.08411214953271028,0.5511111111111111
16,0.36,48,13,201,188,0.2033898305084746,0.06074766355140187,0.5533333333333333
16,0.365,48,13,201,188,0.2033898305084746,0.06074766355140187,0.5533333333333333
16,0.37,40,9,205,196,0.1694915254237288,0.04205607476635514,0.5444444444444444
16,0.375,40,9,205,196,0.1694915254237288,0.04205607476635514,0.5444444444444444
16,0.38,30,9,205,206,0.1271186440677966,0.04205607476635514,0.5222222222222223
16,0.385,20,8,206,216,0.0847457627118644,0.037383177570093455,0.5022222222222222
16,0.39,20,8,206,216,0.0847457627118644,0.037383177570093455,0.5022222222222222
16,0.395,16,8,206,220,0.06779661016949153,0.037383177570093455,0.49333333333333335
16,0.4,13,6,208,223,0.05508474576271186,0.028037383177570093,0.4911111111111111
32,0.0,236,214,0,0,1.0,1.0,0.5244444444444445
32,0.005,217,144,70,19,0.9194915254237288,0.6728971962616822,0.6377777777777778
32,0.01,214,132,82,22,0.9067796610169492,0.616822429906542,0.6577777777777778
32,0.015,207,124,90,29,0.8771186440677966,0.5794392523364486,0.66
32,0.02,201,113,101,35,0.8516949152542372,0.5280373831775701,0.6711111111111111
32,0.025,197,107,107,39,0.8347457627118644,0.5,0.6755555555555556
32,0.03,194,97,117,42,0.8220338983050848,0.4532710280373832,0.6911111111111111
32,0.035,194,94,120,42,0.8220338983050848,0.4392523364485981,0.6977777777777778
32,0.04,194,90,124,42,0.8220338983050848,0.4205607476635514,0.7066666666666667
32,0.045,194,85,129,42,0.8220338983050848,0.397196261682243,0.7177777777777777
32,0.05,193,84,130,43,0.8177966101694916,0.3925233644859813,0.7177777777777777
32,0.055,193,80,134,43,0.8177966101694916,0.37383177570093457,0.7266666666666667
32,0.06,193,80,134,43,0.8177966101694916,0.37383177570093457,0.7266666666666667
32,0.065,193,77,137,43,0.8177966101694916,0.3598130841121495,0.7333333333333333
32,0.07,193,77,137,43,0.8177966101694916,0.3598130841121495,0.7333333333333333
32,0.075,191,77,137,45,0.809322033898305,0.3598130841121495,0.7288888888888889
32,0.08,191,77,137,45,0.809322033898305,0.3598130841121495,0.7288888888888889
32,0.085,191,77,137,45,0.809322033898305,0.3598130841121495,0.7288888888888889
32,0.09,190,74,140,46,0.8050847457627118,0.34579439252336447,0.7333333333333333
32,0.095,189,74,140,47,0.8008474576271186,0.34579439252336447,0.7311111111111112
32,0.1,189,73,141,47,0.8008474576271186,0.3411214953271028,0.7333333333333333
32,0.105,189,73,141,47,0.8008474576271186,0.3411214953271028,0.7333333333333333
32,0.11,189,72,142,47,0.8008474576271186,0.3364485981308411,0.7355555555555555
32,0.115,188,72,142,48,0.7966101694915254,0.3364485981308411,0.7333333333333333
32,0.12,186,72,142,50,0.788135593220339,0.3364485981308411,0.7288888888888889
32,0.125,186,72,142,50,0.788135593220339,0.3364485981308411,0.7288888888888889
32,0.13,186,72,142,50,0.788135593220339,0.3364485981308411,0.7288888888888889
32,0.135,185,70,144,51,0.7838983050847458,0.32710280373831774,0.7311111111111112
32,0.14,184,70,144,52,0.7796610169491526,0.32710280373831774,0.7288888888888889
32,0.145,182,70,144,54,0.7711864406779662,0.32710280373831774,0.7244444444444444
32,0.15,182,70,144,54,0.7711864406779662,0.32710280373831774,0.7244444444444444
32,0.155,182,69,145,54,0.7711864406779662,0.32242990654205606,0.7266666666666667
32,0.16,181,69,145,55,0.7669491525423728,0.32242990654205606,0.7244444444444444
32,0.165,181,69,145,55,0.7669491525423728,0.32242990654205606,0.7244444444444444
32,0.17,181,69,145,55,0.7669491525423728,0.32242990654205606,0.7244444444444444
32,0.17500000000000002,180,67,147,56,0.7627118644067796,0.3130841121495327,0.7266666666666667
32,0.18,179,67,147,57,0.7584745762711864,0.3130841121495327,0.7244444444444444
32,0.185,179,66,148,57,0.7584745762711864,0.308411214953271,0.7266666666666667
32,0.19,179,65,149,57,0.7584745762711864,0.3037383177570093,0.7288888888888889
32,0.195,179,64,150,57,0.7584745762711864,0.29906542056074764,0.7311111111111112
32,0.2,179,63,151,57,0.7584745762711864,0.29439252336448596,0.7333333333333333
32,0.20500000000000002,178,63,151,58,0.7542372881355932,0.29439252336448596,0.7311111111111112
32,0.21,178,63,151,58,0.7542372881355932,0.29439252336448596,0.7311111111111112
32,0.215,178,63,151,58,0.7542372881355932,0.29439252336448596,0.7311111111111112
32,0.22,178,63,151,58,0.7542372881355932,0.29439252336448596,0.7311111111111112
32,0.225,177,63,151,59,0.75,0.29439252336448596,0.7288888888888889
32,0.23,177,62,152,59,0.75,0.2897196261682243,0.7311111111111112
32,0.23500000000000001,176,62,152,60,0.7457627118644068,0.2897196261682243,0.7288888888888889
32,0.24,173,62,152,63,0.7330508474576272,0.2897196261682243,0.7222222222222222
32,0.245,173,62,152,63,0.7330508474576272,0.2897196261682243,0.7222222222222222
32,0.25,173,62,152,63,0.7330508474576272,0.2897196261682243,0.7222222222222222
32,0.255,171,61,153,65,0.7245762711864406,0.2850467289719626,0.72
32,0.26,168,60,154,68,0.711864406779661,0.2803738317757009,0.7155555555555555
32,0.265,162,57,157,74,0.6864406779661016,0.26635514018691586,0.7088888888888889
32,0.27,154,55,159,82,0.652542372881356,0.2570093457943925,0.6955555555555556
32,0.275,153,53,161,83,0.6483050847457628,0.24766355140186916,0.6977777777777778
32,0.28,146,52,162,90,0.6186440677966102,0.24299065420560748,0.6844444444444444
32,0.28500000000000003,144,51,163,92,0.6101694915254238,0.2383177570093458,0.6822222222222222
32,0.29,140,50,164,96,0.5932203389830508,0.2336448598130841,0.6755555555555556
32,0.295,133,50,164,103,0.5635593220338984,0.2336448598130841,0.66
32,0.3,131,50,164,105,0.5550847457627118,0.2336448598130841,0.6555555555555556
32,0.305,124,49,165,112,0.5254237288135594,0.22897196261682243,0.6422222222222222
32,0.31,118,47,167,118,0.5,0.21962616822429906,0.6333333333333333
32,0.315,104,44,170,132,0.4406779661016949,0.205607476635514,0.6088888888888889
32,0.32,91,43,171,145,0.3855932203389831,0.20093457943925233,0.5822222222222222
32,0.325,80,38,176,156,0.3389830508474576,0.17757009345794392,0.5688888888888889
