function,function_index,dimension,instance,best_f_cma,best_f_berw,label,misranking_rd,variance_rel_sd,pred_misranking,pred_variance
121,21,20,1,0.005836430986,0.04557266471,cma,0.0,0.00027404496234765445,cma,cma
121,21,20,2,0.005659986437,0.02949704982,cma,0.0,1.3048485359400657e-16,cma,cma
121,21,20,3,0.00949545327,0.1919429902,cma,0.027777777777777776,0.0005655639032738746,cma,cma
121,21,20,4,0.02318657721,0.0462894816,cma,0.0,0.006461143740441589,cma,cma
121,21,20,5,0.01161691532,0.01720639837,cma,0.041666666666666664,0.002035628909184418,cma,cma
121,21,20,6,0.005691939352,0.3711559122,cma,0.0,0.003480555752837642,cma,cma
121,21,20,7,0.00869771817,0.05172242734,cma,0.013888888888888888,0.0010234173500185447,cma,cma
121,21,20,8,0.01074651221,0.01701130927,cma,0.0,0.0006995737368547243,cma,cma
121,21,20,9,0.01018246115,0.01263010696,cma,0.125,0.0020612391054738582,berw,cma
121,21,20,10,0.004857794655,0.01074953504,cma,0.0,0.0004373078174966094,cma,cma
121,21,20,11,0.01247952009,0.2027133595,cma,0.0,0.0005730333258788791,cma,cma
121,21,20,12,0.01139273388,0.1249081415,cma,0.0,0.0010635146727070507,cma,cma
121,21,20,13,0.006330318341,0.07646580238,cma,0.05555555555555555,0.0005380570424289651,cma,cma
121,21,20,14,0.008467587765,0.06592158216,cma,0.013888888888888888,0.0030008679834361974,cma,cma
121,21,20,15,0.008956825567,0.1082837,cma,0.0,0.0016367036374582598,cma,cma
122,22,20,1,4.746257704,5.551111866,cma,0.2638888888888889,1.616279150689685,berw,berw
122,22,20,2,7.164148011,6.763411474,berw,0.25,0.8344231239314759,berw,berw
122,22,20,3,2.661191948,5.314959319,cma,0.40277777777777773,0.1341015518730817,berw,berw
122,22,20,4,8.94781474,6.877198979,berw,0.15277777777777776,0.28259935837855227,berw,berw
122,22,20,5,8.18177193,7.068150522,berw,0.2916666666666667,0.6276292047241748,berw,berw
122,22,20,6,7.86697639,6.509650212,berw,0.2638888888888889,0.19851815729626232,berw,berw
122,22,20,7,5.717842896,7.500883754,cma,0.3888888888888889,0.2112127893329723,berw,berw
122,22,20,8,6.39776149,5.69578378,berw,0.34722222222222227,0.4087276741623758,berw,berw
122,22,20,9,7.132138669,8.004746106,cma,0.3055555555555555,0.7776447350164578,berw,berw
122,22,20,10,4.039074386,6.830987153,cma,0.20833333333333334,1.4404531744036786,berw,berw
122,22,20,11,5.987210486,6.552930027,cma,0.23611111111111113,0.06673885338365833,berw,berw
122,22,20,12,7.352469855,6.262197324,berw,0.23611111111111113,0.30817489603604886,berw,berw
122,22,20,13,7.270509642,8.265651376,cma,0.34722222222222227,0.1408741307052069,berw,berw
122,22,20,14,5.974712538,8.182408525,cma,0.2916666666666667,0.09395375906330132,berw,berw
122,22,20,15,5.319540896,11.50096069,cma,0.2638888888888889,0.3715115012255585,berw,berw
123,23,20,1,7.118040695,8.421513429,cma,0.3055555555555555,1.4742282844048564,berw,berw
123,23,20,2,7.475732549,10.62820954,cma,0.375,2.0100242160591697,berw,berw
123,23,20,3,8.502987098,8.139934848,berw,0.40277777777777773,1.8791255756988163,berw,berw
123,23,20,4,8.578289044,9.850457232,cma,0.25,2.224667379324942,berw,berw
123,23,20,5,8.409344495,10.54078244,cma,0.4305555555555556,1.6867813048822344,berw,berw
123,23,20,6,10.56836311,7.61372596,berw,0.3611111111111111,1.7946328043012678,berw,berw
123,23,20,7,9.887773634,6.512395326,berw,0.3194444444444445,2.327721764544242,berw,berw
123,23,20,8,9.387354427,11.05531548,cma,0.4444444444444444,1.9764578951570637,berw,berw
123,23,20,9,10.83607007,9.799798022,berw,0.34722222222222227,1.7757536570952823,berw,berw
123,23,20,10,10.59654695,13.65690973,cma,0.34722222222222227,2.699233445469422,berw,berw
123,23,20,11,12.75979018,8.607069271,berw,0.3194444444444445,2.646947665739411,berw,berw
123,23,20,12,7.378130184,11.92616549,cma,0.3888888888888889,2.538108587471214,berw,berw
123,23,20,13,10.09345138,10.5236748,cma,0.4305555555555556,1.917851221757033,berw,berw
123,23,20,14,9.153143241,8.64721228,berw,0.2777777777777778,2.3044202078897507,berw,berw
123,23,20,15,11.2854024,9.246606253,berw,0.4166666666666667,1.7052974128155816,berw,berw
124,24,20,1,0.2320569633,0.6429559389,cma,0.05555555555555555,0.018277499500721016,cma,cma
124,24,20,2,0.3389630926,0.5530927179,cma,0.013888888888888888,0.0,cma,cma
124,24,20,3,0.3939332884,0.3284118372,berw,0.013888888888888888,0.0015473062957826666,cma,cma
124,24,20,4,0.6196480001,1.042671415,cma,0.041666666666666664,0.00037016557186914534,cma,cma
124,24,20,5,0.3344179157,0.2736694338,berw,0.1388888888888889,0.0,berw,cma
124,24,20,6,0.1844803725,0.7145033532,cma,0.0,0.0018722071668281878,cma,cma
124,24,20,7,0.2412482361,0.9561328559,cma,0.013888888888888888,0.0011692348082802371,cma,cma
124,24,20,8,0.2118699597,0.921942448,cma,0.1111111111111111,0.0010670769296282762,cma,cma
124,24,20,9,0.1493797373,1.512625233,cma,0.0,0.00023345049743546975,cma,cma
124,24,20,10,0.6766159921,1.097823133,cma,0.013888888888888888,0.0003162304806631559,cma,cma
124,24,20,11,0.1516429074,0.4429159366,cma,0.125,0.0005649539978605562,berw,cma
124,24,20,12,0.6981453894,0.1656150212,berw,0.0,0.00018796747763698878,cma,cma
124,24,20,13,0.361216988,0.2711675559,berw,0.041666666666666664,0.00029448952658859894,cma,cma
124,24,20,14,0.1550235972,0.4496855753,cma,0.1111111111111111,0.005968621350143753,cma,cma
124,24,20,15,0.5050990764,0.5833616495,cma,0.013888888888888888,1.6646032703922843e-16,cma,cma
125,25,20,1,0.9018111634,0.8140972189,berw,0.375,0.0017445829009111464,berw,cma
125,25,20,2,0.9911255621,0.8453017455,berw,0.25,0.0005337344929706351,berw,cma
125,25,20,3,1.051166552,0.7233369242,berw,0.3333333333333333,0.00011324316064474576,berw,cma
125,25,20,4,1.281207069,0.6772158791,berw,0.375,0.0008666495711787914,berw,cma
125,25,20,5,0.9930440207,0.8225441496,berw,0.2777777777777778,6.748552677266624e-05,berw,cma
125,25,20,6,0.8107421733,0.9071258905,cma,0.2916666666666667,0.00025777017037491453,berw,cma
125,25,20,7,1.31742845,0.7217510079,berw,0.25,0.0011468224590249214,berw,cma
125,25,20,8,0.5823938223,0.6821074976,cma,0.25,0.0001852454114147916,berw,cma
125,25,20,9,0.8525149856,0.813311561,berw,0.3888888888888889,0.0003342981414058727,berw,cma
125,25,20,10,1.161426366,0.7525803639,berw,0.3888888888888889,0.00011738101026657277,berw,cma
125,25,20,11,1.084037001,0.7485662691,berw,0.40277777777777773,0.004983176486338606,berw,cma
125,25,20,12,1.112236659,0.8076558185,berw,0.3194444444444445,0.00015417037510802526,berw,cma
125,25,20,13,0.8604742815,0.7703407107,berw,0.20833333333333334,0.00032587080964058393,berw,cma
125,25,20,14,0.992175062,0.7726650219,berw,0.3333333333333333,0.016185469478384805,berw,cma
125,25,20,15,1.063974632,0.7480136561,berw,0.18055555555555555,0.0014155011978380437,berw,cma
126,26,20,1,0.9122759125,1.083738608,cma,0.4166666666666667,3.0098565082437676,berw,berw
126,26,20,2,1.637970668,1.106830172,berw,0.20833333333333334,2.238484816755036,berw,berw
126,26,20,3,1.537664708,1.188087158,berw,0.16666666666666666,0.31375381299694366,berw,berw
126,26,20,4,1.363173558,1.194684613,berw,0.3333333333333333,2.1140504051715414,berw,berw
126,26,20,5,1.573156875,1.318168266,berw,0.2916666666666667,8.708947274243046,berw,berw
126,26,20,6,1.269112495,1.36081911,cma,0.2222222222222222,5.076736450511779,berw,berw
126,26,20,7,0.9512187574,1.186568688,cma,0.34722222222222227,0.5965454860713683,berw,berw
126,26,20,8,1.330759558,1.078571382,berw,0.2916666666666667,5.691046655837748,berw,berw
126,26,20,9,1.709018337,1.085008493,berw,0.3055555555555555,8.466334044704432,berw,berw
126,26,20,10,1.198467042,1.072726304,berw,0.34722222222222227,1.511164046141299,berw,berw
126,26,20,11,1.536583031,1.294210432,berw,0.25,2.9187323308460127,berw,berw
126,26,20,12,1.027063141,0.9067173838,berw,0.16666666666666666,2.9867372004624455,berw,berw
126,26,20,13,1.042660599,0.9922211881,berw,0.3333333333333333,1.468552253147215,berw,berw
126,26,20,14,1.56566173,1.005845707,berw,0.25,1.595161667679951,berw,berw
126,26,20,15,1.535741495,1.292432628,berw,0.40277777777777773,1.6514160509059164,berw,berw
127,27,20,1,0.5812728345,0.6454319746,cma,0.09722222222222222,0.0,cma,cma
127,27,20,2,0.6080637954,0.5868882363,berw,0.08333333333333333,7.680509611945695e-05,cma,cma
127,27,20,3,0.5971682363,0.6003417331,cma,0.18055555555555555,8.282677677740513e-05,berw,cma
127,27,20,4,0.5948526055,0.4956098501,berw,0.125,0.0008998773260777458,berw,cma
127,27,20,5,0.4529597654,0.4422373875,berw,0.06944444444444445,0.0,cma,cma
127,27,20,6,0.5937636482,0.6081205825,cma,0.125,0.0017473819297472715,berw,cma
127,27,20,7,0.6355232199,0.6504017725,cma,0.1388888888888889,0.0006544780889265918,berw,cma
127,27,20,8,0.6107848982,0.5186292264,berw,0.08333333333333333,0.0016324607094981311,cma,cma
127,27,20,9,0.466711765,0.6024009612,cma,0.125,0.0,berw,cma
127,27,20,10,0.5577755686,0.5752159861,cma,0.16666666666666666,0.0002987377074816598,berw,cma
127,27,20,11,0.6618032334,0.5640409242,berw,0.041666666666666664,0.004968186240415425,cma,cma
127,27,20,12,0.5644208187,0.69304434,cma,0.16666666666666666,0.0031813011363452616,berw,cma
127,27,20,13,0.5893917973,0.5349134993,berw,0.0,0.002883078993495286,cma,cma
127,27,20,14,0.627722096,0.5950611078,berw,0.05555555555555555,0.0012744677084359079,cma,cma
127,27,20,15,0.4767603294,0.4634800093,berw,0.027777777777777776,0.0002809392290177362,cma,cma
128,28,20,1,70.12317645,72.15877233,cma,0.3055555555555555,0.42807852781958444,berw,berw
128,28,20,2,73.7346276,68.79769904,berw,0.3888888888888889,0.44635169242485745,berw,berw
128,28,20,3,68.09061006,67.07685225,berw,0.375,0.37639043343835643,berw,berw
128,28,20,4,62.1996827,69.66586045,cma,0.3888888888888889,1.2709072397650125,berw,berw
128,28,20,5,75.30393452,61.26033268,berw,0.3055555555555555,0.4839077671538547,berw,berw
128,28,20,6,66.91749651,71.68843967,cma,0.40277777777777773,0.07573365596332547,berw,berw
128,28,20,7,69.35103282,70.33316821,cma,0.34722222222222227,0.5186994930834955,berw,berw
128,28,20,8,70.50247935,59.32706117,berw,0.3194444444444445,0.17902210873825528,berw,berw
128,28,20,9,67.64332268,69.72365889,cma,0.3055555555555555,1.2109366418536294,berw,berw
128,28,20,10,63.38999827,71.67002831,cma,0.3333333333333333,0.42303471008811505,berw,berw
128,28,20,11,66.43696908,39.22805815,berw,0.2916666666666667,0.24599176490905378,berw,berw
128,28,20,12,70.01285145,69.5844072,berw,0.4305555555555556,3.2921895494905877,berw,berw
128,28,20,13,69.27216219,67.60266377,berw,0.4166666666666667,0.6811103067264004,berw,berw
128,28,20,14,69.06069709,71.95672904,cma,0.3055555555555555,0.3929898409076497,berw,berw
128,28,20,15,44.37282318,73.59248491,cma,0.25,1.6365697595073412,berw,berw
129,29,20,1,70.58220835,73.00472203,cma,0.3888888888888889,1.6810179344445222,berw,berw
129,29,20,2,70.53712824,74.46267095,cma,0.2638888888888889,1.6940931955979281,berw,berw
129,29,20,3,66.26166157,65.37793132,berw,0.25,1.5688235099011225,berw,berw
129,29,20,4,69.74460674,71.37829755,cma,0.3611111111111111,1.8757922214872615,berw,berw
129,29,20,5,70.42844556,75.3179158,cma,0.2916666666666667,1.7680573251889424,berw,berw
129,29,20,6,64.82949348,72.91168948,cma,0.3611111111111111,2.326305580494124,berw,berw
129,29,20,7,68.42902098,72.54664022,cma,0.3333333333333333,2.253008146027456,berw,berw
129,29,20,8,69.10087948,68.85356503,berw,0.3888888888888889,1.6970574714617046,berw,berw
129,29,20,9,66.80376321,52.77274262,berw,0.2916666666666667,2.3481017156315045,berw,berw
129,29,20,10,67.21218626,68.86810399,cma,0.34722222222222227,1.7722310024102153,berw,berw
129,29,20,11,69.10801038,73.39706446,cma,0.25,2.7568354729615527,berw,berw
129,29,20,12,66.53173244,68.18853637,cma,0.23611111111111113,1.4059353839676352,berw,berw
129,29,20,13,73.296574,68.38140516,berw,0.3888888888888889,1.7951367690754907,berw,berw
129,29,20,14,68.92247666,74.95629531,cma,0.4444444444444444,1.0387577673228994,berw,berw
129,29,20,15,66.96228331,69.33057566,cma,0.375,1.6139222394872368,berw,berw
130,30,20,1,17.1118714,2.909164165,berw,0.125,0.02284579162180169,berw,cma
130,30,20,2,1.803037371,2.000565845,cma,0.1111111111111111,0.0009159091330310132,cma,cma
130,30,20,3,4.713731824,10.99841972,cma,0.1388888888888889,0.0008181879514191954,berw,cma
130,30,20,4,10.4287139,0.794220634,berw,0.08333333333333333,0.0004474730693002952,cma,cma
130,30,20,5,1.245395666,0.3772774285,berw,0.08333333333333333,0.00013714048298832013,cma,cma
130,30,20,6,1.803034322,2.023742437,cma,0.1388888888888889,0.00010574539585120392,berw,cma
130,30,20,7,0.9300862894,1.296133393,cma,0.09722222222222222,0.0018047588475469992,cma,cma
130,30,20,8,1.803063759,0.0725543465,berw,0.041666666666666664,0.00032154404520635336,cma,cma
130,30,20,9,9.080548076,2.060476797,berw,0.06944444444444445,0.00027127899642346616,cma,cma
130,30,20,10,2.043661737,2.419585144,cma,0.05555555555555555,0.0006217038860385477,cma,cma
130,30,20,11,17.1119041,4.529464726,berw,0.08333333333333333,0.0003010375651652152,cma,cma
130,30,20,12,5.262937577,2.048910726,berw,0.09722222222222222,0.0005941740342367347,cma,cma
130,30,20,13,9.932553729,2.320871792,berw,0.041666666666666664,0.00129022653789052,cma,cma
130,30,20,14,0.0002112071795,18.50607499,cma,0.16666666666666666,0.0,berw,cma
130,30,20,15,1.563032391,0.1233131771,berw,0.15277777777777776,7.222110576114008e-05,berw,cma
