function,function_index,dimension,instance,best_f_cma,best_f_berw,label,misranking_rd,variance_rel_sd,pred_misranking,pred_variance
121,21,40,1,0.003613337702,0.06694203551,cma,0.008888888888888889,0.00025530237787459506,cma,cma
121,21,40,2,0.003202964403,0.09041507331,cma,0.0,0.0,cma,cma
121,21,40,3,0.002988807921,0.2033042065,cma,0.008888888888888889,0.0005412357063997122,cma,cma
121,21,40,4,0.002914527524,0.8720197572,cma,0.0,0.00642875919174746,cma,cma
121,21,40,5,0.001951609411,0.8517084406,cma,0.008888888888888889,0.0019188742988778843,cma,cma
121,21,40,6,0.003161334603,0.07817780244,cma,0.0,0.0034486916503692847,cma,cma
121,21,40,7,0.002541799547,0.08268577123,cma,0.0,0.0009564659429692209,cma,cma
121,21,40,8,0.003785541294,0.2153553214,cma,0.0,0.0006698569653883717,cma,cma
121,21,40,9,0.002502596113,1.161407047,cma,0.0,0.002076907516917999,cma,cma
121,21,40,10,0.002733554286,0.1297599417,cma,0.008888888888888889,0.0004067129641291617,cma,cma
121,21,40,11,0.002632558403,0.4280507569,cma,0.0,0.0005582707093646194,cma,cma
121,21,40,12,0.002394250041,0.5747714103,cma,0.0,0.0011525704948523658,cma,cma
121,21,40,13,0.002957235658,0.2772657972,cma,0.0,0.0004692520761888031,cma,cma
121,21,40,14,0.002147627539,0.245065065,cma,0.008888888888888889,0.0028871032528293055,cma,cma
121,21,40,15,0.002263942362,0.492272341,cma,0.035555555555555556,0.0015098449542646517,cma,cma
122,22,40,1,7.568791889,8.975352811,cma,0.32,145.3971607463696,berw,berw
122,22,40,2,9.256146767,9.183486611,berw,0.3377777777777778,0.983549529653781,berw,berw
122,22,40,3,8.465799388,8.352043302,berw,0.29333333333333333,0.07425922672167061,berw,berw
122,22,40,4,8.666918504,9.424876079,cma,0.29333333333333333,0.2981665429405663,berw,berw
122,22,40,5,10.65457644,10.88640761,cma,0.17777777777777776,0.9935698901128945,berw,berw
122,22,40,6,9.112277574,7.567124673,berw,0.24888888888888888,0.52398829767984,berw,berw
122,22,40,7,9.930582159,8.929821679,berw,0.3288888888888889,0.2840164709398166,berw,berw
122,22,40,8,11.44184102,8.920293331,berw,0.26666666666666666,0.37024233316199123,berw,berw
122,22,40,9,8.522129644,9.554797103,cma,0.2577777777777778,0.7785581003324911,berw,berw
122,22,40,10,11.71752793,7.127547655,berw,0.29333333333333333,1.3914247876317334,berw,berw
122,22,40,11,9.951091809,8.623713418,berw,0.3377777777777778,0.10140702031734093,berw,berw
122,22,40,12,10.45856756,8.531232226,berw,0.3466666666666667,0.31284922342820104,berw,berw
122,22,40,13,10.90429817,10.13969752,berw,0.29333333333333333,0.26340297202910534,berw,berw
122,22,40,14,9.710761089,6.796775381,berw,0.3111111111111111,0.13712784161630812,berw,berw
122,22,40,15,10.686209,9.902733941,berw,0.38222222222222224,0.18685255558002634,berw,berw
123,23,40,1,11.89435692,9.571114365,berw,0.2577777777777778,1.4902825111909472,berw,berw
123,23,40,2,11.74550403,12.93004266,cma,0.3733333333333333,1.9289933798234615,berw,berw
123,23,40,3,11.82554032,11.60777781,berw,0.3466666666666667,1.8127053497436714,berw,berw
123,23,40,4,13.76243445,10.70134299,berw,0.3111111111111111,2.186640145310165,berw,berw
123,23,40,5,11.8136897,11.31393001,berw,0.24888888888888888,1.683777993012894,berw,berw
123,23,40,6,9.741370007,12.53020816,cma,0.32,1.7283892109634285,berw,berw
123,23,40,7,13.25977218,11.30609342,berw,0.3555555555555555,2.260892921634086,berw,berw
123,23,40,8,13.63324446,11.78894551,berw,0.22222222222222224,1.91259652700846,berw,berw
123,23,40,9,12.22658729,11.69903556,berw,0.36444444444444446,1.7371273138709846,berw,berw
123,23,40,10,16.91920179,13.68063198,berw,0.4088888888888889,2.6836622513248014,berw,berw
123,23,40,11,11.7323884,12.04036446,cma,0.4,2.5582161215110215,berw,berw
123,23,40,12,11.98001328,10.69235026,berw,0.29333333333333333,2.494870873482151,berw,berw
123,23,40,13,10.63691364,11.51364799,cma,0.41777777777777775,1.8849348362278515,berw,berw
123,23,40,14,11.76226969,13.77825834,cma,0.38222222222222224,2.264709605702595,berw,berw
123,23,40,15,13.23683494,12.57754273,berw,0.2577777777777778,1.7722378672021535,berw,berw
124,24,40,1,0.7144438723,2.809971633,cma,0.02666666666666667,0.018680663944102074,cma,cma
124,24,40,2,0.3598945121,0.9774817023,cma,0.008888888888888889,2.1767266220816173e-16,cma,cma
124,24,40,3,0.6246243324,1.666823252,cma,0.0,0.0015678495191386236,cma,cma
124,24,40,4,1.243289414,1.301771073,cma,0.02666666666666667,0.00036962416295398487,cma,cma
124,24,40,5,0.459828545,1.94083481,cma,0.0,0.0,cma,cma
124,24,40,6,0.2065874678,0.4983138724,cma,0.02666666666666667,0.0018430618045998622,cma,cma
124,24,40,7,0.3351681313,1.621447817,cma,0.0,0.0011637075982180163,cma,cma
124,24,40,8,0.2897897169,1.864351324,cma,0.017777777777777778,0.0010692593944531812,cma,cma
124,24,40,9,0.2828816658,1.331906248,cma,0.008888888888888889,0.0002306053934844662,cma,cma
124,24,40,10,0.4369597841,1.574614262,cma,0.0,0.0003216936177500257,cma,cma
124,24,40,11,0.287833026,2.209196688,cma,0.02666666666666667,0.0005615352111875485,cma,cma
124,24,40,12,0.3018741299,1.132622224,cma,0.02666666666666667,0.00018789975985907675,cma,cma
124,24,40,13,0.7666445091,0.4006706617,berw,0.0,0.00028963542881749513,cma,cma
124,24,40,14,0.4457220246,1.593467502,cma,0.017777777777777778,0.005922789679082417,cma,cma
124,24,40,15,0.2045933243,1.166898398,cma,0.017777777777777778,1.701092088658965e-16,cma,cma
125,25,40,1,1.496710959,1.023948884,berw,0.4088888888888889,0.0017445829009111464,berw,cma
125,25,40,2,1.231218602,0.9750623632,berw,0.3733333333333333,0.0005337344929706351,berw,cma
125,25,40,3,1.160456688,1.219534967,cma,0.3555555555555555,0.00011324316064474576,berw,cma
125,25,40,4,1.088851619,0.983788283,berw,0.3022222222222222,0.0008666495711787914,berw,cma
125,25,40,5,1.299550996,1.151881996,berw,0.2577777777777778,6.748552677266624e-05,berw,cma
125,25,40,6,1.40417641,1.211272428,berw,0.26666666666666666,0.00025777017037491453,berw,cma
125,25,40,7,1.664736245,1.026704836,berw,0.2577777777777778,0.0011468224590249214,berw,cma
125,25,40,8,1.526931023,1.225518847,berw,0.3288888888888889,0.0001852454114147916,berw,cma
125,25,40,9,1.683955121,1.064848128,berw,0.26666666666666666,0.0003342981414058727,berw,cma
125,25,40,10,1.709683003,1.106636513,berw,0.26666666666666666,0.00011738101026657277,berw,cma
125,25,40,11,1.291517628,1.178194293,berw,0.23111111111111113,0.004983176486338606,berw,cma
125,25,40,12,1.48031302,1.231921728,berw,0.3022222222222222,0.00015417037510802526,berw,cma
125,25,40,13,1.514498804,1.221196036,berw,0.3377777777777778,0.00032587080964058393,berw,cma
125,25,40,14,1.351277556,1.081114963,berw,0.3111111111111111,0.016185469478384805,berw,cma
125,25,40,15,1.752878391,1.296518215,berw,0.29333333333333333,0.0014155011978380437,berw,cma
126,26,40,1,2.367556904,1.322809678,berw,0.46222222222222226,5.270322749635601,berw,berw
126,26,40,2,2.124846347,1.449483673,berw,0.38222222222222224,1.981438988730078,berw,berw
126,26,40,3,1.553171734,1.570951717,cma,0.3555555555555555,0.19828421543316627,berw,berw
126,26,40,4,2.390439748,1.388736036,berw,0.28444444444444444,2.2198769083273424,berw,berw
126,26,40,5,2.144332478,1.309389511,berw,0.3466666666666667,6.134883762646341,berw,berw
126,26,40,6,2.236979462,1.3968849,berw,0.3377777777777778,24.54230539972177,berw,berw
126,26,40,7,1.788212428,1.28813993,berw,0.4,0.4404402791311749,berw,berw
126,26,40,8,2.007608799,1.431241129,berw,0.3466666666666667,1.4157413290959955,berw,berw
126,26,40,9,1.451023699,1.204566922,berw,0.2577777777777778,11.32633583262357,berw,berw
126,26,40,10,1.800250897,1.597204639,berw,0.2577777777777778,1.114878998392281,berw,berw
126,26,40,11,2.131876732,1.483472537,berw,0.3733333333333333,2.976133538754535,berw,berw
126,26,40,12,1.832492567,1.494915446,berw,0.36444444444444446,3.8078823432791005,berw,berw
126,26,40,13,1.99018786,1.314086027,berw,0.3111111111111111,1.1977754503037648,berw,berw
126,26,40,14,2.220832183,1.487313145,berw,0.29333333333333333,1.5735719098149,berw,berw
126,26,40,15,1.862139005,1.464833505,berw,0.3377777777777778,1.6940792434779564,berw,berw
127,27,40,1,0.7139875692,0.7545745311,cma,0.14222222222222222,0.0,berw,cma
127,27,40,2,0.6108034081,0.6909433666,cma,0.08,7.680509611945695e-05,cma,cma
127,27,40,3,0.7132088669,0.7817035565,cma,0.11555555555555556,8.282677677740513e-05,cma,cma
127,27,40,4,0.6445731585,0.7524560067,cma,0.05333333333333334,0.0008998773260777458,cma,cma
127,27,40,5,0.6914030273,0.6947377923,cma,0.16,0.0,berw,cma
127,27,40,6,0.7734542375,0.7966729882,cma,0.16,0.0017473819297472715,berw,cma
127,27,40,7,0.7426511015,0.7820205341,cma,0.1511111111111111,0.0006544780889265918,berw,cma
127,27,40,8,0.812321416,0.7068511418,berw,0.12444444444444444,0.0016324607094981311,berw,cma
127,27,40,9,0.7035462898,0.6588395388,berw,0.12444444444444444,0.0,berw,cma
127,27,40,10,0.7604608891,0.8286853755,cma,0.10666666666666667,0.0002987377074816598,cma,cma
127,27,40,11,0.6995537243,0.717787081,cma,0.12444444444444444,0.004968186240415425,berw,cma
127,27,40,12,0.6941426055,0.7123425644,cma,0.08,0.0031813011363452616,cma,cma
127,27,40,13,0.676740517,0.7544806356,cma,0.05333333333333334,0.002883078993495286,cma,cma
127,27,40,14,0.7556877562,0.8276308005,cma,0.21333333333333335,0.0012744677084359079,berw,cma
127,27,40,15,0.6375091236,0.7393137314,cma,0.08888888888888888,0.0002809392290177362,cma,cma
128,28,40,1,81.04359878,76.02120866,berw,0.3555555555555555,0.4268263083539341,berw,berw
128,28,40,2,80.76281544,78.01019216,berw,0.24000000000000002,0.445855297016869,berw,berw
128,28,40,3,80.47946066,77.30419488,berw,0.3555555555555555,0.42149831792326997,berw,berw
128,28,40,4,78.64407095,79.40755859,cma,0.26666666666666666,1.2627675075711904,berw,berw
128,28,40,5,77.65297977,78.46957571,cma,0.36444444444444446,0.5072073278737325,berw,berw
128,28,40,6,76.15329957,80.68679842,cma,0.2577777777777778,0.07918095280106784,berw,berw
128,28,40,7,77.57211747,78.55471229,cma,0.4533333333333333,0.5232965197303541,berw,berw
128,28,40,8,77.0382026,78.713298,cma,0.3022222222222222,0.19397405497358325,berw,berw
128,28,40,9,75.03359422,77.1114046,cma,0.3911111111111111,1.18784768106592,berw,berw
128,28,40,10,77.8832998,78.86137585,cma,0.2577777777777778,0.43490573051632253,berw,berw
128,28,40,11,79.02373596,76.39727662,berw,0.26666666666666666,0.2617962916622645,berw,berw
128,28,40,12,79.19592644,80.96650765,cma,0.26666666666666666,3.378442258472526,berw,berw
128,28,40,13,79.35287644,75.98872213,berw,0.28444444444444444,0.6795136369557662,berw,berw
128,28,40,14,79.47898261,79.07661839,berw,0.3022222222222222,0.41001366243259313,berw,berw
128,28,40,15,80.75209606,72.89706111,berw,0.3733333333333333,1.551206384560178,berw,berw
129,29,40,1,83.14602955,78.9491796,berw,0.4266666666666667,1.6125550896600471,berw,berw
129,29,40,2,81.77016298,76.97821238,berw,0.28444444444444444,1.6486332687427034,berw,berw
129,29,40,3,80.44822578,78.42394306,berw,0.24000000000000002,1.5701363710343588,berw,berw
129,29,40,4,77.45402224,74.17614206,berw,0.3111111111111111,1.8535302492027586,berw,berw
129,29,40,5,74.4371423,79.43002176,cma,0.29333333333333333,1.7144433068650864,berw,berw
129,29,40,6,77.90850459,78.46525493,cma,0.2755555555555556,2.2068273934747262,berw,berw
129,29,40,7,81.74898782,79.95634517,berw,0.3022222222222222,2.2075283771525602,berw,berw
129,29,40,8,78.86899167,78.2983138,berw,0.3377777777777778,1.645194905200102,berw,berw
129,29,40,9,80.47606216,79.03922981,berw,0.4088888888888889,2.2721010186915276,berw,berw
129,29,40,10,80.7003892,77.06553026,berw,0.3377777777777778,1.7451782426474935,berw,berw
129,29,40,11,81.20712673,80.37801976,berw,0.22222222222222224,2.701810121157552,berw,berw
129,29,40,12,81.94581855,78.63522852,berw,0.3111111111111111,1.379602238264452,berw,berw
129,29,40,13,78.89243182,77.96360061,berw,0.24888888888888888,1.7594751802510422,berw,berw
129,29,40,14,79.43293054,79.5401307,cma,0.3466666666666667,1.0466058301428889,berw,berw
129,29,40,15,78.88961832,79.10821243,cma,0.2755555555555556,1.6005067135913045,berw,berw
130,30,40,1,3.169805587,1.318861421,berw,0.20444444444444446,0.022861347285366818,berw,cma
130,30,40,2,10.42870149,3.240392805,berw,0.20444444444444446,0.0009125121486654316,berw,cma
130,30,40,3,9.080543102,1.982601815,berw,0.17777777777777776,0.0008114697855111124,berw,cma
130,30,40,4,3.637835368,0.8306496549,berw,0.13333333333333333,0.00044722940462157046,berw,cma
130,30,40,5,1.245255535,2.009223522,cma,0.14222222222222222,0.00013667777408099972,berw,cma
130,30,40,6,27.88757069,1.916151064,berw,0.22222222222222224,0.0001055473041498987,berw,cma
130,30,40,7,24.63832292,2.531776499,berw,0.21333333333333335,0.0018017540002053531,berw,cma
130,30,40,8,2.472973858,2.577889197,cma,0.17777777777777776,0.0003189050147058748,berw,cma
130,30,40,9,4.713722127,1.602824125,berw,0.0,0.00027031252531355994,cma,cma
130,30,40,10,4.161779138,1.899953384,berw,0.19555555555555554,0.0006201040629034501,berw,cma
130,30,40,11,1.803019378,0.7078298662,berw,0.19555555555555554,0.00029903897999880856,berw,cma
130,30,40,12,0.9299973893,1.825882208,cma,0.21333333333333335,0.0005938482300985883,berw,cma
130,30,40,13,8.725088232,0.1183870562,berw,0.21333333333333335,0.0012864414965332374,berw,cma
130,30,40,14,19.18601922,1.741121151,berw,0.12444444444444444,0.0,berw,cma
130,30,40,15,1.999384883,3.573218052,cma,0.19555555555555554,7.189233430560538e-05,berw,cma
