file                                 , total          , up             , down           , avg_compute   , node_fail, full_recovery, stack1, stack2, stack3, stack4, stack5, stack6, stack7, stack8, stack9, stack10, stack11, stack12, stack13, stack14, stack15, stack16, stack17, stack18, stack19, stack20, stack21, stack22, stack23, stack24, stack25, stack26, recompute
run_1_spare_exponential_N600_r2.log  ,  5388089.786781,  1908653.720332,  3479436.066449, 1529001.454892,     17644,           495,  12413,  12322,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_1_spare_exponential_N600_r3.log  ,  2350049.970117,  1659141.015882,   690908.954236, 1272764.126647,      7849,            96,  10667,  10665,     19,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       607
run_1_spare_exponential_N600_r4.log  ,  1929139.420770,  1635374.809932,   293764.610838, 1162714.750475,      6645,            42,  10365,  10360,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1150
run_1_spare_exponential_N600_r5.log  ,  1856994.921563,  1637694.225424,   219300.696138, 1120720.303475,      6154,            31,  10312,  10307,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1371
run_1_spare_exponential_N600_r6.log  ,  1807486.447696,  1639893.326181,   167593.121514, 1081509.930001,      5947,            24,  10285,  10283,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1541
run_1_spare_exponential_N600_r7.log  ,  1801619.941936,  1662989.323537,   138630.618399, 1040302.771185,      6094,            20,  10326,  10317,     15,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1907
run_1_spare_exponential_N600_r8.log  ,  1765817.700794,  1645441.620335,   120376.080459, 1003867.190745,      5843,            17,  10178,  10177,     53,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1959
run_1_spare_exponential_N600_r9.log  ,  1776100.636843,  1676812.055455,    99288.581388,  956807.427413,      5915,            14,  10226,  10211,    265,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2325
run_1_spare_exponential_N600_r10.log ,  1768837.758511,  1678774.919696,    90062.838815,  946853.060228,      5787,            13,  10154,  10149,    395,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2363
run_1_spare_exponential_N600_r11.log ,  1800685.163067,  1715343.422973,    85341.740094,  944211.738501,      5945,            12,  10193,  10193,    892,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2313
run_1_spare_exponential_N600_r12.log ,  1810007.015749,  1731547.725677,    78459.290073,  928534.339175,      5872,            11,  10169,  10165,   1116,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2430
run_1_spare_exponential_N600_r13.log ,  1836859.306032,  1760597.378710,    76261.927323,  930035.051707,      6073,            11,  10146,  10145,   1592,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2462
run_1_spare_exponential_N600_r14.log ,  1879747.452402,  1811203.681820,    68543.770582,  918980.385328,      6154,            10,  10141,  10141,   2211,    112,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2550
run_1_spare_exponential_N600_r15.log ,  1887956.390960,  1818969.519707,    68986.871253,  906775.152454,      6244,            10,  10124,  10124,   2335,     50,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2699
run_1_spare_exponential_N600_r16.log ,  1894097.958473,  1830481.268279,    63616.690193,  903328.908618,      6193,             9,  10109,  10108,   2559,    105,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2643
run_1_spare_exponential_N600_r17.log ,  1938216.497334,  1865068.313162,    73148.184172,  904730.963655,      6521,            10,  10156,  10155,   2756,    228,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2731
run_1_spare_exponential_N600_r18.log ,  1979474.766737,  1911659.753889,    67815.012847,  893619.158536,      6627,             9,  10136,  10134,   3176,    576,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2816
run_1_spare_exponential_N600_r19.log ,  1992984.687030,  1935480.435316,    57504.251714,  881480.778739,      6290,             8,  10080,  10078,   3383,    772,     66,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2931
run_1_spare_exponential_N600_r20.log ,  2009316.890443,  1947944.007110,    61372.883334,  882284.537704,      6536,             8,  10110,  10108,   3432,    900,     19,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2932
run_1_spare_exponential_N1000_r2.log ,  4050200.323671,  1854086.268418,  2196114.055253, 1471035.354566,     13354,           314,  11800,  11766,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_1_spare_exponential_N1000_r3.log ,  2182790.950307,  1675766.579424,   507024.370883, 1281563.202498,      7234,            72,  10592,  10587,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       513
run_1_spare_exponential_N1000_r4.log ,  1878205.090825,  1659491.943382,   218713.147444, 1199517.899004,      6254,            31,  10372,  10368,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       917
run_1_spare_exponential_N1000_r5.log ,  1818423.347488,  1669271.812430,   149151.535058, 1142982.925921,      6058,            21,  10296,  10296,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1273
run_1_spare_exponential_N1000_r6.log ,  1792509.057654,  1679020.029784,   113489.027870, 1099397.465222,      5960,            16,  10242,  10241,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1588
run_1_spare_exponential_N1000_r7.log ,  1779243.960111,  1680363.777878,    98880.182233, 1062371.437130,      5981,            14,  10219,  10211,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1732
run_1_spare_exponential_N1000_r8.log ,  1749467.076273,  1681785.089372,    67681.986901, 1004064.288291,      5740,            10,  10147,  10143,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2005
run_1_spare_exponential_N1000_r9.log ,  1745345.303674,  1680690.818339,    64654.485335,  976744.274194,      5779,             9,  10110,  10109,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2123
run_1_spare_exponential_N1000_r10.log,  1779211.019245,  1717432.577092,    61778.442153,  969019.969548,      5959,             9,  10128,  10124,    411,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2259
run_1_spare_exponential_N1000_r11.log,  1779519.041066,  1729902.326058,    49616.715008,  937519.508584,      5835,             7,  10106,  10106,    640,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2316
run_1_spare_exponential_N1000_r12.log,  1815216.011940,  1773745.909436,    41470.102504,  926817.553489,      5846,             6,  10079,  10072,   1344,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2378
run_1_spare_exponential_N1000_r13.log,  1833580.554423,  1791722.254343,    41858.300080,  935789.922896,      5795,             6,  10147,  10146,   1356,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2492
run_1_spare_exponential_N1000_r14.log,  1840475.116151,  1791364.881442,    49110.234709,  934585.890159,      6086,             7,  10146,  10143,   1314,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2519
run_1_spare_exponential_N1000_r15.log,  1913376.241558,  1871364.135684,    42012.105873,  922476.983780,      6475,             6,  10118,  10116,   2416,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2769
run_1_spare_exponential_N1000_r16.log,  1888958.293127,  1847444.450933,    41513.842194,  926404.500485,      6136,             6,  10125,  10122,   2095,     76,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2590
run_1_spare_exponential_N1000_r17.log,  1932329.677471,  1889946.458174,    42383.219296,  904879.855409,      6519,             6,  10108,  10106,   2624,    167,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2734
run_1_spare_exponential_N1000_r18.log,  1934277.330703,  1891669.530198,    42607.800505,  904091.179030,      6475,             6,  10101,  10100,   2763,     44,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2724
run_1_spare_exponential_N1000_r19.log,  1950936.191924,  1916919.962655,    34016.229270,  900601.252333,      6285,             5,  10092,  10085,   2815,    451,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2693
run_1_spare_exponential_N1000_r20.log,  2018034.896543,  1982568.171041,    35466.725502,  893699.598048,      6704,             5,  10086,  10086,   3359,    858,     33,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2823
run_1_spare_exponential_N1000_r21.log,  1962863.965784,  1928777.178139,    34086.787644,  898377.694730,      6409,             5,  10088,  10088,   2899,    534,     28,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2758
run_1_spare_exponential_N1000_r22.log,  2009918.490906,  1975169.982202,    34748.508704,  895911.972878,      6615,             5,  10124,  10122,   3179,    770,     16,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2916
run_1_spare_exponential_N1000_r23.log,  2039764.720621,  2005519.764759,    34244.955863,  886984.641274,      6754,             5,  10083,  10065,   3610,    998,     14,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2804
run_1_spare_exponential_N1000_r24.log,  2035968.731972,  2000419.614207,    35549.117766,  894992.394182,      6713,             5,  10074,  10065,   3507,    921,     88,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2857
run_1_spare_exponential_N1000_r25.log,  2086504.719350,  2050958.761495,    35545.957855,  878703.096607,      6893,             5,  10099,  10094,   3767,   1368,     66,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2931
run_1_spare_exponential_N1000_r26.log,  2155129.775889,  2126357.265892,    28772.509997,  874057.658225,      6927,             4,  10097,  10092,   3926,   1781,    624,     37,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      3061
run_2_spare_exponential_N200_r2.log  , 16874848.123437,  2341753.478493, 14533094.644944, 1845859.693594,     55396,          1973,  15987,  15027,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_2_spare_exponential_N200_r3.log  ,  3766086.054976,  1779921.523780,  1986164.531196, 1296495.085712,     12617,           266,  11564,  11541,     17,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1069
run_2_spare_exponential_N200_r4.log  ,  2555757.328692,  1687774.244044,   867983.084648, 1161993.070670,      8436,           120,  10870,  10867,      2,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1493
run_2_spare_exponential_N200_r5.log  ,  2307405.784672,  1673302.995641,   634102.789031, 1085490.723562,      7670,            85,  10686,  10680,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1847
run_2_spare_exponential_N200_r6.log  ,  2137963.317604,  1664389.862848,   473573.454756, 1022099.469770,      7054,            64,  10522,  10521,     38,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2215
run_2_spare_exponential_N200_r7.log  ,  2047292.484442,  1680259.017562,   367033.466880,  978758.243986,      6816,            49,  10500,  10499,    329,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2352
run_2_spare_exponential_N200_r8.log  ,  2021477.789930,  1692302.073248,   329175.716683,  948732.415609,      6570,            42,  10382,  10377,    700,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2495
run_2_spare_exponential_N200_r9.log  ,  1996915.601841,  1707415.446001,   289500.155840,  936366.670625,      6510,            39,  10349,  10344,   1019,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2467
run_2_spare_exponential_N200_r10.log ,  2021589.424980,  1744472.589317,   277116.835663,  918612.093398,      6774,            37,  10339,  10331,   1489,      3,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2693
run_2_spare_exponential_N200_r11.log ,  1999511.168249,  1751218.307184,   248292.861064,  916037.928544,      6537,            34,  10281,  10278,   1722,     84,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2551
run_2_spare_exponential_N200_r12.log ,  2034851.045014,  1798489.022363,   236362.022652,  909627.751491,      6768,            32,  10291,  10288,   2387,     41,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2761
run_2_spare_exponential_N600_r2.log  ,  5260540.582983,  1876815.596319,  3383724.986664, 1501835.177024,     17487,           478,  12205,  12116,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_2_spare_exponential_N600_r3.log  ,  2384295.107171,  1673123.416607,   711171.690564, 1283401.004868,      7923,           101,  10761,  10759,     15,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       610
run_2_spare_exponential_N600_r4.log  ,  1954687.402899,  1642035.212578,   312652.190321, 1176647.354322,      6505,            44,  10421,  10416,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1104
run_2_spare_exponential_N600_r5.log  ,  1877755.804863,  1645988.088720,   231767.716143, 1135764.106433,      6272,            33,  10373,  10368,     31,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1322
run_2_spare_exponential_N600_r6.log  ,  1795669.936726,  1631680.989583,   163988.947143, 1065461.643648,      5874,            23,  10221,  10219,     13,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1544
run_2_spare_exponential_N600_r7.log  ,  1779002.774245,  1645011.284686,   133991.489558, 1029905.639046,      5918,            19,  10232,  10223,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1839
run_2_spare_exponential_N600_r8.log  ,  1763598.104875,  1648716.513400,   114881.591475,  989401.402958,      5624,            16,  10200,  10199,     63,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1981
run_2_spare_exponential_N600_r9.log  ,  1774292.295274,  1674305.652230,    99986.643044,  958153.074785,      5773,            14,  10155,  10148,    411,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2219
run_2_spare_exponential_N600_r10.log ,  1771443.150130,  1679913.680424,    91529.469706,  940323.778725,      5940,            13,  10141,  10136,    507,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2319
run_2_spare_exponential_N600_r11.log ,  1831014.269947,  1745649.304287,    85364.965660,  931457.769255,      6125,            12,  10201,  10201,   1207,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2501
run_2_spare_exponential_N600_r12.log ,  1837869.739226,  1757585.832995,    80283.906232,  928885.282109,      5946,            11,  10137,  10133,   1562,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2500
run_2_spare_exponential_N600_r13.log ,  1846131.703188,  1771247.917259,    74883.785930,  919323.470528,      6135,            11,  10108,  10107,   1768,     38,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2542
run_2_spare_exponential_N600_r14.log ,  1875273.453543,  1807035.362878,    68238.090665,  917592.055642,      6232,            10,  10144,  10144,   2221,      4,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2609
run_2_spare_exponential_N600_r15.log ,  1905558.504606,  1834997.921657,    70560.582949,  914328.079979,      6366,            10,  10152,  10152,   2466,     62,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2733
run_2_spare_exponential_N600_r16.log ,  1949758.649791,  1886496.880328,    63261.769463,  902901.536776,      6435,             9,  10123,  10122,   3070,    306,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2758
run_2_spare_exponential_N600_r17.log ,  1943021.998931,  1880826.504207,    62195.494724,  897012.993810,      6419,             9,  10131,  10130,   3008,    376,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2614
run_2_spare_exponential_N600_r18.log ,  2013351.788854,  1951159.256033,    62192.532822,  894972.434986,      6762,             9,  10186,  10184,   3442,    739,     10,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2923
run_2_spare_exponential_N600_r19.log ,  2002711.284055,  1946612.300122,    56098.983934,  881224.294452,      6480,             8,  10124,  10122,   3524,    695,     40,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2952
run_2_spare_exponential_N600_r20.log ,  1991688.285208,  1933769.944560,    57918.340648,  882584.603605,      6334,             8,  10138,  10136,   3430,    567,     79,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2907
run_2_spare_exponential_N1000_r2.log ,  3980623.473274,  1834603.192572,  2146020.280702, 1453461.102813,     13160,           305,  11681,  11640,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,         0
run_2_spare_exponential_N1000_r3.log ,  2175795.543720,  1682241.380135,   493554.163585, 1286494.833372,      7336,            71,  10633,  10628,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       521
run_2_spare_exponential_N1000_r4.log ,  1853536.423144,  1651320.156700,   202216.266444, 1189323.622740,      6113,            29,  10297,  10293,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       957
run_2_spare_exponential_N1000_r5.log ,  1807543.982468,  1649370.673136,   158173.309332, 1146613.231478,      5993,            23,  10216,  10216,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1165
run_2_spare_exponential_N1000_r6.log ,  1778453.865419,  1673519.761133,   104934.104286, 1092566.169796,      5888,            15,  10226,  10225,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1560
run_2_spare_exponential_N1000_r7.log ,  1767737.143056,  1676562.535633,    91174.607423, 1056315.885737,      5952,            13,  10189,  10181,      0,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1744
run_2_spare_exponential_N1000_r8.log ,  1760298.199624,  1682751.949784,    77546.249840, 1031236.368836,      5886,            11,  10175,  10171,     35,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      1880
run_2_spare_exponential_N1000_r9.log ,  1762269.598755,  1700357.122156,    61912.476599,  985685.032007,      5774,             9,  10198,  10197,     34,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2163
run_2_spare_exponential_N1000_r10.log,  1768905.447704,  1704365.120599,    64540.327105,  969602.198807,      5909,             9,  10148,  10144,    207,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2233
run_2_spare_exponential_N1000_r11.log,  1777155.718976,  1727358.406908,    49797.312068,  942968.671712,      5753,             7,  10106,  10106,    684,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2242
run_2_spare_exponential_N1000_r12.log,  1805811.300336,  1754538.976640,    51272.323696,  947634.272774,      5931,             7,  10133,  10126,    982,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2289
run_2_spare_exponential_N1000_r13.log,  1837519.068613,  1786913.857034,    50605.211579,  947736.737457,      6100,             7,  10176,  10175,   1192,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2499
run_2_spare_exponential_N1000_r14.log,  1892456.342668,  1850398.413872,    42057.928796,  919725.368095,      6300,             6,  10115,  10112,   2190,      3,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2634
run_2_spare_exponential_N1000_r15.log,  1882938.836493,  1841723.168458,    41215.668034,  924450.374671,      6189,             6,  10107,  10105,   2120,      0,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2633
run_2_spare_exponential_N1000_r16.log,  1924495.844038,  1889039.729676,    35456.114362,  898471.622195,      6050,             5,  10072,  10069,   2717,     92,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2793
run_2_spare_exponential_N1000_r17.log,  1892349.992968,  1851927.636982,    40422.355986,  922372.834585,      6123,             6,  10142,  10133,   2235,     68,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2483
run_2_spare_exponential_N1000_r18.log,  1938017.368144,  1902557.091152,    35460.276992,  901190.140855,      6279,             5,  10094,  10094,   2730,    278,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2735
run_2_spare_exponential_N1000_r19.log,  1960926.672321,  1926574.864602,    34351.807719,  902497.017935,      6427,             5,  10107,  10100,   2995,    429,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2708
run_2_spare_exponential_N1000_r20.log,  1949100.551577,  1914183.382884,    34917.168693,  894660.778615,      6370,             5,  10097,  10097,   2817,    320,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2792
run_2_spare_exponential_N1000_r21.log,  1925987.999544,  1891344.491779,    34643.507765,  895508.238195,      6056,             5,  10067,  10065,   2675,    166,      0,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2743
run_2_spare_exponential_N1000_r22.log,  2014785.546710,  1977795.114318,    36990.432392,  894456.385198,      6743,             5,  10100,  10098,   3231,    809,     47,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2856
run_2_spare_exponential_N1000_r23.log,  2126265.998801,  2091663.942372,    34602.056429,  871667.172083,      7251,             5,  10052,  10052,   4026,   1536,    272,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      3104
run_2_spare_exponential_N1000_r24.log,  2078529.949102,  2050157.840356,    28372.108746,  873512.873384,      6371,             4,  10087,  10076,   3745,   1226,    224,      0,      0,      0,      0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      2991
